variable,x,y
wc2.0_bio_2.5m_6,-46.34400177001949,0.007865628227591515
wc2.0_bio_2.5m_6,-46.19184176635738,0.007865628227591515
wc2.0_bio_2.5m_6,-46.03968176269527,0.007865628227591515
wc2.0_bio_2.5m_6,-45.88752175903316,0.007865628227591515
wc2.0_bio_2.5m_6,-45.73536175537105,0.007865628227591515
wc2.0_bio_2.5m_6,-45.58320175170894,0.007865628227591515
wc2.0_bio_2.5m_6,-45.43104174804683,0.007865628227591515
wc2.0_bio_2.5m_6,-45.27888174438472,0.007865628227591515
wc2.0_bio_2.5m_6,-45.126721740722616,0.007865628227591515
wc2.0_bio_2.5m_6,-44.974561737060505,0.007865628227591515
wc2.0_bio_2.5m_6,-44.822401733398394,0.007865628227591515
wc2.0_bio_2.5m_6,-44.67024172973628,0.007865628227591515
wc2.0_bio_2.5m_6,-44.51808172607418,0.007865628227591515
wc2.0_bio_2.5m_6,-44.36592172241207,0.007865628227591515
wc2.0_bio_2.5m_6,-44.21376171874996,0.007865628227591515
wc2.0_bio_2.5m_6,-44.061601715087846,0.007865628227591515
wc2.0_bio_2.5m_6,-43.909441711425735,0.007865628227591515
wc2.0_bio_2.5m_6,-43.75728170776363,0.007865628227591515
wc2.0_bio_2.5m_6,-43.60512170410152,0.007865628227591515
wc2.0_bio_2.5m_6,-43.45296170043941,0.007865628227591515
wc2.0_bio_2.5m_6,-43.3008016967773,0.007865628227591515
wc2.0_bio_2.5m_6,-43.148641693115195,0.007865628227591515
wc2.0_bio_2.5m_6,-42.996481689453084,0.007865628227591515
wc2.0_bio_2.5m_6,-42.84432168579097,0.007865628227591515
wc2.0_bio_2.5m_6,-42.69216168212886,0.007865628227591515
wc2.0_bio_2.5m_6,-42.54000167846675,0.007865628227591515
wc2.0_bio_2.5m_6,-42.38784167480465,0.007865628227591515
wc2.0_bio_2.5m_6,-42.23568167114254,0.007865628227591515
wc2.0_bio_2.5m_6,-42.083521667480426,0.007865628227591515
wc2.0_bio_2.5m_6,-41.931361663818315,0.007865628227591515
wc2.0_bio_2.5m_6,-41.779201660156204,0.007865628227591515
wc2.0_bio_2.5m_6,-41.6270416564941,0.007865628227591515
wc2.0_bio_2.5m_6,-41.47488165283199,0.007865628227591515
wc2.0_bio_2.5m_6,-41.32272164916988,0.007865628227591515
wc2.0_bio_2.5m_6,-41.17056164550777,0.007865628227591515
wc2.0_bio_2.5m_6,-41.01840164184566,0.007865628227591515
wc2.0_bio_2.5m_6,-40.86624163818355,0.007865628227591515
wc2.0_bio_2.5m_6,-40.71408163452144,0.007865628227591515
wc2.0_bio_2.5m_6,-40.56192163085933,0.007865628227591515
wc2.0_bio_2.5m_6,-40.40976162719722,0.007865628227591515
wc2.0_bio_2.5m_6,-40.257601623535116,0.007865628227591515
wc2.0_bio_2.5m_6,-40.105441619873005,0.007865628227591515
wc2.0_bio_2.5m_6,-39.953281616210894,0.007959459908306599
wc2.0_bio_2.5m_6,-39.80112161254878,0.00824709702283144
wc2.0_bio_2.5m_6,-39.64896160888668,0.008544150739908218
wc2.0_bio_2.5m_6,-39.49680160522457,0.0088508827611804
wc2.0_bio_2.5m_6,-39.34464160156246,0.009167583659291267
wc2.0_bio_2.5m_6,-39.19248159790035,0.009494527243077755
wc2.0_bio_2.5m_6,-39.040321594238236,0.009832000359892845
wc2.0_bio_2.5m_6,-38.88816159057613,0.010180296376347542
wc2.0_bio_2.5m_6,-38.73600158691402,0.010539716109633446
wc2.0_bio_2.5m_6,-38.58384158325191,0.010910555720329285
wc2.0_bio_2.5m_6,-38.4316815795898,0.011293148621916771
wc2.0_bio_2.5m_6,-38.27952157592769,0.011687804944813251
wc2.0_bio_2.5m_6,-38.127361572265585,0.012094851583242416
wc2.0_bio_2.5m_6,-37.975201568603474,0.012514620088040829
wc2.0_bio_2.5m_6,-37.82304156494136,0.012947453185915947
wc2.0_bio_2.5m_6,-37.67088156127925,0.013393684290349483
wc2.0_bio_2.5m_6,-37.51872155761714,0.013853690586984158
wc2.0_bio_2.5m_6,-37.36656155395504,0.01432782132178545
wc2.0_bio_2.5m_6,-37.214401550292926,0.014802382327616215
wc2.0_bio_2.5m_6,-37.062241546630815,0.01527236308902502
wc2.0_bio_2.5m_6,-36.91008154296871,0.015755433589220047
wc2.0_bio_2.5m_6,-36.757921539306594,0.016251878812909126
wc2.0_bio_2.5m_6,-36.60576153564449,0.0167620237916708
wc2.0_bio_2.5m_6,-36.45360153198238,0.017286162823438644
wc2.0_bio_2.5m_6,-36.30144152832027,0.017824606969952583
wc2.0_bio_2.5m_6,-36.149281524658164,0.018377671018242836
wc2.0_bio_2.5m_6,-35.99712152099605,0.01894567161798477
wc2.0_bio_2.5m_6,-35.84496151733394,0.019528917968273163
wc2.0_bio_2.5m_6,-35.69280151367183,0.02012776769697666
wc2.0_bio_2.5m_6,-35.54064151000972,0.02074253559112549
wc2.0_bio_2.5m_6,-35.38848150634762,0.021373558789491653
wc2.0_bio_2.5m_6,-35.236321502685506,0.022021174430847168
wc2.0_bio_2.5m_6,-35.084161499023395,0.02268572710454464
wc2.0_bio_2.5m_6,-34.932001495361284,0.023367546498775482
wc2.0_bio_2.5m_6,-34.77984149169917,0.024067014455795288
wc2.0_bio_2.5m_6,-34.62768148803707,0.024784471839666367
wc2.0_bio_2.5m_6,-34.47552148437496,0.02552027627825737
wc2.0_bio_2.5m_6,-34.32336148071285,0.0262747872620821
wc2.0_bio_2.5m_6,-34.17120147705074,0.027048371732234955
wc2.0_bio_2.5m_6,-34.019041473388626,0.027841374278068542
wc2.0_bio_2.5m_6,-33.86688146972652,0.02865421026945114
wc2.0_bio_2.5m_6,-33.71472146606441,0.029487229883670807
wc2.0_bio_2.5m_6,-33.5625614624023,0.030340813100337982
wc2.0_bio_2.5m_6,-33.41040145874019,0.03121533803641796
wc2.0_bio_2.5m_6,-33.25824145507808,0.032111186534166336
