Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.35318E-11,0.000000002,0.000000042,0.999895594,0,0
1.8143E-11,0.000000004,0.000000057,0.999791188,0,0
1.99069E-11,0.000000012,0.000000062,0.999373564,0,0
2.39177E-11,0.000000025,0.000000075,0.998747129,0,0
3.23489E-11,0.000000102,0.000000101,0.996032575,0,0
4.69627E-11,0.000000251,0.000000146,0.992065149,0,0
1.32227E-10,0.000001006,0.000000412,0.982877427,0,0
2.15859E-10,0.000002507,0.000000673,0.973689706,0,0
5.28362E-10,0.000010034,0.000001647,0.952077678,0,0
1.16441E-9,0.000025001,0.000003629,0.932136145,0,0
2.30722E-9,0.000050123,0.000007191,0.916579662,0,0
4.31641E-9,0.000100326,0.000013452,0.900814366,0,0
8.66739E-9,0.000250644,0.000027012,0.875861349,0,0
1.44799E-8,0.000501174,0.000045127,0.852892044,0,0
2.50324E-8,0.001002338,0.000078012,0.825746502,0,0
6.94485E-8,0.002502762,0.000216418,0.789830862,0,0
1.61161E-7,0.005001101,0.000502143,0.76654834,0,0
3.23954E-7,0.010030438,0.001009117,0.743996659,0,0
7.5885E-7,0.025062122,0.002362216,0.714658593,0,0
1.30655E-6,0.050083082,0.004063683,0.688348298,0,0
2.42256E-6,0.100006175,0.007521657,0.660054291,0,0
4.54731E-6,0.200099077,0.014072083,0.628941324,0,0
6.83297E-6,0.300314017,0.021070293,0.610252662,0,0
9.39462E-6,0.400454326,0.028854532,0.597410733,0,0
1.2223E-5,0.50071858,0.037377349,0.587700981,0,0
1.46644E-5,0.600671034,0.044674107,0.579870537,0,0
1.68166E-5,0.701654635,0.051060422,0.573188557,0,0
1.78463E-5,0.750122639,0.054100714,0.570265191,0,0
1.87627E-5,0.801432325,0.056798435,0.567341825,0,0
2.07894E-5,0.901963862,0.062737246,0.562017123,0,0
2.20384E-5,1.000495928,0.06637866,0.55721445,0,0
2.31725E-5,1.100093694,0.069672622,0.552620589,0,0
2.46367E-5,1.200376194,0.073908253,0.54823554,0,0
2.58502E-5,1.301604691,0.077404208,0.544059303,0,0
2.68309E-5,1.401552954,0.080219609,0.540091877,0,0
2.80404E-5,1.500579787,0.08368016,0.536333264,0,0
3.14138E-5,1.753020601,0.093263372,0.52745876,0,0
3.43242E-5,2.00203894,0.101450739,0.519523909,0,0
3.66208E-5,2.250443291,0.107859194,0.512215494,0,0
3.87014E-5,2.501732241,0.113625418,0.505220297,0,0
4.04685E-5,2.750521868,0.118493709,0.498642723,0,0
4.25391E-5,3.000248402,0.124163719,0.492378367,0,0
4.46781E-5,3.253087333,0.129983138,0.486322823,0,0
4.63426E-5,3.503173399,0.134484514,0.480580497,0,0
4.80671E-5,3.75362451,0.1391239,0.475046983,0,0
4.9848E-5,4.002971741,0.143888593,0.46972228,0,0
5.17293E-5,4.252476931,0.148893521,0.46460639,0,0
5.35341E-5,4.505222154,0.153667457,0.459594905,0.029411765,0
5.52457E-5,4.755376227,0.158169969,0.454792232,0.058823529,0
5.71734E-5,5.002860207,0.163212306,0.450198371,0.058823529,0
5.84008E-5,5.251090975,0.166407211,0.445708916,0.058823529,0
