Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.24299E-9,0.000000124,0.000003794,1,0,0
2.01178E-9,0.000000325,0.000006141,0.999895594,0,0
2.13226E-9,0.000001164,0.000006508,0.99947797,0,0
2.52121E-9,0.000002556,0.000007696,0.998851535,0,0
3.26027E-9,0.000010286,0.000009952,0.996136981,0,0
4.28274E-9,0.000025404,0.000013072,0.991960743,0,0
5.63904E-9,0.000050346,0.000017212,0.986636041,0,0
7.62391E-9,0.000100611,0.000023271,0.97870119,0,0
1.34159E-8,0.000251206,0.00004095,0.963666736,0,0
2.03425E-8,0.000501765,0.000062091,0.948110253,0,0
3.53688E-8,0.001001965,0.000107953,0.928899561,0,0
7.00335E-8,0.002502867,0.000213746,0.899457089,0,0
1.09086E-7,0.005007927,0.000332915,0.870119023,0,0
1.95167E-7,0.01000846,0.000595547,0.83503863,0,0
4.85755E-7,0.025009273,0.00148161,0.784401754,0,0
9.9089E-7,0.05008235,0.003020007,0.74806849,0,0
1.8123E-6,0.100020443,0.005516574,0.711004385,0,0
3.43924E-6,0.200049963,0.010442966,0.669346419,0,0
4.95156E-6,0.300455773,0.015000411,0.64418459,0,0
6.38703E-6,0.400102503,0.01930684,0.62570474,0,0
8.1125E-6,0.500417524,0.024458368,0.611192316,0,0
9.80118E-6,0.600079682,0.029473884,0.599603257,0,0
1.10823E-5,0.700515855,0.03326176,0.589580288,0,0
1.18245E-5,0.750901092,0.035449271,0.584986427,0,0
1.25106E-5,0.801021806,0.037467253,0.580705784,0,0
1.38721E-5,0.901117488,0.041459048,0.572770933,0,0
1.54342E-5,1.00093421,0.046018614,0.56567133,0,0
1.68276E-5,1.100857075,0.050067446,0.559198162,0,0
1.84007E-5,1.201660028,0.054617717,0.553247024,0,0
1.96204E-5,1.30010704,0.058130958,0.547817916,0,0
2.09131E-5,1.401281839,0.061839943,0.54259762,0,0
2.19145E-5,1.50000557,0.064703192,0.537794947,0,0
2.51842E-5,1.751371272,0.073991482,0.526623512,0,0
2.85487E-5,2.001167223,0.083452646,0.516913761,0,0
3.13695E-5,2.250170259,0.091310426,0.508248068,0,0
3.39638E-5,2.501887508,0.098477672,0.500208812,0,0
3.61506E-5,2.750244056,0.104475171,0.492795991,0,0
3.8589E-5,3.000563025,0.111116015,0.485800793,0.029411765,0
4.1048E-5,3.250877077,0.117762726,0.47922322,0.029411765,0
4.33491E-5,3.500516949,0.123937725,0.47306327,0.029411765,0
4.61203E-5,3.751602647,0.13131696,0.467216538,0.029411765,0
4.82801E-5,4.001946359,0.13702491,0.461683024,0.029411765,0
5.0116E-5,4.253295911,0.141847371,0.456358321,0.029411765,0
5.20033E-5,4.503469367,0.146776811,0.451242431,0.029411765,0
5.35586E-5,4.752102623,0.150817755,0.446335352,0.029411765,0
5.5748E-5,5.003088634,0.156473785,0.441532679,0.029411765,0
5.71321E-5,5.250959886,0.160030068,0.436938818,0.029411765,0
5.92456E-5,5.501355874,0.165431267,0.432449363,0.029411765,0
6.07071E-5,5.753383141,0.169146062,0.428064314,0.029411765,0
6.22832E-5,6.005605726,0.173133556,0.423783671,0.029411765,0
6.34696E-5,6.251199022,0.176122558,0.41971184,0.029411765,0
6.51283E-5,6.502045113,0.180283435,0.415640008,0.029411765,0
6.66378E-5,6.752586476,0.184051569,0.411672583,0.029411765,0
6.81151E-5,7.001736096,0.18772265,0.407809564,0.029411765,0
6.95295E-5,7.256402776,0.191221803,0.403946544,0.029411765,0
7.10224E-5,7.502362578,0.194899004,0.400292337,0.029411765,0
7.21071E-5,7.752889715,0.197560295,0.396638129,0.029411765,0
7.33398E-5,8.007234031,0.200573825,0.392983921,0.029411765,0
7.45647E-5,8.251404106,0.203557153,0.389538526,0.029411765,0
7.54226E-5,8.506441407,0.205640173,0.385988724,0.029411765,0
7.69458E-5,8.75012975,0.209324893,0.382647734,0.029411765,0
7.82418E-5,9.00627365,0.212446362,0.379202339,0.029411765,0
7.92098E-5,9.250372043,0.21477007,0.375965755,0.029411765,0
8.02573E-5,9.505709566,0.217276562,0.372624765,0.029411765,0
8.12796E-5,9.756377417,0.219715223,0.369388181,0.029411765,0
8.24897E-5,10.002105307,0.222592121,0.366256003,0.029411765,0
8.34279E-5,10.25109599,0.224815171,0.363123825,0.029411765,0
8.46481E-5,10.503475654,0.227696995,0.359991648,0.029411765,0
8.55765E-5,10.750657399,0.229882588,0.356963876,0.058823529,0
8.64759E-5,11.000102979,0.2319939,0.353936104,0.088235294,0
8.80586E-5,11.253314114,0.235695103,0.350908332,0.117647059,0
8.92888E-5,11.501707933,0.238559694,0.347984966,0.117647059,0
9.0358E-5,11.753467709,0.241040671,0.345061599,0.117647059,0
9.10506E-5,12.007409897,0.242643552,0.342138233,0.117647059,0
9.20799E-5,12.254630128,0.245019349,0.339319273,0.117647059,0
9.30119E-5,12.504295689,0.24716409,0.336500313,0.117647059,0
9.38323E-5,12.756472657,0.249047008,0.333681353,0.117647059,0.125
9.46666E-5,13.001665535,0.250956933,0.330966799,0.117647059,0.125
9.53547E-5,13.258096036,0.252528452,0.328147839,0.117647059,0.125
9.64653E-5,13.507657608,0.255058188,0.325433285,0.117647059,0.125
9.73238E-5,13.759529006,0.257007563,0.32271873,0.117647059,0.125
9.80406E-5,14.003804007,0.258631512,0.320108582,0.117647059,0.125
9.89465E-5,14.250064164,0.260678612,0.317498434,0.117647059,0.125
9.97202E-5,14.508425904,0.262422516,0.31478388,0.117647059,0.125
1.00658E-4,14.758967797,0.264531561,0.312173731,0.117647059,0.125
1.01441E-4,15.001509482,0.266285702,0.309667989,0.117647059,0.125
1.0255E-4,15.256495026,0.268765343,0.307057841,0.117647059,0.125
1.03367E-4,15.503660576,0.270586262,0.304552099,0.117647059,0.125
1.04616E-4,15.753485905,0.273363552,0.302046356,0.117647059,0.125
1.05091E-4,16.00520719,0.274415424,0.299540614,0.117647059,0.125
1.05953E-4,16.258514446,0.276323172,0.297034872,0.117647059,0.125
1.07004E-4,16.503284754,0.278640198,0.294633535,0.117647059,0.125
1.07917E-4,16.75046521,0.280647542,0.292232199,0.117647059,0.125
1.09114E-4,17.010889974,0.283271622,0.289726456,0.117647059,0.125
1.09996E-4,17.252030694,0.285198756,0.287429526,0.117647059,0.125
1.10925E-4,17.506251684,0.287222698,0.28502819,0.117647059,0.125
1.12004E-4,17.751383262,0.289566662,0.282731259,0.117647059,0.125
1.13017E-4,18.010053934,0.291758625,0.280329923,0.117647059,0.25
1.13893E-4,18.259555914,0.293651033,0.278032992,0.117647059,0.25
1.1492E-4,18.511221719,0.295862025,0.275736062,0.117647059,0.25
1.15594E-4,18.753386813,0.297307585,0.273543537,0.117647059,0.25
1.16411E-4,19.008536256,0.299058767,0.271246607,0.117647059,0.25
1.17272E-4,19.253943731,0.300898084,0.269054082,0.117647059,0.25
1.18307E-4,19.501503446,0.303102635,0.266861558,0.117647059,0.25
1.19054E-4,19.750697329,0.304691143,0.264669033,0.117647059,0.25
1.19802E-4,20.001497393,0.306276002,0.262476509,0.117647059,0.25
1.20798E-4,20.254203567,0.308381493,0.260283984,0.117647059,0.25
1.21646E-4,20.508664305,0.310170436,0.25809146,0.117647059,0.25
1.22594E-4,20.752734235,0.312163645,0.256003341,0.117647059,0.25
1.23416E-4,21.011106071,0.313886257,0.253810816,0.117647059,0.25
1.24294E-4,21.25892518,0.315723353,0.251722698,0.117647059,0.25
1.2517E-4,21.5083709,0.317550239,0.249634579,0.117647059,0.25
1.25909E-4,21.759489474,0.319087332,0.247546461,0.117647059,0.25
1.27148E-4,22.01262592,0.321658003,0.245458342,0.117647059,0.25
1.27867E-4,22.254958723,0.32314573,0.243474629,0.117647059,0.25
1.28887E-4,22.511823012,0.325249386,0.241386511,0.117647059,0.25
1.29949E-4,22.757742363,0.327432386,0.239402798,0.117647059,0.25
1.30647E-4,23.005272028,0.328864135,0.237419085,0.117647059,0.25
1.31341E-4,23.254292634,0.33028457,0.235435373,0.117647059,0.25
1.32131E-4,23.504691804,0.331897834,0.23345166,0.117647059,0.25
1.32891E-4,23.756431555,0.333445697,0.231467947,0.117647059,0.25
1.3381E-4,24.009760315,0.335312512,0.229484235,0.117647059,0.25
1.34489E-4,24.251308455,0.336689333,0.227604928,0.117647059,0.25
1.35598E-4,24.507939551,0.338931129,0.225621215,0.117647059,0.25
1.3657E-4,24.753051347,0.34089022,0.223741909,0.117647059,0.25
1.37375E-4,25.013435086,0.342506427,0.221758196,0.117647059,0.25
1.38213E-4,25.261552312,0.344187219,0.219878889,0.117647059,0.25
1.38947E-4,25.511027464,0.345653455,0.217999582,0.117647059,0.25
1.39927E-4,25.762029535,0.347609591,0.216120276,0.117647059,0.25
1.40718E-4,26.000547612,0.349181797,0.214345375,0.117647059,0.25
1.41368E-4,26.254373562,0.350472812,0.212466068,0.117647059,0.25
1.42528E-4,26.510073808,0.352767129,0.210586761,0.117647059,0.25
1.43587E-4,26.753443699,0.354856626,0.208811861,0.117647059,0.25
1.44623E-4,27.012904211,0.356893852,0.206932554,0.117647059,0.25
1.45459E-4,27.259763726,0.358532349,0.205157653,0.117647059,0.25
1.46745E-4,27.507951473,0.361045263,0.203382752,0.117647059,0.25
1.47348E-4,27.757955469,0.362220268,0.201607851,0.117647059,0.375
1.47839E-4,28.008918366,0.363174803,0.199832951,0.117647059,0.375
1.49061E-4,28.261383442,0.36554568,0.19805805,0.117647059,0.375
1.49967E-4,28.5005164,0.367298248,0.196387555,0.117647059,0.375
1.50728E-4,28.756070277,0.368766814,0.194612654,0.117647059,0.375
1.51503E-4,29.01286382,0.370258103,0.192837753,0.117647059,0.375
1.52478E-4,29.256210229,0.372130046,0.191167258,0.117647059,0.375
1.52958E-4,29.500604785,0.373048128,0.189496763,0.117647059,0.375
1.53955E-4,29.761673187,0.374953837,0.187721863,0.117647059,0.375
1.55028E-4,30.008847864,0.376996889,0.186051368,0.117647059,0.375
1.55543E-4,30.257372714,0.377977024,0.184380873,0.117647059,0.375
1.56457E-4,30.507042546,0.379709245,0.182710378,0.117647059,0.375
1.57343E-4,30.758048307,0.381383979,0.181039883,0.117647059,0.375
1.58315E-4,31.01063118,0.383216052,0.179369388,0.117647059,0.375
1.5901E-4,31.264480036,0.38452326,0.177698893,0.117647059,0.375
1.60088E-4,31.503886013,0.386545779,0.176132804,0.117647059,0.375
1.60889E-4,31.760763022,0.38804367,0.174462309,0.117647059,0.375
1.61709E-4,32.002796454,0.389573328,0.172896221,0.117647059,0.375
1.62593E-4,32.262366992,0.391217813,0.171225726,0.117647059,0.375
1.63383E-4,32.506756655,0.392684912,0.169659637,0.117647059,0.375
1.64402E-4,32.752787919,0.394571239,0.168093548,0.117647059,0.375
1.65152E-4,33.01635765,0.395956061,0.166423053,0.117647059,0.375
1.66403E-4,33.264896946,0.398257132,0.164856964,0.117647059,0.375
1.67766E-4,33.515551147,0.400755521,0.163290875,0.117647059,0.375
1.68642E-4,33.751047086,0.402356714,0.161829192,0.117647059,0.375
1.70047E-4,34.005048335,0.404912968,0.160263103,0.117647059,0.375
1.70913E-4,34.26071515,0.406484615,0.158697014,0.117647059,0.375
1.7213E-4,34.500907152,0.408684634,0.157235331,0.117647059,0.375
1.7322E-4,34.759877096,0.41064962,0.155669242,0.117647059,0.375
1.7466E-4,35.003396562,0.41323344,0.154207559,0.117647059,0.375
1.76271E-4,35.266444982,0.416111436,0.15264147,0.176470588,0.375
1.77119E-4,35.513729289,0.417622104,0.151179787,0.176470588,0.375
1.78103E-4,35.762450761,0.419369101,0.149718104,0.176470588,0.375
1.78916E-4,36.012399673,0.420806793,0.148256421,0.176470588,0.375
1.79964E-4,36.263732824,0.422657038,0.146794738,0.176470588,0.375
1.81088E-4,36.516475797,0.424634391,0.145333055,0.176470588,0.375
1.82172E-4,36.752759704,0.426534555,0.143975778,0.176470588,0.375
1.84796E-4,37.009476383,0.431109629,0.142514095,0.176470588,0.375
1.85562E-4,37.250123975,0.43243785,0.141156818,0.176470588,0.375
1.87001E-4,37.510705844,0.43492634,0.139695135,0.176470588,0.375
1.88675E-4,37.75488616,0.437806786,0.138337858,0.176470588,0.375
1.89639E-4,38.000880738,0.439457797,0.13698058,0.176470588,0.375
1.91114E-4,38.2673647,0.441975138,0.135518897,0.176470588,0.375
1.92146E-4,38.516576238,0.443730534,0.13416162,0.176470588,0.375
1.93474E-4,38.767430865,0.44598079,0.132804343,0.176470588,0.375
1.94325E-4,39.000214083,0.447419273,0.131551472,0.176470588,0.375
1.95268E-4,39.253542176,0.449007183,0.130194195,0.176470588,0.375
1.96316E-4,39.507858578,0.45076587,0.128836918,0.176470588,0.375
1.97982E-4,39.764286387,0.453551817,0.127479641,0.176470588,0.375
1.98855E-4,40.002384388,0.455006745,0.12622677,0.176470588,0.375
2.00017E-4,40.261835606,0.456935458,0.124869493,0.176470588,0.375
2.00887E-4,40.502442439,0.458376283,0.123616621,0.176470588,0.375
2.02165E-4,40.764264952,0.46048537,0.122259344,0.176470588,0.375
2.03477E-4,41.007494237,0.462641577,0.121006473,0.176470588,0.375
2.04887E-4,41.252683565,0.464949558,0.119753602,0.176470588,0.375
2.06661E-4,41.52003989,0.467839262,0.118396325,0.176470588,0.375
2.0845E-4,41.769382512,0.470736833,0.117143454,0.176470588,0.375
2.09549E-4,42.020269118,0.472509221,0.115890583,0.176470588,0.375
