Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.15006E-9,0.000000615,0.000017344,1,0,0
6.51798E-9,0.000001267,0.000018382,0.999895583,0,0
7.50291E-9,0.000002742,0.00002116,0.99968675,0,0
9.22216E-9,0.000010669,0.000026008,0.998746998,0,0
1.01652E-8,0.000025189,0.000028668,0.997180746,0,0
1.20936E-8,0.000051076,0.000034106,0.994779158,0,0
1.45487E-8,0.000101171,0.00004103,0.990811319,0,0
2.3162E-8,0.00025165,0.00006532,0.982457972,0,0
2.96384E-8,0.000500167,0.000083584,0.972538373,0,0
3.93462E-8,0.001003406,0.000110959,0.957397933,0,0
7.18183E-8,0.002503404,0.000202524,0.928578887,0,0
1.24562E-7,0.005005092,0.000351232,0.901952595,0,0
1.84593E-7,0.010007519,0.00052046,0.868643625,0,0
3.61019E-7,0.025004953,0.001017641,0.807768612,0,0
6.97072E-7,0.050055622,0.001963978,0.757022032,0,0
1.29882E-6,0.100119973,0.003656296,0.703769448,0,0
2.86774E-6,0.2002654,0.008055087,0.650934531,0,0
5.27946E-6,0.300148816,0.014779047,0.623577321,0,0
7.20015E-6,0.400398164,0.020101364,0.606870628,0,0
9.12443E-6,0.500285817,0.025404804,0.594131774,0,0
1.08781E-5,0.600979709,0.030213103,0.583585674,0,0
1.2343E-5,0.700795355,0.034211298,0.574605826,0,0
1.28568E-5,0.751121635,0.035609762,0.570429153,0,0
1.34993E-5,0.800003386,0.037355527,0.56656573,0,0
1.46473E-5,0.900142731,0.040467249,0.559152135,0,0
1.64206E-5,1.000796292,0.045254083,0.552365041,0,0.111111111
1.75709E-5,1.101236221,0.048346278,0.546204448,0,0.111111111
1.86748E-5,1.200496443,0.051304489,0.540461522,0,0.111111111
2.03091E-5,1.301771171,0.055667187,0.535031847,0,0.111111111
2.16054E-5,1.402068332,0.059113159,0.530019839,0,0.111111111
2.27938E-5,1.502103995,0.062261446,0.525321082,0,0.111111111
2.55061E-5,1.751157444,0.069407166,0.514566148,0,0.111111111
2.82539E-5,2.002221918,0.076590686,0.504855383,0,0.111111111
3.07997E-5,2.251128381,0.083196816,0.496084369,0,0.111111111
3.28209E-5,2.500324446,0.088407977,0.487939856,0,0.111111111
3.49473E-5,2.752183059,0.093858371,0.48021301,0,0.111111111
3.65287E-5,3.00235721,0.097890829,0.472903832,0,0.111111111
3.88656E-5,3.250294611,0.103816788,0.466012321,0,0.111111111
4.10542E-5,3.502534821,0.109331196,0.459434061,0,0.111111111
4.26018E-5,3.753806874,0.113210183,0.453169051,0,0.111111111
4.4298E-5,4.001758566,0.117442212,0.447217291,0,0.111111111
4.58783E-5,4.250033706,0.121366927,0.441474366,0,0.111111111
4.77334E-5,4.502924101,0.125951757,0.435835857,0,0.111111111
4.94552E-5,4.750922164,0.130185603,0.430510598,0,0.111111111
5.13409E-5,5.003300446,0.134799196,0.425289757,0,0.111111111
5.28756E-5,5.253257556,0.138535892,0.420277749,0,0.111111111
5.44196E-5,5.505154695,0.142278836,0.415370158,0,0.111111111
5.62105E-5,5.754163616,0.146600073,0.4106714,0,0.111111111
5.81075E-5,6.00529908,0.151153639,0.40607706,0,0.222222222
5.97721E-5,6.252972217,0.155129157,0.401691553,0,0.222222222
6.17391E-5,6.501930826,0.159803036,0.397410463,0,0.222222222
6.36763E-5,6.752829978,0.164381033,0.393233789,0,0.222222222
6.5161E-5,7.003939349,0.167872586,0.389161533,0,0.222222222
6.6361E-5,7.254006655,0.170683892,0.385193693,0.03030303,0.222222222
6.76792E-5,7.502416723,0.173761261,0.38133027,0.03030303,0.222222222
6.95253E-5,7.756405281,0.17805193,0.377466848,0.03030303,0.222222222
7.0814E-5,8.001849948,0.181033714,0.373812259,0.03030303,0.222222222
7.22925E-5,8.25219927,0.184441616,0.370157669,0.03030303,0.222222222
7.35315E-5,8.507269815,0.187286245,0.36650308,0.03030303,0.222222222
7.49845E-5,8.752625462,0.190609829,0.363057325,0.03030303,0.222222222
7.61037E-5,9.002200984,0.19316073,0.359611569,0.03030303,0.222222222
7.8054E-5,9.256745957,0.197586382,0.356165814,0.03030303,0.222222222
7.92457E-5,9.500572978,0.200278574,0.352928892,0.03030303,0.222222222
8.05453E-5,9.756337433,0.203204397,0.349587554,0.03030303,0.222222222
8.19341E-5,10.007980477,0.206319121,0.346350632,0.03030303,0.222222222
8.28836E-5,10.255338045,0.208441513,0.343218127,0.03030303,0.222222222
8.42693E-5,10.50622563,0.211529002,0.340085622,0.03030303,0.222222222
