x,y,species avg
414.0,414.0,3.8606155E-4
415.0,415.0,0.25277048
416.0,416.0,0.2502883
417.0,417.0,0.69644326
418.0,418.0,1.5086582E-4
419.0,419.0,0.24870601
420.0,420.0,0.43881798
421.0,421.0,0.06560302
422.0,422.0,0.032581925
423.0,423.0,0.34204155
424.0,424.0,0.37288788
425.0,425.0,0.18604231
426.0,426.0,1.37225215E-5
427.0,427.0,7.720454E-5
428.0,428.0,0.008224754
429.0,429.0,0.18144438
430.0,430.0,0.0060514826
431.0,431.0,0.06808918
432.0,432.0,0.10314693
433.0,433.0,0.191886
434.0,434.0,0.11596367
435.0,435.0,0.0022908025
436.0,436.0,2.6817946E-4
437.0,437.0,0.24252917
438.0,438.0,0.30754325
439.0,439.0,0.0037714941
440.0,440.0,0.062979706
441.0,441.0,0.054592326
442.0,442.0,0.053517997
443.0,443.0,2.9112292E-5
444.0,444.0,0.0552524
445.0,445.0,4.2603046E-4
446.0,446.0,0.46259844
447.0,447.0,0.0039857575
448.0,448.0,0.0077282432
449.0,449.0,2.3799079E-5
450.0,450.0,0.36134863
451.0,451.0,1.729995E-4
452.0,452.0,0.0028876618
453.0,453.0,1.7310196E-4
454.0,454.0,0.290017
455.0,455.0,0.29329896
456.0,456.0,0.16352463
457.0,457.0,0.071594134
458.0,458.0,1.3583186E-4
459.0,459.0,0.55591285
460.0,460.0,0.51345944
461.0,461.0,5.0272843E-6
462.0,462.0,4.875963E-5
463.0,463.0,0.004484855
464.0,464.0,0.25142592
465.0,465.0,0.044322163
466.0,466.0,0.012444485
467.0,467.0,0.60911113
468.0,468.0,3.414854E-4
469.0,469.0,0.2499397
470.0,470.0,0.2778435
471.0,471.0,0.0037573373
472.0,472.0,0.37972713
473.0,473.0,1.6438426E-4
474.0,474.0,0.2070769
475.0,475.0,2.4017492E-4
476.0,476.0,0.25509542
477.0,477.0,0.0049131024
478.0,478.0,0.011039477
479.0,479.0,0.36067355
480.0,480.0,0.48694795
481.0,481.0,0.3191818
482.0,482.0,0.22738616
483.0,483.0,0.45449036
484.0,484.0,3.4475495E-4
485.0,485.0,0.11448146
486.0,486.0,0.012430311
487.0,487.0,0.41413292
488.0,488.0,0.35421616
489.0,489.0,0.0025690203
490.0,490.0,0.28514466
491.0,491.0,0.38686636
492.0,492.0,0.0011364934
493.0,493.0,0.21122068
494.0,494.0,1.607663E-4
495.0,495.0,6.099614E-5
496.0,496.0,0.40396807
497.0,497.0,1.8018165E-5
498.0,498.0,0.0010212824
499.0,499.0,0.0013008292
500.0,500.0,0.0033147836
501.0,501.0,0.022582408
502.0,502.0,0.15750343
503.0,503.0,7.071338E-5
504.0,504.0,3.9835268E-4
505.0,505.0,0.14646786
506.0,506.0,0.31667447
507.0,507.0,0.12830853
508.0,508.0,4.7474305E-4
509.0,509.0,0.036533415
510.0,510.0,0.0655114
511.0,511.0,3.4895132E-4
512.0,512.0,0.3365862
513.0,513.0,0.5388698
514.0,514.0,0.2356481
515.0,515.0,1.7652217E-4
516.0,516.0,0.43120605
517.0,517.0,8.050147E-4
518.0,518.0,0.32138512
519.0,519.0,0.07904721
520.0,520.0,0.26910406
521.0,521.0,1.5540892E-4
522.0,522.0,0.10236601
523.0,523.0,0.3570936
524.0,524.0,0.017131712
525.0,525.0,9.322706E-6
526.0,526.0,0.028997142
527.0,527.0,0.21804315
528.0,528.0,0.111327745
529.0,529.0,0.3637163
530.0,530.0,0.47652626
531.0,531.0,0.3819348
532.0,532.0,0.119873315
533.0,533.0,0.38563636
534.0,534.0,0.23423968
535.0,535.0,0.3449635
536.0,536.0,0.22301297
537.0,537.0,0.03481841
538.0,538.0,3.7597714E-5
539.0,539.0,4.595309E-4
540.0,540.0,0.39339414
541.0,541.0,3.23243E-5
542.0,542.0,0.30602345
543.0,543.0,0.037921257
544.0,544.0,0.19174416
545.0,545.0,0.0010002783
546.0,546.0,0.043110617
547.0,547.0,0.15743747
548.0,548.0,0.17284015
549.0,549.0,0.0023046785
550.0,550.0,2.565861E-4
551.0,551.0,0.17663148
552.0,552.0,0.15909618
553.0,553.0,0.41973966
554.0,554.0,2.988535E-5
555.0,555.0,1.8303072E-4
556.0,556.0,3.1324182E-4
557.0,557.0,0.47656494
558.0,558.0,0.0045955624
559.0,559.0,3.2504922E-5
560.0,560.0,0.0048925555
561.0,561.0,0.21390015
562.0,562.0,8.659237E-6
563.0,563.0,0.11038107
564.0,564.0,1.1569419E-4
565.0,565.0,0.22719458
566.0,566.0,0.26268783
567.0,567.0,0.014777613
568.0,568.0,0.003945255
569.0,569.0,1.664589E-4
570.0,570.0,0.021283643
571.0,571.0,0.40258485
572.0,572.0,0.087264605
573.0,573.0,0.034809805
574.0,574.0,0.17363828
575.0,575.0,4.5290926E-5
576.0,576.0,0.18154398
577.0,577.0,0.03920692
578.0,578.0,1.4614215E-4
579.0,579.0,0.243786
580.0,580.0,3.074356E-4
581.0,581.0,0.40411577
582.0,582.0,4.5380806E-5
583.0,583.0,0.07261039
584.0,584.0,0.39665967
585.0,585.0,4.3087796E-4
586.0,586.0,0.28100392
587.0,587.0,0.3200605
588.0,588.0,0.59295875
589.0,589.0,1.9805574E-4
590.0,590.0,0.08616219
591.0,591.0,0.23214488
592.0,592.0,1.7602726E-4
593.0,593.0,0.31798035
594.0,594.0,6.3866275E-5
595.0,595.0,0.46136212
596.0,596.0,0.40671623
597.0,597.0,0.2535775
598.0,598.0,0.24613515
599.0,599.0,0.18615036
600.0,600.0,0.0151179535
601.0,601.0,5.357312E-4
602.0,602.0,0.07439448
603.0,603.0,0.22161053
604.0,604.0,0.36414528
605.0,605.0,1.3393392E-4
606.0,606.0,0.013102138
607.0,607.0,0.323753
608.0,608.0,0.4650269
609.0,609.0,0.2686808
610.0,610.0,0.059841238
611.0,611.0,0.27012163
612.0,612.0,0.07587216
613.0,613.0,1.6072855E-4
614.0,614.0,0.06292029
615.0,615.0,6.7890105E-6
616.0,616.0,2.391255E-5
617.0,617.0,0.4086099
618.0,618.0,0.35014492
619.0,619.0,1.4916765E-4
620.0,620.0,0.20112671
621.0,621.0,0.02201358
622.0,622.0,0.014366894
623.0,623.0,6.338723E-4
624.0,624.0,1.50165E-4
625.0,625.0,0.34119627
626.0,626.0,0.04974345
627.0,627.0,0.43993875
628.0,628.0,0.3609398
629.0,629.0,0.14357379
630.0,630.0,0.2611064
631.0,631.0,0.015156493
632.0,632.0,1.8534373E-4
633.0,633.0,0.24589263
634.0,634.0,4.3157462E-4
635.0,635.0,0.1322827
636.0,636.0,0.4090628
637.0,637.0,0.3548631
638.0,638.0,0.23613495
639.0,639.0,0.19014029
640.0,640.0,6.6946424E-4
641.0,641.0,0.040571786
642.0,642.0,0.0020132076
643.0,643.0,0.9294214
644.0,644.0,0.0028348437
645.0,645.0,0.28268588
646.0,646.0,0.971914
647.0,647.0,0.037936985
648.0,648.0,2.305934E-5
649.0,649.0,0.001275568
650.0,650.0,0.13955043
651.0,651.0,0.35200053
652.0,652.0,0.0071754092
653.0,653.0,0.10256938
654.0,654.0,0.2670514
655.0,655.0,0.014114527
656.0,656.0,0.62457395
657.0,657.0,0.6549884
658.0,658.0,7.3239666E-5
659.0,659.0,0.2517685
660.0,660.0,0.38480392
661.0,661.0,0.02405867
662.0,662.0,0.16945371
663.0,663.0,0.47910202
664.0,664.0,1.0976931E-4
665.0,665.0,0.29427332
666.0,666.0,0.0659414
667.0,667.0,0.008943507
668.0,668.0,6.905078E-4
669.0,669.0,0.6474983
670.0,670.0,1.7694863E-4
671.0,671.0,0.4509712
672.0,672.0,0.0048264847
673.0,673.0,8.5298327E-4
674.0,674.0,0.0012421266
675.0,675.0,0.18649025
676.0,676.0,0.24949244
677.0,677.0,9.175731E-5
678.0,678.0,9.287792E-6
679.0,679.0,0.0018607238
680.0,680.0,0.25449172
681.0,681.0,0.009889539
682.0,682.0,6.3711515E-4
683.0,683.0,5.97991E-4
684.0,684.0,0.31093174
685.0,685.0,0.56402063
686.0,686.0,0.0011905374
687.0,687.0,3.7798854E-5
688.0,688.0,0.06781245
689.0,689.0,0.32803476
690.0,690.0,0.4361641
691.0,691.0,0.40276647
692.0,692.0,0.0028607142
693.0,693.0,0.5760028
694.0,694.0,0.004883714
695.0,695.0,0.3100346
696.0,696.0,3.3659287E-4
697.0,697.0,0.33086318
698.0,698.0,0.34719667
699.0,699.0,0.99871653
700.0,700.0,0.47719678
701.0,701.0,0.14412719
702.0,702.0,0.0014420648
703.0,703.0,0.6456827
704.0,704.0,0.24153817
705.0,705.0,0.036769252
706.0,706.0,0.37910578
707.0,707.0,0.21086054
708.0,708.0,0.0011639269
709.0,709.0,0.050350673
710.0,710.0,0.51519394
711.0,711.0,0.44079357
712.0,712.0,0.25080347
713.0,713.0,7.1937277E-4
714.0,714.0,0.0017765049
715.0,715.0,0.2772996
716.0,716.0,0.0029954282
717.0,717.0,1.1756556E-4
718.0,718.0,0.2702566
719.0,719.0,0.001082837
720.0,720.0,0.1381593
721.0,721.0,5.44152E-4
722.0,722.0,0.0079898145
723.0,723.0,0.87711656
724.0,724.0,0.22227423
725.0,725.0,4.9377722E-5
726.0,726.0,6.6934667E-6
727.0,727.0,0.25688544
728.0,728.0,0.00905431
729.0,729.0,0.37029094
730.0,730.0,6.156972E-5
731.0,731.0,0.035407104
732.0,732.0,5.135333E-4
733.0,733.0,0.05270638
734.0,734.0,0.2956902
735.0,735.0,0.043968342
736.0,736.0,0.114207335
737.0,737.0,3.7453734E-4
738.0,738.0,0.31188017
739.0,739.0,0.006854215
740.0,740.0,0.006982503
741.0,741.0,0.0021305182
742.0,742.0,0.089695685
743.0,743.0,0.30131614
744.0,744.0,0.22353207
745.0,745.0,0.36909822
746.0,746.0,0.15764429
747.0,747.0,0.14111257
748.0,748.0,0.20404397
749.0,749.0,7.9841976E-4
750.0,750.0,0.10056946
751.0,751.0,0.22519244
752.0,752.0,0.052543793
753.0,753.0,3.138432E-5
754.0,754.0,6.5483623E-6
755.0,755.0,0.40789393
756.0,756.0,0.09023012
757.0,757.0,0.45283967
758.0,758.0,0.3895677
759.0,759.0,0.14652048
760.0,760.0,0.19577539
761.0,761.0,4.5287237E-5
762.0,762.0,0.68049806
763.0,763.0,0.442884
764.0,764.0,0.41463584
765.0,765.0,1.358826E-4
766.0,766.0,0.3610329
767.0,767.0,0.0042412817
768.0,768.0,2.7295714E-4
769.0,769.0,1.1195598E-4
770.0,770.0,0.0011886717
771.0,771.0,0.50814384
772.0,772.0,6.332425E-4
773.0,773.0,0.40099284
774.0,774.0,5.791806E-4
775.0,775.0,0.18832737
776.0,776.0,0.44443318
777.0,777.0,0.61907446
778.0,778.0,0.21522212
779.0,779.0,0.63266873
780.0,780.0,1.9915724E-5
781.0,781.0,0.376963
782.0,782.0,0.31544673
783.0,783.0,0.2695445
784.0,784.0,0.24407513
785.0,785.0,0.12612681
786.0,786.0,3.3497033E-4
787.0,787.0,0.023474837
788.0,788.0,0.9906046
789.0,789.0,0.30749345
790.0,790.0,0.0053317654
791.0,791.0,0.3189637
792.0,792.0,7.6050805E-5
793.0,793.0,0.337692
794.0,794.0,0.16914922
795.0,795.0,0.0025934735
796.0,796.0,0.30756387
797.0,797.0,0.010045586
798.0,798.0,3.954517E-4
799.0,799.0,4.6015155E-4
800.0,800.0,1.8000446E-4
801.0,801.0,2.2593464E-4
802.0,802.0,0.5386528
803.0,803.0,1.8395323E-4
804.0,804.0,0.10428593
805.0,805.0,0.30346656
806.0,806.0,0.20550153
807.0,807.0,0.22300439
808.0,808.0,1.6147351E-4
809.0,809.0,0.20909394
810.0,810.0,0.09812758
811.0,811.0,0.13312092
812.0,812.0,0.011353946
813.0,813.0,4.424694E-5
814.0,814.0,0.38478345
815.0,815.0,3.1055104E-5
816.0,816.0,5.1504275E-4
817.0,817.0,0.0329338
818.0,818.0,3.7500044E-4
819.0,819.0,0.08550118
820.0,820.0,1.1229016E-4
821.0,821.0,0.17397597
822.0,822.0,0.18324435
823.0,823.0,0.16622762
824.0,824.0,0.17155436
825.0,825.0,0.28022158
826.0,826.0,0.0021187877
827.0,827.0,0.3274582
828.0,828.0,5.2298204E-4
829.0,829.0,7.443871E-4
830.0,830.0,0.22925338
831.0,831.0,0.24296857
832.0,832.0,0.0012166961
833.0,833.0,0.19860446
834.0,834.0,9.839449E-4
835.0,835.0,0.6860128
836.0,836.0,2.165113E-4
837.0,837.0,0.7327609
838.0,838.0,0.045088664
839.0,839.0,0.0056133545
840.0,840.0,0.318534
841.0,841.0,0.1825923
842.0,842.0,0.050880704
843.0,843.0,0.86920667
844.0,844.0,2.7344955E-4
845.0,845.0,0.00932128
846.0,846.0,0.07235624
847.0,847.0,0.21667969
848.0,848.0,0.11234986
849.0,849.0,0.19997294
850.0,850.0,0.32246786
851.0,851.0,7.339885E-6
852.0,852.0,0.22846043
853.0,853.0,0.063030005
854.0,854.0,0.049047116
855.0,855.0,0.06843003
856.0,856.0,0.027168399
857.0,857.0,0.003990125
858.0,858.0,0.44429904
859.0,859.0,0.33445236
860.0,860.0,8.4796295E-5
861.0,861.0,0.17761946
862.0,862.0,0.02033038
863.0,863.0,7.6804565E-5
864.0,864.0,0.031919103
865.0,865.0,0.9034953
866.0,866.0,9.962599E-4
867.0,867.0,0.23931552
868.0,868.0,0.23045263
869.0,869.0,0.119672626
870.0,870.0,0.32146904
871.0,871.0,0.36849862
872.0,872.0,0.0043677427
873.0,873.0,0.0018241352
874.0,874.0,0.0018448752
875.0,875.0,6.915972E-4
876.0,876.0,0.104948096
877.0,877.0,0.7856231
878.0,878.0,0.25874722
879.0,879.0,0.3355992
880.0,880.0,3.5725572E-4
881.0,881.0,0.43730876
882.0,882.0,7.101201E-5
883.0,883.0,0.30771437
884.0,884.0,0.12919815
885.0,885.0,0.07883726
886.0,886.0,0.0014582899
887.0,887.0,0.3632236
888.0,888.0,0.46349618
889.0,889.0,0.17609471
890.0,890.0,3.5868616E-5
891.0,891.0,0.26003218
892.0,892.0,0.12372133
893.0,893.0,0.003634235
894.0,894.0,0.030729776
895.0,895.0,0.40699786
896.0,896.0,0.14144364
897.0,897.0,0.24696259
898.0,898.0,6.292074E-5
899.0,899.0,0.23038734
900.0,900.0,0.16302332
901.0,901.0,0.32515603
902.0,902.0,0.17483847
903.0,903.0,0.28466618
904.0,904.0,0.300676
905.0,905.0,0.2933421
906.0,906.0,0.23752049
907.0,907.0,4.5514782E-5
908.0,908.0,0.42199516
909.0,909.0,1.45484E-4
910.0,910.0,0.3024916
911.0,911.0,1.4210795E-4
912.0,912.0,0.098280534
913.0,913.0,0.038530543
914.0,914.0,9.46291E-4
915.0,915.0,0.15198855
916.0,916.0,0.29473776
917.0,917.0,0.04777714
918.0,918.0,0.0010098584
919.0,919.0,1.8883216E-4
920.0,920.0,6.2755524E-4
921.0,921.0,0.23417123
922.0,922.0,0.9691828
923.0,923.0,5.091627E-5
924.0,924.0,0.24503437
925.0,925.0,0.2991913
926.0,926.0,0.36473072
927.0,927.0,0.16876055
928.0,928.0,0.33399856
929.0,929.0,0.30917138
930.0,930.0,0.1793635
931.0,931.0,1.0983998E-4
932.0,932.0,0.09975056
933.0,933.0,0.13411166
934.0,934.0,9.2516426E-4
935.0,935.0,4.7114467E-5
936.0,936.0,8.223972E-4
937.0,937.0,0.26204768
938.0,938.0,0.24113937
939.0,939.0,0.0041938093
940.0,940.0,0.16405615
941.0,941.0,0.5094679
942.0,942.0,0.023687452
943.0,943.0,0.20194368
944.0,944.0,0.0057557416
945.0,945.0,0.0075258496
946.0,946.0,0.08898759
947.0,947.0,0.07612438
948.0,948.0,0.14353491
949.0,949.0,3.8473943E-4
950.0,950.0,0.0112213865
