x,y,species median
1962.0,1962.0,0.009347667
1963.0,1963.0,0.36566558
1964.0,1964.0,0.006200206
1965.0,1965.0,1.0045824E-5
1966.0,1966.0,0.25044903
1967.0,1967.0,2.3587473E-4
1968.0,1968.0,0.16738345
1969.0,1969.0,5.2512944E-4
1970.0,1970.0,0.52124363
1971.0,1971.0,0.452306
1972.0,1972.0,6.0144397E-5
1973.0,1973.0,0.058660086
1974.0,1974.0,0.18886885
1975.0,1975.0,0.0081376955
1976.0,1976.0,7.990688E-6
1977.0,1977.0,4.3057917E-6
1978.0,1978.0,0.10879747
1979.0,1979.0,6.783583E-5
1980.0,1980.0,0.33877358
1981.0,1981.0,0.009875245
1982.0,1982.0,0.09418378
1983.0,1983.0,0.012003028
1984.0,1984.0,0.04901112
1985.0,1985.0,1.8458501E-6
1986.0,1986.0,0.08801142
1987.0,1987.0,5.51549E-5
1988.0,1988.0,0.05373412
1989.0,1989.0,0.3683204
1990.0,1990.0,0.42058453
1991.0,1991.0,0.3479935
1992.0,1992.0,0.5414238
1993.0,1993.0,0.3298834
1994.0,1994.0,6.335073E-6
1995.0,1995.0,0.09616524
1996.0,1996.0,4.4322078E-4
1997.0,1997.0,0.29653275
1998.0,1998.0,0.0015577415
1999.0,1999.0,0.322829
2000.0,2000.0,0.23977235
2001.0,2001.0,1.9875096E-4
2002.0,2002.0,0.1438886
2003.0,2003.0,0.8647932
2004.0,2004.0,0.29394028
2005.0,2005.0,0.0034668292
2006.0,2006.0,0.5870606
2007.0,2007.0,0.32769886
2008.0,2008.0,9.3656476E-5
2009.0,2009.0,0.2396228
2010.0,2010.0,0.3017682
2011.0,2011.0,2.2989188E-5
2012.0,2012.0,0.45669076
2013.0,2013.0,0.2506649
2014.0,2014.0,0.25740018
2015.0,2015.0,0.0010473263
2016.0,2016.0,0.042811096
2017.0,2017.0,1.64395E-4
2018.0,2018.0,0.4405367
2019.0,2019.0,0.231762
2020.0,2020.0,0.0025069017
2021.0,2021.0,1.03842314E-4
2022.0,2022.0,0.0031416924
2023.0,2023.0,3.1605276E-5
2024.0,2024.0,1.5301925E-5
2025.0,2025.0,2.3090684E-4
2026.0,2026.0,0.001371056
2027.0,2027.0,5.4667125E-5
2028.0,2028.0,7.0044654E-5
2029.0,2029.0,0.32760596
2030.0,2030.0,0.99323654
2031.0,2031.0,0.388021
2032.0,2032.0,4.7368867E-6
2033.0,2033.0,2.1600716E-5
2034.0,2034.0,0.17228888
2035.0,2035.0,0.09087963
2036.0,2036.0,2.6253192E-4
2037.0,2037.0,0.2799692
2038.0,2038.0,1.9491678E-4
2039.0,2039.0,0.32679594
2040.0,2040.0,0.0036734063
2041.0,2041.0,1.8524948E-4
2042.0,2042.0,0.33451903
2043.0,2043.0,4.634568E-4
2044.0,2044.0,0.8772761
2045.0,2045.0,1.725609E-6
2046.0,2046.0,0.0258452
2047.0,2047.0,0.44475925
2048.0,2048.0,3.3583063E-5
2049.0,2049.0,0.7779845
2050.0,2050.0,8.6185953E-4
2051.0,2051.0,4.263337E-5
2052.0,2052.0,0.21218137
2053.0,2053.0,1.1994219E-5
2054.0,2054.0,6.508047E-5
2055.0,2055.0,0.22154382
2056.0,2056.0,0.07113812
2057.0,2057.0,0.1703728
2058.0,2058.0,0.3179797
2059.0,2059.0,0.11397356
2060.0,2060.0,0.63376945
2061.0,2061.0,0.101604424
2062.0,2062.0,9.533614E-5
2063.0,2063.0,0.33167574
2064.0,2064.0,3.9845636E-6
2065.0,2065.0,0.06293435
2066.0,2066.0,0.19633943
2067.0,2067.0,0.19250321
2068.0,2068.0,0.0011688488
2069.0,2069.0,0.14446257
2070.0,2070.0,0.14790048
2071.0,2071.0,0.43761888
2072.0,2072.0,0.011379074
2073.0,2073.0,6.701408E-5
2074.0,2074.0,0.25375256
2075.0,2075.0,0.025902633
2076.0,2076.0,5.638936E-4
2077.0,2077.0,0.009709
2078.0,2078.0,0.5382059
2079.0,2079.0,0.5781671
2080.0,2080.0,4.667205E-6
2081.0,2081.0,7.83594E-6
2082.0,2082.0,0.2951426
2083.0,2083.0,7.9582314E-5
2084.0,2084.0,0.11472919
2085.0,2085.0,1.5663018E-5
2086.0,2086.0,2.6133783E-5
2087.0,2087.0,0.21632084
2088.0,2088.0,0.44474798
2089.0,2089.0,0.32027787
2090.0,2090.0,0.14520696
2091.0,2091.0,0.23984417
2092.0,2092.0,0.09622994
2093.0,2093.0,0.32877463
2094.0,2094.0,0.007326224
2095.0,2095.0,8.03908E-5
2096.0,2096.0,0.0060691163
2097.0,2097.0,0.1482917
2098.0,2098.0,0.44919097
2099.0,2099.0,0.21253936
2100.0,2100.0,0.3679137
2101.0,2101.0,2.7430482E-4
2102.0,2102.0,0.34782833
2103.0,2103.0,0.32977122
2104.0,2104.0,0.3887755
2105.0,2105.0,5.1178045E-5
2106.0,2106.0,0.37276888
2107.0,2107.0,1.6845239E-6
2108.0,2108.0,7.292419E-5
2109.0,2109.0,0.1384996
2110.0,2110.0,0.1807555
2111.0,2111.0,0.16371223
2112.0,2112.0,0.029482678
2113.0,2113.0,3.5469723E-4
2114.0,2114.0,7.143196E-4
2115.0,2115.0,0.19129997
2116.0,2116.0,0.37852672
2117.0,2117.0,2.6933796E-5
2118.0,2118.0,0.06033512
2119.0,2119.0,0.40634543
2120.0,2120.0,0.16691008
2121.0,2121.0,0.1582426
2122.0,2122.0,0.45105615
2123.0,2123.0,0.25925517
2124.0,2124.0,0.34592712
2125.0,2125.0,0.5022102
2126.0,2126.0,0.106759876
2127.0,2127.0,0.05378792
2128.0,2128.0,0.20583259
2129.0,2129.0,0.6224713
2130.0,2130.0,0.010939162
2131.0,2131.0,0.021802362
2132.0,2132.0,3.0753988E-6
2133.0,2133.0,0.0041126017
2134.0,2134.0,0.27872878
2135.0,2135.0,0.025821881
2136.0,2136.0,0.17839076
2137.0,2137.0,8.503814E-5
2138.0,2138.0,0.43124127
2139.0,2139.0,3.6813694E-4
2140.0,2140.0,7.229694E-6
2141.0,2141.0,0.11469851
2142.0,2142.0,4.7431866E-5
2143.0,2143.0,0.048204105
2144.0,2144.0,0.17238413
2145.0,2145.0,1.597934E-5
2146.0,2146.0,0.01215143
2147.0,2147.0,0.0069879084
2148.0,2148.0,0.29010478
2149.0,2149.0,0.242595
2150.0,2150.0,0.19897534
2151.0,2151.0,1.7296114E-4
2152.0,2152.0,0.43450412
2153.0,2153.0,3.3656909E-6
2154.0,2154.0,0.25820017
2155.0,2155.0,3.155149E-4
2156.0,2156.0,0.14458422
2157.0,2157.0,0.027787862
2158.0,2158.0,0.23678677
2159.0,2159.0,0.21438724
2160.0,2160.0,0.42296597
2161.0,2161.0,0.3084823
2162.0,2162.0,9.669206E-5
2163.0,2163.0,0.056951594
2164.0,2164.0,0.39569533
2165.0,2165.0,2.1014249E-4
2166.0,2166.0,0.40067068
2167.0,2167.0,5.0480544E-6
2168.0,2168.0,0.0013883454
2169.0,2169.0,0.20485611
2170.0,2170.0,0.26578614
2171.0,2171.0,0.009972943
2172.0,2172.0,9.26697E-5
2173.0,2173.0,0.07646657
2174.0,2174.0,0.082534015
2175.0,2175.0,0.10559567
2176.0,2176.0,0.27524158
2177.0,2177.0,0.24637938
2178.0,2178.0,0.36104527
2179.0,2179.0,0.9108727
2180.0,2180.0,0.3905199
2181.0,2181.0,0.75352514
2182.0,2182.0,9.055849E-4
2183.0,2183.0,0.5559466
2184.0,2184.0,2.9015704E-4
2185.0,2185.0,0.5192055
2186.0,2186.0,0.30023357
2187.0,2187.0,0.062786184
2188.0,2188.0,0.21284606
2189.0,2189.0,3.0385138E-4
2190.0,2190.0,0.13902123
2191.0,2191.0,3.0752397E-4
2192.0,2192.0,0.3640392
2193.0,2193.0,2.8112717E-4
2194.0,2194.0,0.31130496
2195.0,2195.0,0.2947811
2196.0,2196.0,0.17704098
2197.0,2197.0,0.15349327
2198.0,2198.0,0.25198984
2199.0,2199.0,2.6708687E-4
2200.0,2200.0,0.24577796
2201.0,2201.0,0.048586424
2202.0,2202.0,0.008970604
2203.0,2203.0,9.538504E-4
2204.0,2204.0,0.6065899
2205.0,2205.0,0.15474318
2206.0,2206.0,0.14686103
2207.0,2207.0,0.05501694
2208.0,2208.0,0.096987575
2209.0,2209.0,0.99781317
2210.0,2210.0,0.23303562
2211.0,2211.0,0.15691432
2212.0,2212.0,0.35892156
2213.0,2213.0,0.047820788
2214.0,2214.0,2.3571014E-5
2215.0,2215.0,8.7991584E-4
2216.0,2216.0,0.29497588
2217.0,2217.0,0.20262645
2218.0,2218.0,0.5193388
2219.0,2219.0,0.40828976
2220.0,2220.0,5.842262E-4
2221.0,2221.0,0.0016321861
2222.0,2222.0,0.45533007
2223.0,2223.0,0.0011191297
2224.0,2224.0,0.32832858
2225.0,2225.0,0.119169556
2226.0,2226.0,0.58158344
2227.0,2227.0,5.5926794E-4
2228.0,2228.0,0.03426441
2229.0,2229.0,0.22259212
2230.0,2230.0,0.99994916
2231.0,2231.0,0.13268827
2232.0,2232.0,0.006700203
2233.0,2233.0,0.32842377
2234.0,2234.0,0.21048981
2235.0,2235.0,0.6209625
2236.0,2236.0,2.941184E-5
2237.0,2237.0,5.9364516E-5
2238.0,2238.0,0.013374417
2239.0,2239.0,0.20953493
2240.0,2240.0,0.03219712
2241.0,2241.0,0.41069752
2242.0,2242.0,0.36222026
2243.0,2243.0,0.071299225
2244.0,2244.0,8.1788136E-7
2245.0,2245.0,0.5545912
2246.0,2246.0,0.0020143858
2247.0,2247.0,0.98312575
2248.0,2248.0,0.41619527
2249.0,2249.0,0.0024788503
2250.0,2250.0,0.543418
2251.0,2251.0,8.2316576E-5
2252.0,2252.0,5.2763994E-6
2253.0,2253.0,0.18728624
2254.0,2254.0,0.30463564
2255.0,2255.0,1.1214533E-5
2256.0,2256.0,8.602557E-7
2257.0,2257.0,0.0061460068
2258.0,2258.0,0.74876755
2259.0,2259.0,0.011942416
2260.0,2260.0,0.10837802
2261.0,2261.0,0.16145785
2262.0,2262.0,0.47679392
2263.0,2263.0,0.3034445
2264.0,2264.0,0.0012362392
2265.0,2265.0,0.5088415
2266.0,2266.0,0.0014824261
2267.0,2267.0,0.43931615
2268.0,2268.0,0.103278704
2269.0,2269.0,0.48669505
2270.0,2270.0,0.0018333131
2271.0,2271.0,3.868458E-6
2272.0,2272.0,1.2038616E-4
2273.0,2273.0,0.29549977
2274.0,2274.0,0.19271803
2275.0,2275.0,3.1341344E-5
2276.0,2276.0,9.326561E-4
2277.0,2277.0,0.4091445
2278.0,2278.0,0.28777155
2279.0,2279.0,0.22267063
2280.0,2280.0,0.0028053517
2281.0,2281.0,0.14620236
2282.0,2282.0,0.029386876
2283.0,2283.0,0.002865126
2284.0,2284.0,0.119145975
2285.0,2285.0,0.7623258
2286.0,2286.0,0.004151814
2287.0,2287.0,0.035897233
2288.0,2288.0,0.1925941
2289.0,2289.0,0.9713497
2290.0,2290.0,7.111516E-4
2291.0,2291.0,0.2291341
2292.0,2292.0,0.0030415393
2293.0,2293.0,7.023304E-6
2294.0,2294.0,0.008024677
2295.0,2295.0,0.34729528
2296.0,2296.0,0.015473607
2297.0,2297.0,0.0029848686
2298.0,2298.0,5.883361E-5
2299.0,2299.0,0.2627561
2300.0,2300.0,2.8378598E-4
2301.0,2301.0,0.09455705
2302.0,2302.0,0.02772665
2303.0,2303.0,3.8214457E-6
2304.0,2304.0,0.27546245
2305.0,2305.0,0.0047784825
2306.0,2306.0,0.002395835
2307.0,2307.0,0.019846926
2308.0,2308.0,0.045306604
2309.0,2309.0,0.61868364
2310.0,2310.0,0.24303702
2311.0,2311.0,0.061100647
2312.0,2312.0,0.26206794
2313.0,2313.0,0.15169665
2314.0,2314.0,1.2854639E-5
2315.0,2315.0,0.25737554
2316.0,2316.0,0.34212512
2317.0,2317.0,0.37204805
2318.0,2318.0,0.084725924
2319.0,2319.0,0.0010734465
2320.0,2320.0,0.08752081
2321.0,2321.0,0.5269521
2322.0,2322.0,6.0195216E-5
2323.0,2323.0,7.580389E-4
2324.0,2324.0,0.14996253
2325.0,2325.0,0.6904552
2326.0,2326.0,0.67260325
2327.0,2327.0,1.3676667E-4
2328.0,2328.0,0.0024470002
2329.0,2329.0,1.0511964E-6
2330.0,2330.0,0.014430119
2331.0,2331.0,0.24800923
2332.0,2332.0,0.47949326
2333.0,2333.0,0.006852152
2334.0,2334.0,0.17537358
2335.0,2335.0,0.5565449
2336.0,2336.0,0.07773209
2337.0,2337.0,0.14543009
2338.0,2338.0,5.7198213E-5
2339.0,2339.0,6.10943E-5
2340.0,2340.0,6.306619E-5
2341.0,2341.0,0.5197162
2342.0,2342.0,0.011599069
2343.0,2343.0,0.60622233
2344.0,2344.0,9.6563956E-5
2345.0,2345.0,6.139193E-5
2346.0,2346.0,0.27877268
2347.0,2347.0,0.40574968
2348.0,2348.0,0.2572538
2349.0,2349.0,0.27166995
2350.0,2350.0,0.14993352
2351.0,2351.0,0.1823359
2352.0,2352.0,0.0067467433
2353.0,2353.0,0.10076327
2354.0,2354.0,0.08563884
2355.0,2355.0,0.0040937206
2356.0,2356.0,0.2970501
2357.0,2357.0,0.20658161
2358.0,2358.0,0.18796076
2359.0,2359.0,0.27127528
2360.0,2360.0,0.17800574
2361.0,2361.0,0.2144584
2362.0,2362.0,0.228564
2363.0,2363.0,0.051697914
2364.0,2364.0,0.2551731
2365.0,2365.0,0.045585014
2366.0,2366.0,1.9298492E-4
2367.0,2367.0,3.6749498E-6
2368.0,2368.0,0.07341828
2369.0,2369.0,1.3805825E-4
2370.0,2370.0,0.23299573
2371.0,2371.0,6.897579E-4
2372.0,2372.0,0.083854266
2373.0,2373.0,0.177495
2374.0,2374.0,0.090274
2375.0,2375.0,5.8969123E-5
2376.0,2376.0,0.20996675
2377.0,2377.0,0.26555508
2378.0,2378.0,0.6134193
2379.0,2379.0,2.3123743E-4
2380.0,2380.0,0.7612393
2381.0,2381.0,0.14975014
2382.0,2382.0,0.15141083
2383.0,2383.0,0.0022886659
2384.0,2384.0,0.15184443
2385.0,2385.0,0.055239014
2386.0,2386.0,0.001566417
2387.0,2387.0,0.0013698776
2388.0,2388.0,2.2938238E-4
2389.0,2389.0,0.23212577
2390.0,2390.0,0.00118226
2391.0,2391.0,5.2148166E-6
2392.0,2392.0,0.6237308
2393.0,2393.0,0.001167696
2394.0,2394.0,0.20953162
2395.0,2395.0,0.0048478926
2396.0,2396.0,4.71077E-5
2397.0,2397.0,0.3255824
2398.0,2398.0,1.861615E-5
2399.0,2399.0,0.6860981
2400.0,2400.0,0.035826672
2401.0,2401.0,2.8877874E-5
2402.0,2402.0,5.7927264E-6
2403.0,2403.0,0.28028917
2404.0,2404.0,0.38646194
2405.0,2405.0,1.9455333E-6
2406.0,2406.0,0.34351933
2407.0,2407.0,0.18448384
2408.0,2408.0,0.44926205
2409.0,2409.0,0.3815718
2410.0,2410.0,0.370586
2411.0,2411.0,1.7466076E-5
2412.0,2412.0,0.31535253
2413.0,2413.0,0.0010939739
2414.0,2414.0,0.26381627
2415.0,2415.0,0.25095692
2416.0,2416.0,0.23616023
2417.0,2417.0,1.2714822E-4
2418.0,2418.0,0.03540555
2419.0,2419.0,0.34032035
2420.0,2420.0,0.25917107
2421.0,2421.0,0.24190375
2422.0,2422.0,0.27503872
2423.0,2423.0,0.014338409
2424.0,2424.0,7.021914E-4
2425.0,2425.0,0.20942117
2426.0,2426.0,0.3548773
2427.0,2427.0,4.597902E-5
2428.0,2428.0,0.37701932
2429.0,2429.0,1.1255443E-5
2430.0,2430.0,0.0054045096
2431.0,2431.0,0.1349472
2432.0,2432.0,0.27811804
2433.0,2433.0,0.9999989
2434.0,2434.0,0.74842566
2435.0,2435.0,0.034914777
2436.0,2436.0,0.0025022086
2437.0,2437.0,2.2065341E-4
2438.0,2438.0,4.5678855E-4
2439.0,2439.0,0.44977552
2440.0,2440.0,0.3947704
2441.0,2441.0,0.83729887
2442.0,2442.0,0.002575093
2443.0,2443.0,5.3012327E-6
2444.0,2444.0,0.24054924
2445.0,2445.0,0.16662201
2446.0,2446.0,0.29332423
2447.0,2447.0,0.06137779
2448.0,2448.0,0.15879354
2449.0,2449.0,0.021160288
2450.0,2450.0,0.03419164
2451.0,2451.0,0.17858897
2452.0,2452.0,0.0016891904
2453.0,2453.0,0.09075051
2454.0,2454.0,0.046702802
2455.0,2455.0,0.0014414791
2456.0,2456.0,0.0016414433
2457.0,2457.0,0.004533724
2458.0,2458.0,0.18134312
2459.0,2459.0,0.2125836
2460.0,2460.0,0.060785126
2461.0,2461.0,0.21548055
2462.0,2462.0,0.62603307
2463.0,2463.0,0.16058294
2464.0,2464.0,0.42101645
2465.0,2465.0,6.814458E-5
2466.0,2466.0,0.18548775
2467.0,2467.0,9.3887305E-5
2468.0,2468.0,0.27172408
2469.0,2469.0,0.5930455
2470.0,2470.0,0.29791737
2471.0,2471.0,0.060938228
2472.0,2472.0,0.81017226
2473.0,2473.0,0.23068014
2474.0,2474.0,0.3451189
2475.0,2475.0,0.9438195
2476.0,2476.0,0.0022042438
2477.0,2477.0,1.7525481E-4
2478.0,2478.0,0.0019414172
2479.0,2479.0,0.046497703
2480.0,2480.0,1.1109689E-5
2481.0,2481.0,0.23393427
2482.0,2482.0,1.4423573E-5
2483.0,2483.0,0.286475
2484.0,2484.0,0.30603373
2485.0,2485.0,0.033890013
2486.0,2486.0,0.36623523
2487.0,2487.0,0.14990093
2488.0,2488.0,8.464169E-7
2489.0,2489.0,1.3887712E-6
2490.0,2490.0,0.48358664
2491.0,2491.0,0.39231932
2492.0,2492.0,0.47600964
2493.0,2493.0,0.0129503
2494.0,2494.0,0.2504156
2495.0,2495.0,0.24905533
2496.0,2496.0,9.424442E-6
2497.0,2497.0,0.29302347
2498.0,2498.0,0.013716617
2499.0,2499.0,0.4722505
2500.0,2500.0,0.7400479
2501.0,2501.0,0.50754327
2502.0,2502.0,1.2554317E-4
2503.0,2503.0,0.24948283
2504.0,2504.0,6.814364E-4
2505.0,2505.0,1.5335916E-4
2506.0,2506.0,9.50731E-7
2507.0,2507.0,0.18769668
2508.0,2508.0,1.1429664E-5
2509.0,2509.0,0.027481738
2510.0,2510.0,0.092250355
2511.0,2511.0,0.12348351
2512.0,2512.0,0.008198536
2513.0,2513.0,0.14589117
2514.0,2514.0,0.3018954
2515.0,2515.0,0.015138193
2516.0,2516.0,0.14243509
2517.0,2517.0,0.27409977
2518.0,2518.0,0.13377003
2519.0,2519.0,1.1014232E-5
2520.0,2520.0,0.00698327
2521.0,2521.0,0.26445863
2522.0,2522.0,0.07581374
2523.0,2523.0,0.62561125
2524.0,2524.0,0.33132443
2525.0,2525.0,2.7941E-6
2526.0,2526.0,3.6246234E-5
2527.0,2527.0,0.3883926
2528.0,2528.0,0.039840605
2529.0,2529.0,0.5074834
2530.0,2530.0,0.15762745
2531.0,2531.0,0.12804534
2532.0,2532.0,0.31351876
2533.0,2533.0,0.016398614
2534.0,2534.0,4.891361E-5
2535.0,2535.0,3.0666523E-4
2536.0,2536.0,0.34893742
2537.0,2537.0,0.006923843
2538.0,2538.0,0.0064238235
2539.0,2539.0,0.23729339
2540.0,2540.0,0.49846762
2541.0,2541.0,0.9224643
2542.0,2542.0,0.54153365
2543.0,2543.0,0.0015837629
2544.0,2544.0,5.7525936E-6
2545.0,2545.0,0.16190255
2546.0,2546.0,0.13698252
2547.0,2547.0,0.0011640016
2548.0,2548.0,0.14377958
2549.0,2549.0,0.0025021576
2550.0,2550.0,0.01521569
2551.0,2551.0,0.2804505
2552.0,2552.0,0.0017977708
2553.0,2553.0,0.29394326
2554.0,2554.0,0.38920093
2555.0,2555.0,0.33282733
2556.0,2556.0,1.1360833E-4
2557.0,2557.0,0.0012580579
2558.0,2558.0,0.0065156138
2559.0,2559.0,0.1955686
2560.0,2560.0,0.027654283
2561.0,2561.0,0.35439014
2562.0,2562.0,0.28536618
2563.0,2563.0,0.23094752
2564.0,2564.0,0.104600996
2565.0,2565.0,0.062557034
2566.0,2566.0,0.19281761
2567.0,2567.0,0.6301258
2568.0,2568.0,0.26763073
2569.0,2569.0,1.6858416E-5
2570.0,2570.0,0.06758489
2571.0,2571.0,0.01606479
2572.0,2572.0,0.015282347
2573.0,2573.0,0.25013906
2574.0,2574.0,0.0013978021
2575.0,2575.0,6.492994E-5
2576.0,2576.0,1.481904E-4
2577.0,2577.0,1.1984704E-5
2578.0,2578.0,0.04513303
2579.0,2579.0,0.312045
2580.0,2580.0,0.3063274
2581.0,2581.0,0.080938645
2582.0,2582.0,0.015724454
2583.0,2583.0,2.99901E-4
2584.0,2584.0,0.42023635
2585.0,2585.0,0.09430724
2586.0,2586.0,1.7287536E-4
2587.0,2587.0,0.08306208
2588.0,2588.0,0.33417025
2589.0,2589.0,0.26601118
2590.0,2590.0,0.22458133
2591.0,2591.0,6.8523304E-4
2592.0,2592.0,1.3983677E-4
2593.0,2593.0,1.762846E-4
2594.0,2594.0,0.19194774
2595.0,2595.0,0.15041168
2596.0,2596.0,8.990069E-5
2597.0,2597.0,0.0053917533
2598.0,2598.0,3.74137E-4
2599.0,2599.0,0.041429013
2600.0,2600.0,0.30415845
2601.0,2601.0,0.32513395
2602.0,2602.0,0.0023698339
2603.0,2603.0,0.39765874
2604.0,2604.0,3.267643E-4
2605.0,2605.0,9.757831E-5
2606.0,2606.0,0.45067835
2607.0,2607.0,0.3788253
2608.0,2608.0,0.24854596
2609.0,2609.0,3.305289E-5
2610.0,2610.0,0.22921906
2611.0,2611.0,0.25439253
2612.0,2612.0,1.8800392E-5
2613.0,2613.0,0.002117322
2614.0,2614.0,9.649967E-5
2615.0,2615.0,0.009307438
2616.0,2616.0,0.17367794
2617.0,2617.0,0.027068626
2618.0,2618.0,0.0030246007
2619.0,2619.0,0.4789263
2620.0,2620.0,0.15634884
2621.0,2621.0,0.21617444
2622.0,2622.0,1.4633374E-5
2623.0,2623.0,0.093652874
2624.0,2624.0,0.015510801
2625.0,2625.0,0.819965
2626.0,2626.0,0.4709796
2627.0,2627.0,0.4753851
2628.0,2628.0,6.553196E-4
2629.0,2629.0,0.12526831
2630.0,2630.0,0.0062137865
2631.0,2631.0,0.081007905
2632.0,2632.0,0.44478777
2633.0,2633.0,0.041281436
2634.0,2634.0,0.39099598
2635.0,2635.0,9.151561E-5
2636.0,2636.0,0.002699067
2637.0,2637.0,0.0014970261
2638.0,2638.0,0.18528733
2639.0,2639.0,0.61142254
2640.0,2640.0,0.0033622265
2641.0,2641.0,0.14889088
2642.0,2642.0,0.0058764373
2643.0,2643.0,1.0089883E-5
2644.0,2644.0,0.035924144
2645.0,2645.0,0.44140494
2646.0,2646.0,0.12135739
2647.0,2647.0,0.46197918
2648.0,2648.0,0.56992006
2649.0,2649.0,5.3894153E-4
2650.0,2650.0,0.2343782
2651.0,2651.0,0.5740054
2652.0,2652.0,0.57532537
2653.0,2653.0,0.37117022
2654.0,2654.0,5.7387014E-4
2655.0,2655.0,0.30689868
2656.0,2656.0,1.6844224E-5
2657.0,2657.0,0.20651177
2658.0,2658.0,1.5964522E-4
2659.0,2659.0,0.53246003
2660.0,2660.0,2.4048824E-4
2661.0,2661.0,1.119183E-5
2662.0,2662.0,3.4099E-5
2663.0,2663.0,0.0027916853
2664.0,2664.0,0.0017998448
2665.0,2665.0,0.3896316
2666.0,2666.0,0.4642202
2667.0,2667.0,0.9886228
2668.0,2668.0,0.046538528
2669.0,2669.0,0.07747409
2670.0,2670.0,0.4311692
2671.0,2671.0,0.0012250389
2672.0,2672.0,0.0025970873
2673.0,2673.0,1.389358E-5
2674.0,2674.0,0.012187514
2675.0,2675.0,1.363715E-6
2676.0,2676.0,0.0017391639
2677.0,2677.0,0.476275
2678.0,2678.0,0.4093145
2679.0,2679.0,9.7191025E-4
2680.0,2680.0,0.14002912
2681.0,2681.0,5.962479E-5
2682.0,2682.0,0.003833548
2683.0,2683.0,0.32129505
2684.0,2684.0,0.14624014
2685.0,2685.0,0.20225543
2686.0,2686.0,0.10496333
2687.0,2687.0,0.14833103
2688.0,2688.0,0.4867886
2689.0,2689.0,0.49682418
2690.0,2690.0,0.01791394
2691.0,2691.0,0.33951485
2692.0,2692.0,0.4482176
2693.0,2693.0,0.30314112
2694.0,2694.0,0.14746389
2695.0,2695.0,3.3899327E-4
2696.0,2696.0,0.0055063814
2697.0,2697.0,1.5061077E-4
2698.0,2698.0,0.014266189
2699.0,2699.0,0.07129291
2700.0,2700.0,0.024246043
2701.0,2701.0,0.044644352
2702.0,2702.0,0.0030530419
2703.0,2703.0,8.642777E-4
2704.0,2704.0,0.009624604
2705.0,2705.0,0.004567646
2706.0,2706.0,0.048665296
2707.0,2707.0,0.0073211645
2708.0,2708.0,0.5619971
2709.0,2709.0,0.6046902
2710.0,2710.0,4.9488067E-6
2711.0,2711.0,0.0019488697
2712.0,2712.0,0.19421342
2713.0,2713.0,0.34069258
2714.0,2714.0,0.001414763
2715.0,2715.0,0.042243667
2716.0,2716.0,0.1519521
2717.0,2717.0,1.9387981E-4
2718.0,2718.0,0.015860666
2719.0,2719.0,6.5246917E-4
2720.0,2720.0,0.0014645801
2721.0,2721.0,0.00290221
2722.0,2722.0,0.51284397
2723.0,2723.0,0.0033427472
2724.0,2724.0,3.1847795E-4
2725.0,2725.0,0.21358216
2726.0,2726.0,0.61004794
2727.0,2727.0,1.3437725E-5
2728.0,2728.0,2.1958527E-5
2729.0,2729.0,0.15061444
2730.0,2730.0,0.04680112
2731.0,2731.0,0.08000034
2732.0,2732.0,0.5248937
2733.0,2733.0,0.13939348
2734.0,2734.0,0.28267363
2735.0,2735.0,6.8167665E-6
2736.0,2736.0,0.3877838
2737.0,2737.0,0.21971522
2738.0,2738.0,3.7031747E-5
2739.0,2739.0,7.3101887E-6
2740.0,2740.0,0.01688937
2741.0,2741.0,0.2038105
2742.0,2742.0,0.008894818
2743.0,2743.0,0.4307097
2744.0,2744.0,0.15448834
2745.0,2745.0,0.29750094
2746.0,2746.0,5.4582997E-6
2747.0,2747.0,0.10805038
2748.0,2748.0,0.32606244
2749.0,2749.0,0.5086013
2750.0,2750.0,0.42486128
2751.0,2751.0,0.27454057
2752.0,2752.0,0.17869091
2753.0,2753.0,0.025903774
2754.0,2754.0,0.15170085
2755.0,2755.0,0.20618689
2756.0,2756.0,0.004503012
2757.0,2757.0,0.21358016
2758.0,2758.0,4.254507E-5
2759.0,2759.0,0.3929525
2760.0,2760.0,3.1371514E-5
2761.0,2761.0,0.13562874
2762.0,2762.0,0.25816178
2763.0,2763.0,0.036153585
2764.0,2764.0,0.21905759
2765.0,2765.0,0.4566512
2766.0,2766.0,9.638177E-4
2767.0,2767.0,0.0011557145
2768.0,2768.0,0.19125552
2769.0,2769.0,0.12027127
2770.0,2770.0,0.2473138
2771.0,2771.0,5.96569E-6
2772.0,2772.0,0.3386945
2773.0,2773.0,0.44849744
2774.0,2774.0,0.33052114
2775.0,2775.0,5.011596E-4
2776.0,2776.0,0.001924105
2777.0,2777.0,0.0038801613
2778.0,2778.0,0.47945037
2779.0,2779.0,0.0876765
2780.0,2780.0,0.21204564
2781.0,2781.0,0.108097
2782.0,2782.0,0.0023938215
2783.0,2783.0,0.9720732
2784.0,2784.0,0.014490002
2785.0,2785.0,0.41237298
2786.0,2786.0,0.0838481
2787.0,2787.0,0.050318893
2788.0,2788.0,0.25256428
2789.0,2789.0,0.90586483
2790.0,2790.0,0.12045555
2791.0,2791.0,6.749455E-5
2792.0,2792.0,0.014007956
2793.0,2793.0,0.40720934
2794.0,2794.0,0.28579912
2795.0,2795.0,0.007220559
2796.0,2796.0,0.0192704
2797.0,2797.0,0.040848564
2798.0,2798.0,0.16351277
2799.0,2799.0,0.09093411
2800.0,2800.0,0.25741857
2801.0,2801.0,0.434681
