X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.996714365641621E-4,67.52413240331991,0.8157049179754285
2.0,2.0,train,0.002192120470707139,87.59538141460766,0.9979343386519479
4.0,4.0,train,7.195607693167135E-4,70.54196162114253,0.8685769456319712
7.0,7.0,train,0.002363546331234845,88.72968726922039,0.998726220519831
8.0,8.0,train,0.0024807178100998257,89.70157730402784,0.9990846631949984
9.0,9.0,train,3.9177904557702287E-4,59.353168999311464,0.6687595582387214
11.0,11.0,train,0.0014721226560696294,80.95398383804667,0.9842629666071933
12.0,12.0,train,0.0012812896241632542,78.03496609470265,0.9730438462021679
13.0,13.0,train,7.270966619334534E-4,70.7083691812549,0.8713406106026726
14.0,14.0,train,0.0018091480993369451,85.03733793833945,0.9939168401883478
16.0,16.0,train,1.697769732883417E-4,31.471788052903236,0.38048089181660194
17.0,17.0,train,6.590665471808305E-5,7.1593259044643505,0.1696205831442006
20.0,20.0,train,5.671890135520955E-4,66.76785075627079,0.7980245018838837
21.0,21.0,train,9.074439477015486E-5,11.859976904902606,0.22579681784617722
22.0,22.0,train,2.107496869429246E-4,39.295571258305394,0.44808686055768665
23.0,23.0,train,0.0016289194747277935,82.4734382726919,0.9898870967187697
24.0,24.0,train,0.001214127312694012,77.27691981093929,0.9674223842431398
25.0,25.0,train,3.577347373117677E-4,57.59177384864084,0.6353793032493948
27.0,27.0,train,2.671083813236175E-4,48.36157628500069,0.5291942167321357
28.0,28.0,train,1.698105736433723E-4,31.476569048408788,0.3805395953163273
29.0,29.0,train,3.640511073331098E-4,58.101111431615124,0.6418170283772662
30.0,30.0,train,1.495958963578643E-4,27.22738125700649,0.34419793296491397
31.0,31.0,train,6.033116839311821E-4,67.72686663227758,0.8175872803517285
32.0,32.0,train,2.8735796604399205E-4,50.95188666410432,0.5553279787026477
33.0,33.0,train,3.299409957573763E-4,55.60015451555624,0.6056485032598004
35.0,35.0,train,3.496820030469625E-4,57.048575429112304,0.6270037873324322
36.0,36.0,train,0.005114101222865106,98.72669595248327,0.999999455278131
37.0,37.0,train,2.63022753117835E-4,47.885167022389915,0.5237380064369038
38.0,38.0,train,2.931194123328648E-4,51.77605183582551,0.562494918330861
39.0,39.0,train,2.592877730786566E-4,47.26604422395201,0.5186947674922091
40.0,40.0,train,2.054597461949107E-4,38.28065205382493,0.4397911963465245
41.0,41.0,train,0.0017601186491456712,84.6514821834687,0.993014762028021
42.0,42.0,train,3.3849525569440447E-4,56.360306173114026,0.6150484149946497
3.0,3.0,test,4.847207640471715E-4,63.53731740128975,0.74513688119564
5.0,5.0,test,3.512846245263708E-4,57.168099478769385,0.6286858427177815
6.0,6.0,test,0.003485796177893416,95.86309446321432,0.9999462292127395
10.0,10.0,test,0.0019560867941838278,86.5847362423827,0.9959806429622778
15.0,15.0,test,1.4917166424358677E-5,0.9154605094954819,0.041197321324169645
18.0,18.0,test,5.794030125137602E-5,5.983164375036425,0.150753275453282
19.0,19.0,test,1.7371139793575125E-4,32.351158588460756,0.38731709077660026
26.0,26.0,test,1.7795252290929206E-4,33.14840274211836,0.39460173132666876
34.0,34.0,test,2.6570021518249645E-4,48.17901133431015,0.5273207570941922
