x,y,species max
1926.0,1926.0,0.35494962
1927.0,1927.0,0.77379024
1928.0,1928.0,0.14111486
1929.0,1929.0,0.37598085
1930.0,1930.0,0.11243158
1931.0,1931.0,0.44637164
1932.0,1932.0,4.2210322E-5
1933.0,1933.0,0.66592205
1934.0,1934.0,0.0010217867
1935.0,1935.0,0.009069689
1936.0,1936.0,0.024895396
1937.0,1937.0,8.957546E-5
1938.0,1938.0,0.76809067
1939.0,1939.0,1.4641864E-4
1940.0,1940.0,0.30331942
1941.0,1941.0,5.062541E-4
1942.0,1942.0,1.574376E-4
1943.0,1943.0,0.56735575
1944.0,1944.0,0.35750115
1945.0,1945.0,0.31417254
1946.0,1946.0,0.17428212
1947.0,1947.0,0.00460152
1948.0,1948.0,0.13524057
1949.0,1949.0,0.17916138
1950.0,1950.0,0.2156669
1951.0,1951.0,0.7260224
1952.0,1952.0,4.604371E-5
1953.0,1953.0,0.002983704
1954.0,1954.0,0.014030424
1955.0,1955.0,0.0018783933
1956.0,1956.0,7.338602E-5
1957.0,1957.0,0.3151829
1958.0,1958.0,0.012367043
1959.0,1959.0,0.06528165
1960.0,1960.0,0.28956667
1961.0,1961.0,0.7007323
1962.0,1962.0,0.015280802
1963.0,1963.0,0.47374794
1964.0,1964.0,0.012581684
1965.0,1965.0,1.06275256E-4
1966.0,1966.0,0.30841812
1967.0,1967.0,6.8964326E-4
1968.0,1968.0,0.28283104
1969.0,1969.0,0.0014217823
1970.0,1970.0,0.7674466
1971.0,1971.0,0.57296264
1972.0,1972.0,5.989746E-4
1973.0,1973.0,0.076249905
1974.0,1974.0,0.23673472
1975.0,1975.0,0.019371388
1976.0,1976.0,1.3289518E-4
1977.0,1977.0,1.0594852E-4
1978.0,1978.0,0.13703553
1979.0,1979.0,5.825809E-4
1980.0,1980.0,0.47501698
1981.0,1981.0,0.013753401
1982.0,1982.0,0.16107231
1983.0,1983.0,0.022413194
1984.0,1984.0,0.08701403
1985.0,1985.0,3.7952985E-5
1986.0,1986.0,0.17596886
1987.0,1987.0,7.1975595E-4
1988.0,1988.0,0.08249422
1989.0,1989.0,0.42359644
1990.0,1990.0,0.7122912
1991.0,1991.0,0.4614184
1992.0,1992.0,0.64561176
1993.0,1993.0,0.41084933
1994.0,1994.0,1.1095943E-4
1995.0,1995.0,0.17767182
1996.0,1996.0,0.009186197
1997.0,1997.0,0.37112135
1998.0,1998.0,0.004498761
1999.0,1999.0,0.40609568
2000.0,2000.0,0.3500688
2001.0,2001.0,0.0013612425
2002.0,2002.0,0.18112905
2003.0,2003.0,0.8936085
2004.0,2004.0,0.3375988
2005.0,2005.0,0.005306057
2006.0,2006.0,0.6555773
2007.0,2007.0,0.41251057
2008.0,2008.0,4.941985E-4
2009.0,2009.0,0.37090173
2010.0,2010.0,0.3735215
2011.0,2011.0,1.805489E-4
2012.0,2012.0,0.49369693
2013.0,2013.0,0.34642252
2014.0,2014.0,0.3127051
2015.0,2015.0,0.0026165189
2016.0,2016.0,0.11970911
2017.0,2017.0,6.740472E-4
2018.0,2018.0,0.47960418
2019.0,2019.0,0.28611675
2020.0,2020.0,0.004831126
2021.0,2021.0,8.2561036E-4
2022.0,2022.0,0.005508185
2023.0,2023.0,2.3555211E-4
2024.0,2024.0,1.049954E-4
2025.0,2025.0,8.0645614E-4
2026.0,2026.0,0.0035822107
2027.0,2027.0,0.0018740247
2028.0,2028.0,4.8275033E-4
2029.0,2029.0,0.40096143
2030.0,2030.0,0.9954286
2031.0,2031.0,0.42256203
2032.0,2032.0,7.2239985E-5
2033.0,2033.0,2.2672734E-4
2034.0,2034.0,0.3888702
2035.0,2035.0,0.10942909
2036.0,2036.0,7.979814E-4
2037.0,2037.0,0.42814645
2038.0,2038.0,0.0010348494
2039.0,2039.0,0.44904444
2040.0,2040.0,0.008651576
2041.0,2041.0,0.0011579811
2042.0,2042.0,0.5363899
2043.0,2043.0,0.0011948522
2044.0,2044.0,0.96490616
2045.0,2045.0,5.1831896E-5
2046.0,2046.0,0.026627097
2047.0,2047.0,0.5333225
2048.0,2048.0,2.4477625E-4
2049.0,2049.0,0.8371191
2050.0,2050.0,0.002074924
2051.0,2051.0,2.6529632E-4
2052.0,2052.0,0.22128555
2053.0,2053.0,9.870653E-5
2054.0,2054.0,6.37647E-4
2055.0,2055.0,0.28152096
2056.0,2056.0,0.09666136
2057.0,2057.0,0.3188205
2058.0,2058.0,0.71050274
2059.0,2059.0,0.13759471
2060.0,2060.0,0.8039807
2061.0,2061.0,0.13243598
2062.0,2062.0,8.1427244E-4
2063.0,2063.0,0.3737155
2064.0,2064.0,5.3734134E-4
2065.0,2065.0,0.10006833
2066.0,2066.0,0.24162044
2067.0,2067.0,0.25729486
2068.0,2068.0,0.002972882
2069.0,2069.0,0.15277685
2070.0,2070.0,0.23530485
2071.0,2071.0,0.5674866
2072.0,2072.0,0.014461831
2073.0,2073.0,4.990108E-4
2074.0,2074.0,0.3114885
2075.0,2075.0,0.02938796
2076.0,2076.0,0.0013166845
2077.0,2077.0,0.012040992
2078.0,2078.0,0.73086905
2079.0,2079.0,0.6317974
2080.0,2080.0,9.857048E-5
2081.0,2081.0,9.5275354E-5
2082.0,2082.0,0.36942378
2083.0,2083.0,3.3682966E-4
2084.0,2084.0,0.43584573
2085.0,2085.0,1.5361856E-4
2086.0,2086.0,3.2637015E-4
2087.0,2087.0,0.5286726
2088.0,2088.0,0.5774348
2089.0,2089.0,0.40440932
2090.0,2090.0,0.29998595
2091.0,2091.0,0.40345308
2092.0,2092.0,0.15962048
2093.0,2093.0,0.33852702
2094.0,2094.0,0.008955907
2095.0,2095.0,3.2068626E-4
2096.0,2096.0,0.012863611
2097.0,2097.0,0.22202516
2098.0,2098.0,0.5099982
2099.0,2099.0,0.33742964
2100.0,2100.0,0.42932045
2101.0,2101.0,0.0014399416
2102.0,2102.0,0.55239236
2103.0,2103.0,0.43009925
2104.0,2104.0,0.45459977
2105.0,2105.0,4.474111E-4
2106.0,2106.0,0.60623163
2107.0,2107.0,3.6710087E-5
2108.0,2108.0,3.1103787E-4
2109.0,2109.0,0.2369757
2110.0,2110.0,0.23069093
2111.0,2111.0,0.29411882
2112.0,2112.0,0.039891936
2113.0,2113.0,9.82416E-4
2114.0,2114.0,0.0017705454
2115.0,2115.0,0.28286642
2116.0,2116.0,0.48802134
2117.0,2117.0,1.9881982E-4
2118.0,2118.0,0.10696282
2119.0,2119.0,0.46867314
2120.0,2120.0,0.22400628
2121.0,2121.0,0.21359363
2122.0,2122.0,0.52068424
2123.0,2123.0,0.30276135
2124.0,2124.0,0.4316943
2125.0,2125.0,0.5985962
2126.0,2126.0,0.2149214
2127.0,2127.0,0.14313827
2128.0,2128.0,0.28665805
2129.0,2129.0,0.73785806
2130.0,2130.0,0.032545935
2131.0,2131.0,0.041708477
2132.0,2132.0,8.674913E-5
2133.0,2133.0,0.0044601215
2134.0,2134.0,0.3503672
2135.0,2135.0,0.04153641
2136.0,2136.0,0.24629158
2137.0,2137.0,4.362311E-4
2138.0,2138.0,0.5140943
2139.0,2139.0,0.0014171094
2140.0,2140.0,1.13548296E-4
2141.0,2141.0,0.12323926
2142.0,2142.0,2.3439595E-4
2143.0,2143.0,0.0558328
2144.0,2144.0,0.21693346
2145.0,2145.0,1.2838797E-4
2146.0,2146.0,0.025566917
2147.0,2147.0,0.02279559
2148.0,2148.0,0.5595696
2149.0,2149.0,0.43889526
2150.0,2150.0,0.24667555
2151.0,2151.0,8.066118E-4
2152.0,2152.0,0.44857624
2153.0,2153.0,6.683684E-5
2154.0,2154.0,0.37530458
2155.0,2155.0,0.001214527
2156.0,2156.0,0.17341346
2157.0,2157.0,0.047161825
2158.0,2158.0,0.40561175
2159.0,2159.0,0.2840368
2160.0,2160.0,0.48110747
2161.0,2161.0,0.433794
2162.0,2162.0,3.3743863E-4
2163.0,2163.0,0.1006658
2164.0,2164.0,0.4630725
2165.0,2165.0,0.002077976
2166.0,2166.0,0.46226355
2167.0,2167.0,9.941013E-5
2168.0,2168.0,0.0029859948
2169.0,2169.0,0.2368259
2170.0,2170.0,0.30891144
2171.0,2171.0,0.019792393
2172.0,2172.0,3.9375416E-4
2173.0,2173.0,0.1339296
2174.0,2174.0,0.10126245
2175.0,2175.0,0.26226336
2176.0,2176.0,0.40535593
2177.0,2177.0,0.2673733
2178.0,2178.0,0.5306684
2179.0,2179.0,0.9725923
2180.0,2180.0,0.6535709
2181.0,2181.0,0.7842868
2182.0,2182.0,0.002273552
2183.0,2183.0,0.69649327
2184.0,2184.0,7.9293456E-4
2185.0,2185.0,0.5649262
2186.0,2186.0,0.39341587
2187.0,2187.0,0.10081979
2188.0,2188.0,0.29365104
2189.0,2189.0,8.450992E-4
2190.0,2190.0,0.17555276
2191.0,2191.0,8.33388E-4
2192.0,2192.0,0.44737017
2193.0,2193.0,0.0014202129
2194.0,2194.0,0.390964
2195.0,2195.0,0.33445483
2196.0,2196.0,0.22883551
2197.0,2197.0,0.25719795
2198.0,2198.0,0.33408856
2199.0,2199.0,6.978653E-4
2200.0,2200.0,0.2915262
2201.0,2201.0,0.10286698
2202.0,2202.0,0.015323214
2203.0,2203.0,0.0023657607
2204.0,2204.0,0.7716882
2205.0,2205.0,0.20334665
2206.0,2206.0,0.26828504
2207.0,2207.0,0.08914459
2208.0,2208.0,0.20312332
2209.0,2209.0,0.9999833
2210.0,2210.0,0.30877718
2211.0,2211.0,0.18477963
2212.0,2212.0,0.43173215
2213.0,2213.0,0.13122594
2214.0,2214.0,2.0911866E-4
2215.0,2215.0,0.0035580501
2216.0,2216.0,0.3444839
2217.0,2217.0,0.26349217
2218.0,2218.0,0.64536095
2219.0,2219.0,0.46744573
2220.0,2220.0,0.0015818793
2221.0,2221.0,0.004497792
2222.0,2222.0,0.74648696
2223.0,2223.0,0.0025818602
2224.0,2224.0,0.3539564
2225.0,2225.0,0.13146946
2226.0,2226.0,0.73038995
2227.0,2227.0,0.0014744289
2228.0,2228.0,0.07317839
2229.0,2229.0,0.30985212
2230.0,2230.0,0.9999938
2231.0,2231.0,0.19637956
2232.0,2232.0,0.009551221
2233.0,2233.0,0.34258994
2234.0,2234.0,0.38358897
2235.0,2235.0,0.88159263
2236.0,2236.0,0.0011999499
2237.0,2237.0,5.633607E-4
2238.0,2238.0,0.016356599
2239.0,2239.0,0.29280493
2240.0,2240.0,0.070445634
2241.0,2241.0,0.4953228
2242.0,2242.0,0.550141
2243.0,2243.0,0.15049969
2244.0,2244.0,2.6368756E-5
2245.0,2245.0,0.8332525
2246.0,2246.0,0.004393845
2247.0,2247.0,0.99768025
2248.0,2248.0,0.4824845
2249.0,2249.0,0.005803044
2250.0,2250.0,0.62627894
2251.0,2251.0,6.44788E-4
2252.0,2252.0,6.1877756E-5
2253.0,2253.0,0.53542036
2254.0,2254.0,0.31534111
2255.0,2255.0,1.1355264E-4
2256.0,2256.0,2.8037177E-5
2257.0,2257.0,0.010878399
2258.0,2258.0,0.91018933
2259.0,2259.0,0.023083491
2260.0,2260.0,0.15815161
2261.0,2261.0,0.23860353
2262.0,2262.0,0.49858147
2263.0,2263.0,0.32241842
2264.0,2264.0,0.0026579555
2265.0,2265.0,0.62730306
2266.0,2266.0,0.010807615
2267.0,2267.0,0.531923
2268.0,2268.0,0.1423262
2269.0,2269.0,0.49216586
2270.0,2270.0,0.0033358412
2271.0,2271.0,6.594192E-5
2272.0,2272.0,7.0837996E-4
2273.0,2273.0,0.3231061
2274.0,2274.0,0.24699213
2275.0,2275.0,2.865778E-4
2276.0,2276.0,0.0024570497
2277.0,2277.0,0.49238947
2278.0,2278.0,0.38966906
2279.0,2279.0,0.33055815
2280.0,2280.0,0.005625984
2281.0,2281.0,0.1951319
2282.0,2282.0,0.058031615
2283.0,2283.0,0.010274075
2284.0,2284.0,0.19944026
2285.0,2285.0,0.7929856
2286.0,2286.0,0.009536528
2287.0,2287.0,0.042751424
2288.0,2288.0,0.37539724
2289.0,2289.0,0.9879594
2290.0,2290.0,0.011115206
2291.0,2291.0,0.26533398
2292.0,2292.0,0.0053283707
2293.0,2293.0,8.806522E-5
2294.0,2294.0,0.0148057835
2295.0,2295.0,0.3634686
2296.0,2296.0,0.022214225
2297.0,2297.0,0.0070398645
2298.0,2298.0,0.001831554
2299.0,2299.0,0.32413393
2300.0,2300.0,8.010165E-4
2301.0,2301.0,0.120669544
2302.0,2302.0,0.03585179
2303.0,2303.0,6.582517E-5
2304.0,2304.0,0.36024508
2305.0,2305.0,0.010533318
2306.0,2306.0,0.004582005
2307.0,2307.0,0.02728919
2308.0,2308.0,0.05348685
2309.0,2309.0,0.6620466
2310.0,2310.0,0.2518552
2311.0,2311.0,0.10497668
2312.0,2312.0,0.27406502
2313.0,2313.0,0.20119655
2314.0,2314.0,2.0437753E-4
2315.0,2315.0,0.28249758
2316.0,2316.0,0.4032398
2317.0,2317.0,0.4859675
2318.0,2318.0,0.114156105
2319.0,2319.0,0.0025429549
2320.0,2320.0,0.110808365
2321.0,2321.0,0.63473207
2322.0,2322.0,4.7807454E-4
2323.0,2323.0,0.0018835233
2324.0,2324.0,0.20036194
2325.0,2325.0,0.8822587
2326.0,2326.0,0.83367985
2327.0,2327.0,0.0040823594
2328.0,2328.0,0.0060509373
2329.0,2329.0,3.6372305E-5
2330.0,2330.0,0.028174331
2331.0,2331.0,0.30544984
2332.0,2332.0,0.51849467
2333.0,2333.0,0.012064943
2334.0,2334.0,0.21779904
2335.0,2335.0,0.72375715
2336.0,2336.0,0.14102474
2337.0,2337.0,0.20384729
2338.0,2338.0,5.135624E-4
2339.0,2339.0,0.002600927
2340.0,2340.0,5.654565E-4
2341.0,2341.0,0.6079616
2342.0,2342.0,0.012420577
2343.0,2343.0,0.64474297
2344.0,2344.0,5.1465584E-4
2345.0,2345.0,3.5932893E-4
2346.0,2346.0,0.43223965
2347.0,2347.0,0.4870937
2348.0,2348.0,0.37581602
2349.0,2349.0,0.38124353
2350.0,2350.0,0.21078038
2351.0,2351.0,0.24223122
2352.0,2352.0,0.012528778
2353.0,2353.0,0.13640074
2354.0,2354.0,0.112585604
2355.0,2355.0,0.0073883426
2356.0,2356.0,0.37120023
2357.0,2357.0,0.2562705
2358.0,2358.0,0.27815273
2359.0,2359.0,0.2795857
2360.0,2360.0,0.25005305
2361.0,2361.0,0.43376234
2362.0,2362.0,0.26011804
2363.0,2363.0,0.0597983
2364.0,2364.0,0.3085222
2365.0,2365.0,0.06950694
2366.0,2366.0,6.333963E-4
2367.0,2367.0,6.305746E-5
2368.0,2368.0,0.14772208
2369.0,2369.0,7.4274925E-4
2370.0,2370.0,0.4269214
2371.0,2371.0,0.0022398005
2372.0,2372.0,0.17329605
2373.0,2373.0,0.2275989
2374.0,2374.0,0.17756848
2375.0,2375.0,3.1455356E-4
2376.0,2376.0,0.2530724
2377.0,2377.0,0.30643404
2378.0,2378.0,0.70061815
2379.0,2379.0,0.0013492089
2380.0,2380.0,0.8657796
2381.0,2381.0,0.21366373
2382.0,2382.0,0.17916971
2383.0,2383.0,0.0050077215
2384.0,2384.0,0.2294741
2385.0,2385.0,0.13081007
2386.0,2386.0,0.004905477
2387.0,2387.0,0.0042087436
2388.0,2388.0,6.921696E-4
2389.0,2389.0,0.259523
2390.0,2390.0,0.0029375274
2391.0,2391.0,9.2273185E-5
2392.0,2392.0,0.6447976
2393.0,2393.0,0.003639943
2394.0,2394.0,0.28329337
2395.0,2395.0,0.007371484
2396.0,2396.0,4.3457656E-4
2397.0,2397.0,0.41186675
2398.0,2398.0,1.4273172E-4
2399.0,2399.0,0.7680942
2400.0,2400.0,0.069774255
2401.0,2401.0,1.8880075E-4
2402.0,2402.0,7.88469E-5
2403.0,2403.0,0.3276616
2404.0,2404.0,0.44392988
2405.0,2405.0,5.9113816E-5
2406.0,2406.0,0.37486032
2407.0,2407.0,0.2052272
2408.0,2408.0,0.55266154
2409.0,2409.0,0.48909986
2410.0,2410.0,0.46634647
2411.0,2411.0,1.7018172E-4
2412.0,2412.0,0.3740848
2413.0,2413.0,0.0033632002
2414.0,2414.0,0.37408665
2415.0,2415.0,0.3090851
2416.0,2416.0,0.32119423
2417.0,2417.0,4.4767128E-4
2418.0,2418.0,0.04371189
2419.0,2419.0,0.39881933
2420.0,2420.0,0.29695386
2421.0,2421.0,0.5584887
2422.0,2422.0,0.33365497
2423.0,2423.0,0.025598766
2424.0,2424.0,0.0016390576
2425.0,2425.0,0.28691337
2426.0,2426.0,0.4150881
2427.0,2427.0,4.916552E-4
2428.0,2428.0,0.479919
2429.0,2429.0,1.2772153E-4
2430.0,2430.0,0.010274989
2431.0,2431.0,0.19459485
2432.0,2432.0,0.29175863
2433.0,2433.0,1.0
2434.0,2434.0,0.8021911
2435.0,2435.0,0.047939222
2436.0,2436.0,0.0060229767
2437.0,2437.0,6.4186275E-4
2438.0,2438.0,0.0021426778
2439.0,2439.0,0.59713733
2440.0,2440.0,0.52953094
2441.0,2441.0,0.95915955
2442.0,2442.0,0.005505943
2443.0,2443.0,6.8378507E-4
2444.0,2444.0,0.33134043
2445.0,2445.0,0.23406269
2446.0,2446.0,0.3596131
2447.0,2447.0,0.10900694
2448.0,2448.0,0.18152921
2449.0,2449.0,0.039597344
2450.0,2450.0,0.07051746
2451.0,2451.0,0.21985048
2452.0,2452.0,0.0036260975
2453.0,2453.0,0.10031703
2454.0,2454.0,0.06899244
2455.0,2455.0,0.0029333301
2456.0,2456.0,0.003392013
2457.0,2457.0,0.00803396
2458.0,2458.0,0.26428708
2459.0,2459.0,0.28564212
2460.0,2460.0,0.08354415
2461.0,2461.0,0.2872557
2462.0,2462.0,0.7780409
2463.0,2463.0,0.23148291
2464.0,2464.0,0.5659356
2465.0,2465.0,5.252056E-4
2466.0,2466.0,0.35027796
2467.0,2467.0,4.110929E-4
2468.0,2468.0,0.5352205
2469.0,2469.0,0.7754035
2470.0,2470.0,0.42112058
2471.0,2471.0,0.08293326
2472.0,2472.0,0.8838985
2473.0,2473.0,0.36792752
2474.0,2474.0,0.41477957
2475.0,2475.0,0.98768145
2476.0,2476.0,0.0047402233
2477.0,2477.0,5.0184614E-4
2478.0,2478.0,0.0048307967
2479.0,2479.0,0.094106436
2480.0,2480.0,1.0906632E-4
2481.0,2481.0,0.31039885
2482.0,2482.0,9.7539264E-4
2483.0,2483.0,0.3896821
2484.0,2484.0,0.47303462
2485.0,2485.0,0.13450286
2486.0,2486.0,0.40658724
2487.0,2487.0,0.17217979
2488.0,2488.0,2.7086166E-5
2489.0,2489.0,3.9427625E-5
2490.0,2490.0,0.5492151
2491.0,2491.0,0.6170471
2492.0,2492.0,0.5277965
2493.0,2493.0,0.020470735
2494.0,2494.0,0.3271228
2495.0,2495.0,0.3802401
2496.0,2496.0,1.8341496E-4
2497.0,2497.0,0.43545538
2498.0,2498.0,0.03085594
2499.0,2499.0,0.5166426
2500.0,2500.0,0.8650968
2501.0,2501.0,0.6196769
2502.0,2502.0,4.2557102E-4
2503.0,2503.0,0.3094518
2504.0,2504.0,0.0020095734
2505.0,2505.0,0.0012723269
2506.0,2506.0,3.1630112E-5
2507.0,2507.0,0.24103887
2508.0,2508.0,1.3747875E-4
2509.0,2509.0,0.06638695
2510.0,2510.0,0.16498463
2511.0,2511.0,0.24443258
2512.0,2512.0,0.0169568
2513.0,2513.0,0.21313767
2514.0,2514.0,0.38773566
2515.0,2515.0,0.023348529
2516.0,2516.0,0.29915377
2517.0,2517.0,0.3288143
2518.0,2518.0,0.17977776
2519.0,2519.0,1.5899901E-4
2520.0,2520.0,0.011675309
2521.0,2521.0,0.46869782
2522.0,2522.0,0.113671675
2523.0,2523.0,0.67836535
2524.0,2524.0,0.34940782
2525.0,2525.0,5.577365E-5
2526.0,2526.0,2.687504E-4
2527.0,2527.0,0.44726545
2528.0,2528.0,0.08178593
2529.0,2529.0,0.7346389
2530.0,2530.0,0.24818297
2531.0,2531.0,0.3046557
2532.0,2532.0,0.40802687
2533.0,2533.0,0.028979689
2534.0,2534.0,4.4629865E-4
2535.0,2535.0,7.921683E-4
2536.0,2536.0,0.7633183
2537.0,2537.0,0.01563795
2538.0,2538.0,0.008692958
2539.0,2539.0,0.30301848
2540.0,2540.0,0.6551014
2541.0,2541.0,0.96815574
2542.0,2542.0,0.5700636
2543.0,2543.0,0.0033040494
2544.0,2544.0,7.190021E-5
2545.0,2545.0,0.23246098
2546.0,2546.0,0.1750966
2547.0,2547.0,0.002326129
2548.0,2548.0,0.2941685
2549.0,2549.0,0.0058431
2550.0,2550.0,0.033959538
2551.0,2551.0,0.3832224
2552.0,2552.0,0.004285555
2553.0,2553.0,0.40899184
2554.0,2554.0,0.46696627
2555.0,2555.0,0.45986468
2556.0,2556.0,4.0658566E-4
2557.0,2557.0,0.0027824542
2558.0,2558.0,0.012065749
2559.0,2559.0,0.27495658
2560.0,2560.0,0.03329603
2561.0,2561.0,0.38489535
2562.0,2562.0,0.3139742
2563.0,2563.0,0.37248906
2564.0,2564.0,0.2499595
2565.0,2565.0,0.14035669
2566.0,2566.0,0.22226718
2567.0,2567.0,0.75084877
2568.0,2568.0,0.36693364
2569.0,2569.0,1.4766825E-4
2570.0,2570.0,0.12666665
2571.0,2571.0,0.024249572
2572.0,2572.0,0.022982342
2573.0,2573.0,0.31216365
2574.0,2574.0,0.004461396
2575.0,2575.0,3.8049562E-4
2576.0,2576.0,8.797733E-4
2577.0,2577.0,1.0515351E-4
2578.0,2578.0,0.071903005
2579.0,2579.0,0.3616221
2580.0,2580.0,0.46399865
2581.0,2581.0,0.11673827
2582.0,2582.0,0.027194357
2583.0,2583.0,0.0016322802
2584.0,2584.0,0.50422597
2585.0,2585.0,0.12273082
2586.0,2586.0,4.1646947E-4
2587.0,2587.0,0.13136978
2588.0,2588.0,0.46637234
2589.0,2589.0,0.37940884
2590.0,2590.0,0.3468962
2591.0,2591.0,0.0019313518
2592.0,2592.0,8.524997E-4
2593.0,2593.0,6.302586E-4
2594.0,2594.0,0.2287303
2595.0,2595.0,0.24478263
2596.0,2596.0,5.5013463E-4
2597.0,2597.0,0.009524877
2598.0,2598.0,0.0010052442
2599.0,2599.0,0.05163491
2600.0,2600.0,0.35623664
2601.0,2601.0,0.4045768
2602.0,2602.0,0.0047963597
2603.0,2603.0,0.4601546
2604.0,2604.0,0.0033036605
2605.0,2605.0,5.6349224E-4
2606.0,2606.0,0.5032332
2607.0,2607.0,0.42751378
2608.0,2608.0,0.27705002
2609.0,2609.0,2.2100809E-4
2610.0,2610.0,0.29494205
2611.0,2611.0,0.31990278
2612.0,2612.0,2.0328E-4
2613.0,2613.0,0.0052928645
2614.0,2614.0,6.831143E-4
2615.0,2615.0,0.016277203
2616.0,2616.0,0.23000711
2617.0,2617.0,0.041300155
2618.0,2618.0,0.0057687755
2619.0,2619.0,0.7770129
2620.0,2620.0,0.31723517
2621.0,2621.0,0.4911731
2622.0,2622.0,1.3981973E-4
2623.0,2623.0,0.13660382
2624.0,2624.0,0.026685318
2625.0,2625.0,0.9310764
2626.0,2626.0,0.70750856
2627.0,2627.0,0.5749835
2628.0,2628.0,0.0024946108
2629.0,2629.0,0.20517808
2630.0,2630.0,0.012545811
2631.0,2631.0,0.14011562
2632.0,2632.0,0.5578134
2633.0,2633.0,0.107380666
2634.0,2634.0,0.42594558
2635.0,2635.0,7.891978E-4
2636.0,2636.0,0.006254025
2637.0,2637.0,0.005211991
2638.0,2638.0,0.2398159
2639.0,2639.0,0.68642414
2640.0,2640.0,0.0065771625
2641.0,2641.0,0.2840532
2642.0,2642.0,0.006696041
2643.0,2643.0,1.3179904E-4
2644.0,2644.0,0.077510186
2645.0,2645.0,0.58004296
2646.0,2646.0,0.15750813
2647.0,2647.0,0.5590015
2648.0,2648.0,0.8188721
2649.0,2649.0,0.0023004415
2650.0,2650.0,0.31151542
2651.0,2651.0,0.57899845
2652.0,2652.0,0.69105715
2653.0,2653.0,0.4287854
2654.0,2654.0,0.0013954999
2655.0,2655.0,0.34949315
2656.0,2656.0,1.16220064E-4
2657.0,2657.0,0.4127869
2658.0,2658.0,5.190668E-4
2659.0,2659.0,0.78079593
2660.0,2660.0,0.0014070531
2661.0,2661.0,1.2999868E-4
2662.0,2662.0,1.7526268E-4
2663.0,2663.0,0.0049166107
2664.0,2664.0,0.004084782
2665.0,2665.0,0.48248997
2666.0,2666.0,0.5951024
2667.0,2667.0,0.9987828
2668.0,2668.0,0.10452581
2669.0,2669.0,0.19664636
2670.0,2670.0,0.56762004
2671.0,2671.0,0.0030352122
2672.0,2672.0,0.0060705147
2673.0,2673.0,1.482708E-4
2674.0,2674.0,0.039824944
2675.0,2675.0,4.3745593E-5
2676.0,2676.0,0.0035685415
2677.0,2677.0,0.60406387
2678.0,2678.0,0.45667952
2679.0,2679.0,0.004253117
2680.0,2680.0,0.19251409
2681.0,2681.0,3.2152553E-4
2682.0,2682.0,0.008541619
2683.0,2683.0,0.4823518
2684.0,2684.0,0.2042089
2685.0,2685.0,0.26389897
2686.0,2686.0,0.14821325
2687.0,2687.0,0.26361984
2688.0,2688.0,0.73300964
2689.0,2689.0,0.6117392
2690.0,2690.0,0.03616232
2691.0,2691.0,0.436368
2692.0,2692.0,0.56407166
2693.0,2693.0,0.37609428
2694.0,2694.0,0.25598016
2695.0,2695.0,8.066551E-4
2696.0,2696.0,0.0099741
2697.0,2697.0,0.001062584
2698.0,2698.0,0.021689966
2699.0,2699.0,0.13531825
2700.0,2700.0,0.03904831
2701.0,2701.0,0.10312205
2702.0,2702.0,0.004692006
2703.0,2703.0,0.0030390185
2704.0,2704.0,0.016938541
2705.0,2705.0,0.010686308
2706.0,2706.0,0.10676323
2707.0,2707.0,0.012921124
2708.0,2708.0,0.600316
2709.0,2709.0,0.7408124
2710.0,2710.0,8.659287E-5
2711.0,2711.0,0.0047373245
2712.0,2712.0,0.25407314
2713.0,2713.0,0.6391814
2714.0,2714.0,0.0031198729
2715.0,2715.0,0.057274543
2716.0,2716.0,0.29943162
2717.0,2717.0,5.033194E-4
2718.0,2718.0,0.02499366
2719.0,2719.0,0.0013134325
2720.0,2720.0,0.003051208
2721.0,2721.0,0.0063723335
2722.0,2722.0,0.69398373
2723.0,2723.0,0.009634776
2724.0,2724.0,0.0010370989
2725.0,2725.0,0.3412333
2726.0,2726.0,0.63739365
2727.0,2727.0,1.0591099E-4
2728.0,2728.0,1.5972031E-4
2729.0,2729.0,0.19483493
2730.0,2730.0,0.09110076
2731.0,2731.0,0.17726202
2732.0,2732.0,0.55259794
2733.0,2733.0,0.33722365
2734.0,2734.0,0.32037434
2735.0,2735.0,8.0069137E-4
2736.0,2736.0,0.4660123
2737.0,2737.0,0.26925847
2738.0,2738.0,2.7978778E-4
2739.0,2739.0,8.7343826E-5
2740.0,2740.0,0.024713445
2741.0,2741.0,0.22402811
2742.0,2742.0,0.018147571
2743.0,2743.0,0.5471384
2744.0,2744.0,0.21052054
2745.0,2745.0,0.30464906
2746.0,2746.0,8.795877E-5
2747.0,2747.0,0.12276716
2748.0,2748.0,0.33796594
2749.0,2749.0,0.6672532
2750.0,2750.0,0.6751991
2751.0,2751.0,0.32763293
2752.0,2752.0,0.30338216
2753.0,2753.0,0.06470319
2754.0,2754.0,0.37136814
2755.0,2755.0,0.22665143
2756.0,2756.0,0.009162817
2757.0,2757.0,0.3066802
2758.0,2758.0,2.6062215E-4
2759.0,2759.0,0.5714516
2760.0,2760.0,1.7924067E-4
2761.0,2761.0,0.20299183
2762.0,2762.0,0.29192045
2763.0,2763.0,0.052464794
2764.0,2764.0,0.26893276
2765.0,2765.0,0.47926426
2766.0,2766.0,0.0024616278
2767.0,2767.0,0.00287094
2768.0,2768.0,0.3427125
2769.0,2769.0,0.20768955
2770.0,2770.0,0.2901935
2771.0,2771.0,9.552554E-5
