Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Cropped_Cloud contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,Cropped_Cloud permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without Cropped_Cloud,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only Cropped_Cloud,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without Cropped_Cloud,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only Cropped_Cloud,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without Cropped_Cloud,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only Cropped_Cloud,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,113,1.0419,1.2321,500,0.8915,29,0.2042,0.7483,0.0427,9718,4.5415,1.8395,17.8467,2.0022,4.4156,1.9818,13.1164,7.9720,7.5467,38.7376,4.9640,5.5646,4.9801,4.0761,14.8960,6.6554,0.7821,12.3337,2.4374,43.3105,1.0020,1.0057,1.0219,1.0146,1.0149,1.0391,1.0366,0.9997,1.0339,1.0015,0.1040,0.0185,0.1665,0.0523,0.0434,0.5567,0.3098,0.1400,0.1352,0.5353,0.1080,0.2223,0.3146,0.2754,0.1938,0.2253,0.2136,0.2204,0.2102,0.3503,-0.0670,0.0549,0.0896,0.0784,0.0209,0.1308,0.0310,0.1585,0.1973,-0.0686,0.7376,0.7496,0.7536,0.7532,0.7479,0.7500,0.7482,0.7450,0.7468,0.7642,0.5234,0.5907,0.6179,0.5502,0.5171,0.6885,0.6236,0.6725,0.7003,0.6495,8.1461,0.2081,1.0000,0.0284,0.6662,0.0000,0.1379,1.265E-2,5.0000,0.1006,0.4282,0.0177,0.1724,6.904E-6,10.0000,0.2017,0.3129,0.0531,0.2414,1.132E-7,1.6118,0.0400,0.6037,0.0000,0.1379,2.225E-3,15.8959,0.3254,0.2439,0.0973,0.3448,1.249E-7,24.3462,0.4800,0.1851,0.1858,0.4828,2.063E-6,15.8503,0.3244,0.2443,0.0885,0.3448,1.304E-7,12.7507,0.2624,0.2759,0.0796,0.2759,3.316E-8,7.5678,0.1483,0.3583,0.0265,0.1724,6.807E-8,6.7419,0.1323,0.3778,0.0177,0.1724,2.919E-7,7.7249,0.1521,0.3549,0.0265,0.2069,4.076E-7
species_1,113,0.8425,1.0429,500,0.8671,29,1.1251,0.8868,0.0235,9718,5.7356,2.0212,8.3797,1.3970,2.4717,27.2832,15.9070,11.9724,11.0799,13.7522,7.2444,1.3912,2.3661,0.2973,15.7558,14.3429,3.0268,19.4813,9.5185,26.5758,0.7998,0.8193,0.8350,0.8356,0.8270,0.8377,0.8357,0.8118,0.8236,0.8226,0.0486,0.0201,0.1421,0.0637,0.0498,0.4298,0.2504,0.1513,0.1640,0.3645,1.0440,1.0671,1.1305,1.1171,1.0856,1.1207,1.1436,1.0970,1.1530,1.1000,0.1558,0.0410,0.1928,0.0413,-0.0004,0.6792,0.3271,0.1269,0.0996,0.6848,0.8786,0.8798,0.8893,0.8864,0.8796,0.8877,0.8880,0.8910,0.8962,0.8843,0.6802,0.5689,0.6704,0.5318,0.5712,0.8192,0.7319,0.6399,0.6117,0.8345,8.3427,0.2537,1.0000,0.0483,0.7536,0.0088,0.0000,1.036E-3,5.0000,0.1183,0.5506,0.0177,0.0345,3.535E-6,10.0000,0.1831,0.4164,0.0442,0.0345,9.985E-10,0.7451,0.0420,0.7773,0.0000,0.0000,1.974E-3,18.1219,0.3067,0.2872,0.0973,0.0690,9.083E-15,27.8310,0.4948,0.2035,0.2035,0.1724,3.513E-17,23.2649,0.4075,0.2363,0.1327,0.1034,2.863E-17,33.4153,0.5865,0.1725,0.2478,0.1724,4.883E-21,23.1939,0.4053,0.2369,0.1327,0.0690,7.337E-19,5.3982,0.1237,0.5373,0.0177,0.0345,1.869E-6,9.2915,0.1744,0.4321,0.0442,0.0345,3.336E-9
species_2,114,0.9055,1.0734,500,0.8723,28,0.7984,0.8324,0.0317,9719,8.1840,3.0973,7.6431,0.5741,6.8744,30.6501,17.1887,6.7462,4.0555,14.9866,9.0810,3.0673,0.0153,0.8539,17.7249,28.8631,3.7305,10.4588,5.5458,20.6594,0.8455,0.8785,0.9015,0.9003,0.8646,0.8859,0.9001,0.8815,0.8941,0.8918,0.0693,0.0255,0.1501,0.0433,0.0549,0.4610,0.2777,0.1304,0.1738,0.4020,0.8140,0.7522,0.8020,0.8044,0.8246,0.7963,0.8032,0.7919,0.7950,0.7774,0.0749,0.0072,0.1291,0.1089,-0.0332,0.5378,0.2172,0.2054,0.0461,0.5111,0.8353,0.8274,0.8346,0.8324,0.8318,0.8331,0.8338,0.8290,0.8328,0.8295,0.6272,0.5328,0.6129,0.5116,0.5417,0.7774,0.6764,0.6791,0.5954,0.7915,8.2894,0.2397,1.0000,0.0454,0.7495,0.0000,0.0357,4.354E-3,5.0000,0.1069,0.5403,0.0175,0.0357,3.368E-6,10.0000,0.1710,0.3984,0.0526,0.0357,4.784E-10,2.9225,0.0791,0.6274,0.0000,0.0357,1.136E-4,14.2425,0.2374,0.3216,0.0965,0.1071,4.87E-11,25.2656,0.4438,0.2086,0.2105,0.2500,8.827E-13,21.2866,0.3673,0.2398,0.1316,0.2143,6.672E-12,23.7165,0.4162,0.2198,0.1842,0.2143,2.382E-13,12.0592,0.2026,0.3575,0.0702,0.0357,1.051E-11,2.9225,0.0791,0.6274,0.0000,0.0357,1.136E-4,9.5040,0.1629,0.4096,0.0526,0.0357,1.197E-9
species_3,114,0.9376,1.1084,500,0.8725,28,0.5900,0.8121,0.0290,9719,5.1772,5.0747,8.4006,1.4153,5.1280,27.4159,11.2087,8.7813,2.6331,24.7653,6.0803,6.4285,6.8116,1.4103,20.3629,11.2100,3.7397,6.8373,6.3231,30.7964,0.9002,0.8681,0.9225,0.9339,0.9082,0.9325,0.9235,0.9193,0.9282,0.9209,0.0746,0.0360,0.1561,0.0500,0.0407,0.5110,0.2381,0.1465,0.1301,0.4739,0.5304,0.7608,0.6669,0.5788,0.5928,0.6200,0.6338,0.5151,0.5654,0.5591,0.0599,-0.0261,0.1013,0.0841,0.0449,0.3338,0.3789,0.1541,0.2372,0.2093,0.8012,0.8252,0.8232,0.8087,0.8153,0.8198,0.8174,0.7938,0.8053,0.8017,0.5829,0.5257,0.6306,0.5648,0.5856,0.7349,0.7346,0.6536,0.7039,0.7085,8.2515,0.2309,1.0000,0.0412,0.7365,0.0088,0.0000,7.751E-4,5.0000,0.0971,0.5075,0.0351,0.0357,6.653E-7,10.0000,0.1754,0.3678,0.0614,0.1429,3.952E-8,0.7725,0.0369,0.7590,0.0000,0.0000,1.434E-3,16.7360,0.3016,0.2673,0.0965,0.2857,4.538E-8,24.7176,0.4662,0.2001,0.2018,0.4643,4.531E-6,18.4146,0.3294,0.2497,0.1053,0.2857,6.764E-9,16.6879,0.3007,0.2678,0.0965,0.2500,4.164E-9,8.4493,0.1510,0.4022,0.0614,0.0714,6.723E-9,3.2407,0.0737,0.5856,0.0175,0.0000,4.259E-6,8.7852,0.1564,0.3944,0.0614,0.1071,3.385E-8
species_4,114,0.8867,1.0917,500,0.8741,28,0.9390,0.8625,0.0166,9719,6.9993,4.0778,12.7302,2.1195,5.2545,19.4988,13.6397,8.6797,3.1105,23.8901,12.5741,2.2637,1.2043,1.6461,19.5144,25.4818,2.2115,14.0988,2.4827,18.5225,0.8355,0.8578,0.8838,0.8755,0.8599,0.8757,0.8763,0.8554,0.8840,0.8672,0.0737,0.0291,0.1452,0.0717,0.0307,0.4529,0.2514,0.1369,0.1212,0.4204,0.9313,0.9216,0.9435,0.9508,0.9111,0.9668,0.9516,0.9269,0.9101,0.9010,0.0568,-0.0011,0.1714,-0.0014,0.0685,0.5984,0.3165,0.1764,0.2709,0.4887,0.8685,0.8602,0.8616,0.8643,0.8580,0.8656,0.8656,0.8650,0.8590,0.8583,0.6309,0.5578,0.6676,0.4997,0.5375,0.7968,0.7081,0.6624,0.7396,0.7653,8.3102,0.2451,1.0000,0.0472,0.7523,0.0000,0.0000,1.199E-3,5.0000,0.1116,0.5460,0.0175,0.0000,7.01E-7,10.0000,0.1764,0.4091,0.0439,0.0000,1.012E-10,1.4551,0.0567,0.7166,0.0000,0.0000,4.384E-4,18.4544,0.3171,0.2774,0.0965,0.0714,7.007E-15,27.4533,0.4753,0.2018,0.2018,0.1429,2.781E-18,18.0739,0.3116,0.2816,0.0789,0.0714,1.358E-14,28.3127,0.4877,0.1962,0.2105,0.1786,4.023E-17,24.5805,0.4250,0.2218,0.1491,0.0714,1.119E-19,6.6382,0.1332,0.4933,0.0175,0.0000,4.085E-8,9.5850,0.1711,0.4183,0.0439,0.0000,2.179E-10
species (average),113.6000,0.9228,1.1097,500.0000,0.8755,28.4000,0.7313,0.8284,0.0287,9718.6000,6.1275,3.2221,11.0001,1.5016,4.8288,21.3660,14.2121,8.8303,5.6851,23.2264,7.9888,3.7431,3.0755,1.6567,17.6508,17.3106,2.6981,12.6420,5.2615,27.9729,0.8766,0.8859,0.9129,0.9120,0.8949,0.9142,0.9144,0.8935,0.9128,0.9008,0.0740,0.0258,0.1520,0.0562,0.0439,0.4823,0.2655,0.1410,0.1449,0.4392,0.6855,0.7448,0.7715,0.7453,0.7216,0.7458,0.7492,0.7103,0.7267,0.7376,0.0561,0.0152,0.1368,0.0623,0.0201,0.4560,0.2541,0.1643,0.1702,0.3651,0.8242,0.8284,0.8325,0.8290,0.8265,0.8312,0.8306,0.8248,0.8280,0.8276,0.6089,0.5552,0.6399,0.5316,0.5506,0.7634,0.6949,0.6615,0.6702,0.7499,8.2680,0.2355,1.0000,0.0421,0.7316,0.0035,0.0347,0.0040,5.0000,0.1069,0.5145,0.0211,0.0557,0.0000,10.0000,0.1815,0.3809,0.0510,0.0909,0.0000,1.5014,0.0509,0.6968,0.0000,0.0347,0.0012,16.6901,0.2976,0.2795,0.0968,0.1756,0.0000,25.9227,0.4720,0.1998,0.2007,0.3025,0.0000,19.3781,0.3480,0.2503,0.1074,0.2039,0.0000,22.9766,0.4107,0.2264,0.1637,0.2182,0.0000,15.1701,0.2664,0.3153,0.0880,0.0840,0.0000,4.9883,0.1084,0.5243,0.0141,0.0485,0.0000,8.9781,0.1634,0.4019,0.0457,0.0768,0.0000
