x,y,species avg
496.0,496.0,0.18434158
497.0,497.0,9.3016664E-5
498.0,498.0,0.1403522
499.0,499.0,0.1521531
500.0,500.0,0.9911292
501.0,501.0,0.04244303
502.0,502.0,0.65833306
503.0,503.0,0.13053535
504.0,504.0,0.073323525
505.0,505.0,0.13204375
506.0,506.0,0.038441036
507.0,507.0,0.07380602
508.0,508.0,0.007915181
509.0,509.0,0.7654064
510.0,510.0,0.011689313
511.0,511.0,0.06669722
512.0,512.0,0.0456954
513.0,513.0,0.34114525
514.0,514.0,0.08705995
515.0,515.0,0.057777155
516.0,516.0,0.08549723
517.0,517.0,0.813676
518.0,518.0,0.06550583
519.0,519.0,0.2237465
520.0,520.0,5.204931E-6
521.0,521.0,0.033211026
522.0,522.0,0.16530667
523.0,523.0,3.177821E-4
524.0,524.0,0.09566482
525.0,525.0,0.11490149
526.0,526.0,0.8416101
527.0,527.0,0.02893168
528.0,528.0,0.088024355
529.0,529.0,0.0366352
530.0,530.0,0.124076985
531.0,531.0,0.530819
532.0,532.0,0.0695723
533.0,533.0,0.14349751
534.0,534.0,0.3952245
535.0,535.0,0.1888599
536.0,536.0,0.4605952
537.0,537.0,0.012394343
538.0,538.0,0.04683599
539.0,539.0,0.18153478
540.0,540.0,0.36282372
541.0,541.0,0.038333
542.0,542.0,0.10871335
543.0,543.0,0.02127155
544.0,544.0,0.8484576
545.0,545.0,0.28909433
546.0,546.0,0.126516
547.0,547.0,0.009240155
548.0,548.0,0.081023365
549.0,549.0,0.14580311
550.0,550.0,0.054897506
551.0,551.0,0.008376477
552.0,552.0,0.03480652
553.0,553.0,0.58746785
554.0,554.0,0.71566194
555.0,555.0,0.12415966
556.0,556.0,0.046664845
557.0,557.0,0.097149506
558.0,558.0,0.04312367
559.0,559.0,0.09552374
560.0,560.0,0.13819289
561.0,561.0,0.32367632
562.0,562.0,0.107029155
563.0,563.0,0.07829534
564.0,564.0,0.7200778
565.0,565.0,0.22391838
566.0,566.0,0.117180035
567.0,567.0,0.74053013
568.0,568.0,0.06380826
569.0,569.0,0.12251152
570.0,570.0,0.040857304
571.0,571.0,0.17370723
572.0,572.0,0.03118241
573.0,573.0,0.25576225
574.0,574.0,7.0535264E-4
575.0,575.0,0.08459952
576.0,576.0,0.6845445
577.0,577.0,0.595009
578.0,578.0,0.194167
579.0,579.0,0.07209021
580.0,580.0,0.003342142
581.0,581.0,0.11447049
582.0,582.0,0.08957127
583.0,583.0,0.64723474
584.0,584.0,0.12233167
585.0,585.0,0.041181523
586.0,586.0,0.058008593
587.0,587.0,0.021269612
588.0,588.0,0.029428817
589.0,589.0,0.045927078
590.0,590.0,0.1254859
591.0,591.0,0.12536842
592.0,592.0,0.71403134
593.0,593.0,0.07696269
594.0,594.0,0.11708644
595.0,595.0,0.5704546
596.0,596.0,0.62260765
597.0,597.0,0.07850172
598.0,598.0,0.8454792
599.0,599.0,0.11517415
600.0,600.0,0.12518802
601.0,601.0,5.484514E-4
602.0,602.0,0.10615062
603.0,603.0,0.18361962
604.0,604.0,0.290281
605.0,605.0,0.25560167
606.0,606.0,0.0015644409
607.0,607.0,0.83653057
608.0,608.0,0.07544167
609.0,609.0,0.09569491
610.0,610.0,0.38999495
611.0,611.0,0.7490643
612.0,612.0,0.15056252
613.0,613.0,0.0012641717
614.0,614.0,5.490621E-4
615.0,615.0,0.024340097
616.0,616.0,0.24299473
617.0,617.0,0.05270867
618.0,618.0,0.7469781
619.0,619.0,0.14936484
620.0,620.0,0.02619722
621.0,621.0,0.060103893
622.0,622.0,0.46721855
623.0,623.0,0.006102426
624.0,624.0,0.18803781
625.0,625.0,0.2472046
626.0,626.0,0.111879416
627.0,627.0,0.009057076
628.0,628.0,0.022930145
629.0,629.0,0.04507832
630.0,630.0,0.59743685
631.0,631.0,0.103919744
632.0,632.0,3.6933876E-4
633.0,633.0,0.0027149138
634.0,634.0,0.19205667
635.0,635.0,0.10799522
636.0,636.0,0.101699494
637.0,637.0,0.6324718
638.0,638.0,0.16773239
639.0,639.0,0.4659954
