x,y,species_4 cloglog values
195.0,195.0,0.17701875
196.0,196.0,0.22925645
197.0,197.0,0.005455108
198.0,198.0,0.92576146
199.0,199.0,0.962432
200.0,200.0,0.6878432
201.0,201.0,0.12852354
202.0,202.0,0.053380884
203.0,203.0,0.09301215
204.0,204.0,0.21836641
205.0,205.0,0.16386771
206.0,206.0,0.16732933
207.0,207.0,0.8131627
208.0,208.0,0.097596295
209.0,209.0,0.7314181
210.0,210.0,0.01150154
211.0,211.0,0.10927045
212.0,212.0,0.053105664
213.0,213.0,0.07393854
214.0,214.0,0.11693329
215.0,215.0,0.0913189
216.0,216.0,0.11962953
217.0,217.0,0.56366116
218.0,218.0,0.27802184
219.0,219.0,0.034236267
220.0,220.0,0.19613685
221.0,221.0,0.51437646
222.0,222.0,0.46550012
223.0,223.0,0.013127506
224.0,224.0,0.08612922
225.0,225.0,0.11676523
226.0,226.0,0.88276404
227.0,227.0,4.6479294E-5
228.0,228.0,0.06483763
229.0,229.0,0.832303
230.0,230.0,9.167377E-4
231.0,231.0,0.6666311
232.0,232.0,0.42443135
233.0,233.0,0.0054618726
234.0,234.0,0.5893827
235.0,235.0,0.03468736
236.0,236.0,0.6656508
237.0,237.0,0.09702021
238.0,238.0,0.75777954
239.0,239.0,0.75338906
240.0,240.0,0.0018227011
241.0,241.0,0.4962501
242.0,242.0,0.33330294
243.0,243.0,0.05861639
244.0,244.0,0.24747832
245.0,245.0,0.14767186
246.0,246.0,0.015942862
247.0,247.0,0.10656699
248.0,248.0,0.08326181
249.0,249.0,1.2377523E-4
250.0,250.0,0.16833416
251.0,251.0,5.812592E-4
252.0,252.0,0.3172103
253.0,253.0,0.026389208
254.0,254.0,0.8525133
255.0,255.0,0.7700443
256.0,256.0,0.16174091
257.0,257.0,0.107750066
258.0,258.0,0.5113013
259.0,259.0,0.056266524
260.0,260.0,0.15870444
261.0,261.0,0.056405447
262.0,262.0,0.1341819
263.0,263.0,0.0026854475
264.0,264.0,0.0043056156
265.0,265.0,0.18267587
266.0,266.0,0.10335241
267.0,267.0,0.1300491
268.0,268.0,0.03836234
269.0,269.0,0.74918216
270.0,270.0,0.090159334
271.0,271.0,0.04213171
272.0,272.0,1.643676E-5
273.0,273.0,0.60026425
274.0,274.0,0.046313625
275.0,275.0,0.1995474
276.0,276.0,3.2497355E-5
277.0,277.0,0.51640224
278.0,278.0,0.9879869
279.0,279.0,0.14030603
280.0,280.0,0.4410924
281.0,281.0,0.016783345
282.0,282.0,0.8111236
283.0,283.0,0.17970306
284.0,284.0,0.11929532
285.0,285.0,0.14387867
286.0,286.0,0.7551894
287.0,287.0,0.022540404
288.0,288.0,9.0399967E-4
289.0,289.0,0.036519855
290.0,290.0,0.5077201
291.0,291.0,0.11473046
292.0,292.0,0.019437652
293.0,293.0,0.07879996
294.0,294.0,0.8026144
295.0,295.0,0.0012619022
296.0,296.0,0.81293744
297.0,297.0,0.07302059
298.0,298.0,0.031542543
299.0,299.0,0.12997304
300.0,300.0,0.0029126569
301.0,301.0,0.7591368
302.0,302.0,9.168594E-5
303.0,303.0,0.7806703
304.0,304.0,0.79138565
305.0,305.0,0.22085251
306.0,306.0,0.9264916
307.0,307.0,0.10648681
308.0,308.0,0.1480205
309.0,309.0,0.12628274
310.0,310.0,0.08549372
311.0,311.0,0.79298985
312.0,312.0,0.051270876
313.0,313.0,0.15833752
314.0,314.0,0.056828763
315.0,315.0,0.43948713
316.0,316.0,0.0010101314
317.0,317.0,0.10166875
318.0,318.0,0.12211134
319.0,319.0,0.14788139
320.0,320.0,0.32017958
321.0,321.0,0.20021677
322.0,322.0,0.6059199
323.0,323.0,0.19850977
324.0,324.0,0.114561886
325.0,325.0,0.056253314
326.0,326.0,0.12496884
327.0,327.0,0.040417396
328.0,328.0,0.09753581
329.0,329.0,0.2010915
330.0,330.0,0.015404339
331.0,331.0,0.23897345
332.0,332.0,0.18835483
333.0,333.0,0.29410824
334.0,334.0,0.08576393
335.0,335.0,0.2619893
336.0,336.0,0.63550824
337.0,337.0,0.45592934
338.0,338.0,0.23589945
339.0,339.0,0.10277205
340.0,340.0,0.10871085
341.0,341.0,0.5537003
342.0,342.0,0.008252116
343.0,343.0,0.02497612
344.0,344.0,0.033053294
345.0,345.0,0.07994375
346.0,346.0,0.84711015
347.0,347.0,0.0704751
348.0,348.0,6.7997134E-5
349.0,349.0,0.46076545
350.0,350.0,0.11464819
351.0,351.0,0.14905035
352.0,352.0,0.050158482
353.0,353.0,0.40613967
354.0,354.0,0.35902086
355.0,355.0,0.8901029
356.0,356.0,0.07042002
357.0,357.0,0.08438168
358.0,358.0,0.14150307
359.0,359.0,0.7491694
360.0,360.0,0.6533023
361.0,361.0,0.36904597
362.0,362.0,0.068234734
363.0,363.0,8.214104E-4
364.0,364.0,0.109495394
365.0,365.0,0.025607647
366.0,366.0,0.11779516
367.0,367.0,5.262571E-4
368.0,368.0,0.81434613
369.0,369.0,4.3223516E-4
370.0,370.0,0.45388153
371.0,371.0,0.31798533
372.0,372.0,0.12813066
373.0,373.0,0.74720156
374.0,374.0,0.11110038
375.0,375.0,5.631328E-5
376.0,376.0,0.04168398
377.0,377.0,0.13229556
378.0,378.0,0.7965697
379.0,379.0,0.03507194
380.0,380.0,5.2097737E-5
381.0,381.0,0.0515794
382.0,382.0,0.0044161784
383.0,383.0,0.04263236
384.0,384.0,0.060854923
385.0,385.0,0.16354077
386.0,386.0,0.5992787
387.0,387.0,0.102506824
388.0,388.0,0.48282558
389.0,389.0,0.009512269
390.0,390.0,0.24132405
391.0,391.0,0.0410807
392.0,392.0,0.0028270322
393.0,393.0,0.17734592
394.0,394.0,0.116194285
395.0,395.0,0.0443746
396.0,396.0,0.14891036
397.0,397.0,0.22824979
398.0,398.0,0.42960605
399.0,399.0,0.089992814
400.0,400.0,0.11925195
401.0,401.0,0.67177194
402.0,402.0,0.62541956
403.0,403.0,0.87855124
404.0,404.0,3.0023523E-4
405.0,405.0,0.78241473
406.0,406.0,0.09036305
407.0,407.0,0.027908785
408.0,408.0,0.14413156
409.0,409.0,0.0012261497
410.0,410.0,0.1516041
411.0,411.0,0.77836835
412.0,412.0,0.2387072
413.0,413.0,0.29968682
414.0,414.0,0.20373759
415.0,415.0,0.003436993
416.0,416.0,0.021533975
417.0,417.0,0.17633592
418.0,418.0,0.11484558
419.0,419.0,0.0017612714
420.0,420.0,0.0166644
421.0,421.0,0.13258517
422.0,422.0,0.008228657
423.0,423.0,0.06268683
424.0,424.0,0.08213728
425.0,425.0,0.5137628
426.0,426.0,0.10097954
427.0,427.0,0.004714537
428.0,428.0,0.26341027
429.0,429.0,0.0050041894
430.0,430.0,0.44676316
431.0,431.0,0.13607873
432.0,432.0,0.164704
433.0,433.0,0.059303287
434.0,434.0,0.52564216
435.0,435.0,0.76043046
436.0,436.0,0.0365008
437.0,437.0,0.017391726
438.0,438.0,0.2910202
439.0,439.0,7.722014E-5
440.0,440.0,0.016023979
441.0,441.0,0.09733157
442.0,442.0,0.2499231
443.0,443.0,0.1160075
444.0,444.0,0.35398334
445.0,445.0,0.40511414
446.0,446.0,0.006394823
447.0,447.0,0.11643037
448.0,448.0,0.8284638
449.0,449.0,0.32289624
450.0,450.0,0.34386438
451.0,451.0,0.016663997
452.0,452.0,0.059610568
453.0,453.0,0.0025422426
454.0,454.0,0.8012014
455.0,455.0,0.0017293043
456.0,456.0,0.1652684
457.0,457.0,0.14873742
458.0,458.0,0.685559
459.0,459.0,0.11250755
460.0,460.0,0.007472087
461.0,461.0,0.06978216
462.0,462.0,0.24979256
463.0,463.0,0.6903472
464.0,464.0,0.26964498
465.0,465.0,0.21047017
466.0,466.0,0.7099587
467.0,467.0,0.83811253
468.0,468.0,0.020288441
469.0,469.0,0.10845876
470.0,470.0,0.14285424
471.0,471.0,0.23146333
472.0,472.0,0.12323946
473.0,473.0,0.3782378
474.0,474.0,0.101215385
475.0,475.0,0.6927569
476.0,476.0,0.883165
477.0,477.0,0.36567432
478.0,478.0,0.03617713
479.0,479.0,0.07975081
480.0,480.0,0.14408965
481.0,481.0,0.01336008
482.0,482.0,0.032659277
483.0,483.0,0.71819204
484.0,484.0,0.2868435
485.0,485.0,0.14254516
486.0,486.0,0.2176686
487.0,487.0,0.009153888
488.0,488.0,0.1449698
489.0,489.0,0.65251106
490.0,490.0,0.06925676
491.0,491.0,0.6632562
492.0,492.0,0.12131574
493.0,493.0,0.049128216
494.0,494.0,0.019125229
495.0,495.0,0.11064021
496.0,496.0,0.08835739
497.0,497.0,1.1342868E-4
498.0,498.0,0.1882023
499.0,499.0,0.17138888
500.0,500.0,0.98756176
501.0,501.0,0.0397568
502.0,502.0,0.626627
503.0,503.0,0.13471685
504.0,504.0,0.07471208
505.0,505.0,0.096457094
506.0,506.0,0.03784507
507.0,507.0,0.076016545
508.0,508.0,0.008698203
509.0,509.0,0.8014448
510.0,510.0,0.015960833
511.0,511.0,0.067596145
512.0,512.0,0.04462636
513.0,513.0,0.35957178
514.0,514.0,0.099326946
515.0,515.0,0.081595786
516.0,516.0,0.09413097
517.0,517.0,0.8736675
518.0,518.0,0.07809657
519.0,519.0,0.2121631
520.0,520.0,5.2657913E-7
521.0,521.0,0.053216968
522.0,522.0,0.24605931
523.0,523.0,3.6954478E-4
524.0,524.0,0.10894759
525.0,525.0,0.17163955
526.0,526.0,0.8005154
527.0,527.0,0.037054036
528.0,528.0,0.06964318
529.0,529.0,0.042932928
530.0,530.0,0.15710533
531.0,531.0,0.48444635
532.0,532.0,0.06513719
533.0,533.0,0.11059418
534.0,534.0,0.40114346
535.0,535.0,0.21194507
536.0,536.0,0.41314745
537.0,537.0,0.017590905
538.0,538.0,0.05488099
539.0,539.0,0.30702633
540.0,540.0,0.38005924
541.0,541.0,0.042765852
542.0,542.0,0.11722707
543.0,543.0,0.02107795
544.0,544.0,0.8901286
545.0,545.0,0.2855363
546.0,546.0,0.18288001
547.0,547.0,0.00880267
548.0,548.0,0.08110642
549.0,549.0,0.12331123
550.0,550.0,0.052532308
551.0,551.0,0.012694551
552.0,552.0,0.03972808
553.0,553.0,0.55931306
554.0,554.0,0.7250914
555.0,555.0,0.12699164
556.0,556.0,0.054334085
557.0,557.0,0.10697699
558.0,558.0,0.060061112
559.0,559.0,0.09203649
560.0,560.0,0.1410204
561.0,561.0,0.35784864
562.0,562.0,0.06361635
563.0,563.0,0.08804089
564.0,564.0,0.7135224
565.0,565.0,0.2377221
566.0,566.0,0.101222396
567.0,567.0,0.69022834
568.0,568.0,0.08264109
569.0,569.0,0.13961118
570.0,570.0,0.051596623
571.0,571.0,0.16036062
572.0,572.0,0.04545387
573.0,573.0,0.34900245
574.0,574.0,0.0010594402
575.0,575.0,0.09335524
576.0,576.0,0.74564934
577.0,577.0,0.6038311
578.0,578.0,0.21091573
579.0,579.0,0.05176219
580.0,580.0,0.003370113
581.0,581.0,0.12874289
582.0,582.0,0.1199124
583.0,583.0,0.615704
584.0,584.0,0.17173646
585.0,585.0,0.040919155
586.0,586.0,0.05560652
587.0,587.0,0.018635646
588.0,588.0,0.031849034
589.0,589.0,0.044497874
590.0,590.0,0.12748839
591.0,591.0,0.15439783
592.0,592.0,0.62347895
593.0,593.0,0.10502812
594.0,594.0,0.14461723
595.0,595.0,0.6595827
596.0,596.0,0.8097226
597.0,597.0,0.09993458
598.0,598.0,0.8058493
599.0,599.0,0.13492878
600.0,600.0,0.18357399
601.0,601.0,9.086015E-4
602.0,602.0,0.1601378
603.0,603.0,0.1552345
604.0,604.0,0.17561413
605.0,605.0,0.3163366
606.0,606.0,0.0016436029
607.0,607.0,0.7856857
608.0,608.0,0.08361604
609.0,609.0,0.11844512
610.0,610.0,0.42428088
611.0,611.0,0.7112484
612.0,612.0,0.25688335
613.0,613.0,0.0012602222
614.0,614.0,6.447952E-4
615.0,615.0,0.025998885
616.0,616.0,0.25214142
617.0,617.0,0.065209635
618.0,618.0,0.77495366
619.0,619.0,0.14249834
620.0,620.0,0.029497162
621.0,621.0,0.06703585
622.0,622.0,0.42793164
623.0,623.0,0.0068746326
624.0,624.0,0.24621373
625.0,625.0,0.32686886
626.0,626.0,0.10645164
627.0,627.0,0.008328428
628.0,628.0,0.02657903
629.0,629.0,0.060024567
630.0,630.0,0.5568323
631.0,631.0,0.12339753
632.0,632.0,7.510781E-4
633.0,633.0,0.0026223972
634.0,634.0,0.2701921
635.0,635.0,0.1718191
636.0,636.0,0.11474053
637.0,637.0,0.61622185
638.0,638.0,0.19586845
639.0,639.0,0.56217414
640.0,640.0,0.47555354
641.0,641.0,0.06903528
642.0,642.0,0.26937765
643.0,643.0,0.5228899
644.0,644.0,0.19863816
645.0,645.0,0.15099916
646.0,646.0,0.6878255
647.0,647.0,0.4742289
648.0,648.0,0.70242256
649.0,649.0,0.83507544
650.0,650.0,0.1311353
651.0,651.0,0.7892018
652.0,652.0,0.003304853
653.0,653.0,0.20572594
654.0,654.0,0.24714841
655.0,655.0,0.66214824
656.0,656.0,0.38354093
657.0,657.0,0.14220378
658.0,658.0,0.07015269
659.0,659.0,0.10071411
660.0,660.0,0.043443292
661.0,661.0,0.08844651
662.0,662.0,0.7486721
663.0,663.0,0.09152623
664.0,664.0,0.105807945
665.0,665.0,0.104422145
666.0,666.0,0.531076
667.0,667.0,0.11198982
668.0,668.0,0.50403786
669.0,669.0,0.03382618
670.0,670.0,0.014609689
671.0,671.0,0.04008276
672.0,672.0,0.08230675
673.0,673.0,0.052995514
674.0,674.0,0.638903
675.0,675.0,0.40150297
676.0,676.0,0.61113936
677.0,677.0,0.17291981
678.0,678.0,0.059704766
679.0,679.0,0.553424
680.0,680.0,0.0829716
681.0,681.0,0.05134791
682.0,682.0,0.17957869
683.0,683.0,0.0012066367
684.0,684.0,0.50359577
685.0,685.0,0.16390504
686.0,686.0,0.9543482
687.0,687.0,0.093235806
688.0,688.0,0.7407051
689.0,689.0,0.13370173
690.0,690.0,0.12839226
691.0,691.0,4.6813913E-4
692.0,692.0,0.018490832
693.0,693.0,0.31148684
694.0,694.0,0.118641295
695.0,695.0,0.09493321
696.0,696.0,0.12910186
697.0,697.0,0.9804134
698.0,698.0,8.9242257E-4
699.0,699.0,0.12257319
700.0,700.0,0.042338297
701.0,701.0,0.100109674
702.0,702.0,0.17522004
703.0,703.0,0.06132168
704.0,704.0,0.032817498
705.0,705.0,0.014822456
706.0,706.0,0.7579216
707.0,707.0,0.23496579
708.0,708.0,0.24226779
709.0,709.0,0.006049228
710.0,710.0,1.2242822E-4
711.0,711.0,0.90927446
712.0,712.0,0.37171075
713.0,713.0,0.25553486
714.0,714.0,0.39501667
715.0,715.0,0.004248034
716.0,716.0,0.6244038
717.0,717.0,0.38737702
718.0,718.0,0.09785641
719.0,719.0,0.04781976
720.0,720.0,0.06946697
721.0,721.0,0.09094095
722.0,722.0,0.069285005
723.0,723.0,0.40126297
724.0,724.0,0.19192803
725.0,725.0,0.1656498
726.0,726.0,0.12827447
727.0,727.0,0.040887896
728.0,728.0,0.016713936
729.0,729.0,0.34817863
730.0,730.0,0.122813046
731.0,731.0,0.1176559
732.0,732.0,0.095734484
733.0,733.0,0.84000117
734.0,734.0,0.082919315
735.0,735.0,0.05842198
736.0,736.0,1.6567205E-6
737.0,737.0,0.12927856
738.0,738.0,0.082386814
739.0,739.0,0.82710075
740.0,740.0,0.04182925
741.0,741.0,0.028508767
742.0,742.0,0.7638292
743.0,743.0,0.794938
744.0,744.0,0.3540146
745.0,745.0,0.1554652
746.0,746.0,0.97016436
747.0,747.0,0.095284075
748.0,748.0,0.098588526
749.0,749.0,0.25309646
750.0,750.0,0.06760971
751.0,751.0,0.3478049
752.0,752.0,0.925625
753.0,753.0,0.121785305
754.0,754.0,0.18181196
755.0,755.0,0.16728452
756.0,756.0,0.14888135
757.0,757.0,0.08437146
758.0,758.0,0.05576779
759.0,759.0,0.013918606
760.0,760.0,0.001147293
761.0,761.0,8.7125157E-4
762.0,762.0,0.30801886
763.0,763.0,0.052260604
764.0,764.0,0.119125806
765.0,765.0,0.726273
766.0,766.0,0.086635716
767.0,767.0,2.2961039E-4
768.0,768.0,0.5073258
769.0,769.0,0.08365326
770.0,770.0,0.025089646
771.0,771.0,0.42059448
772.0,772.0,9.3220006E-4
773.0,773.0,0.28690603
774.0,774.0,0.43397853
775.0,775.0,0.21607874
776.0,776.0,0.0040910565
777.0,777.0,0.71088374
778.0,778.0,0.93418306
779.0,779.0,0.0021279575
780.0,780.0,0.13893533
781.0,781.0,0.051549688
782.0,782.0,0.04722947
783.0,783.0,0.038238693
784.0,784.0,0.7899484
785.0,785.0,0.16779244
786.0,786.0,0.2268558
787.0,787.0,0.1253757
788.0,788.0,0.091619916
789.0,789.0,0.12280746
790.0,790.0,0.735989
791.0,791.0,0.47877857
792.0,792.0,0.11161642
793.0,793.0,0.004249779
794.0,794.0,3.4433228E-4
795.0,795.0,0.019295996
796.0,796.0,0.11492289
797.0,797.0,0.090534575
798.0,798.0,0.62931585
799.0,799.0,0.07603373
800.0,800.0,0.11323382
801.0,801.0,0.10993417
802.0,802.0,0.93542576
803.0,803.0,0.1447544
804.0,804.0,0.22120528
805.0,805.0,0.030222982
806.0,806.0,0.7562269
807.0,807.0,0.9005714
808.0,808.0,0.026306339
809.0,809.0,8.972068E-4
810.0,810.0,0.059536275
811.0,811.0,0.26153454
812.0,812.0,0.76880205
813.0,813.0,0.08226578
814.0,814.0,4.8290944E-4
815.0,815.0,0.62043226
816.0,816.0,0.321915
817.0,817.0,0.6758921
818.0,818.0,0.023865152
819.0,819.0,0.32133764
820.0,820.0,0.22794595
821.0,821.0,0.11077914
822.0,822.0,0.3591015
823.0,823.0,0.27622068
824.0,824.0,0.43501738
825.0,825.0,0.79783833
826.0,826.0,0.027500087
827.0,827.0,0.021023398
828.0,828.0,0.6922406
829.0,829.0,0.038374882
830.0,830.0,0.90310407
831.0,831.0,0.036013257
832.0,832.0,0.11433293
833.0,833.0,0.22920579
834.0,834.0,0.09973753
835.0,835.0,0.7098075
836.0,836.0,0.5391001
837.0,837.0,0.3109158
838.0,838.0,0.2568104
839.0,839.0,0.11979269
840.0,840.0,0.82295686
841.0,841.0,0.49058154
842.0,842.0,0.2697721
843.0,843.0,0.8937763
844.0,844.0,0.34709638
845.0,845.0,0.10016969
846.0,846.0,0.13649254
847.0,847.0,2.4600473E-5
848.0,848.0,8.682076E-4
849.0,849.0,0.003710659
850.0,850.0,0.5860873
851.0,851.0,0.10914884
852.0,852.0,0.39592972
853.0,853.0,0.06955911
854.0,854.0,0.8028967
855.0,855.0,0.0066272197
856.0,856.0,0.07030259
857.0,857.0,0.38562116
858.0,858.0,0.6339783
859.0,859.0,0.09405301
860.0,860.0,0.5047481
861.0,861.0,0.006181914
862.0,862.0,0.088095576
863.0,863.0,0.090293564
864.0,864.0,0.62969023
865.0,865.0,0.4989616
866.0,866.0,0.04902233
867.0,867.0,0.17426538
868.0,868.0,0.12556764
869.0,869.0,0.08537925
870.0,870.0,0.49065202
871.0,871.0,0.025929607
872.0,872.0,0.051300347
873.0,873.0,0.055316485
874.0,874.0,0.7163276
875.0,875.0,0.9637747
876.0,876.0,0.021635013
877.0,877.0,0.033847015
878.0,878.0,0.37115625
879.0,879.0,6.504652E-5
880.0,880.0,0.014544226
881.0,881.0,0.11686862
882.0,882.0,0.1845253
883.0,883.0,0.1783919
884.0,884.0,0.33854067
885.0,885.0,0.09600576
886.0,886.0,0.33682027
887.0,887.0,0.20609848
888.0,888.0,0.16985615
889.0,889.0,0.40609017
890.0,890.0,0.28472397
891.0,891.0,0.024509422
892.0,892.0,0.24444991
893.0,893.0,0.68166506
894.0,894.0,0.77805364
895.0,895.0,0.06647417
896.0,896.0,0.84662676
897.0,897.0,1.4506529E-4
898.0,898.0,0.23032439
899.0,899.0,0.043301854
900.0,900.0,0.37903115
901.0,901.0,0.31835452
902.0,902.0,0.002168529
903.0,903.0,0.105288684
904.0,904.0,0.42898732
905.0,905.0,0.060612593
906.0,906.0,0.17032672
907.0,907.0,0.007886027
908.0,908.0,0.008210571
909.0,909.0,0.1352376
910.0,910.0,0.24671109
911.0,911.0,0.04884826
912.0,912.0,0.19162686
913.0,913.0,0.42901942
914.0,914.0,8.90033E-5
915.0,915.0,6.684387E-5
916.0,916.0,0.011052535
917.0,917.0,0.061986364
918.0,918.0,0.10489414
919.0,919.0,0.52061146
920.0,920.0,0.07450395
921.0,921.0,0.16207403
922.0,922.0,0.30896994
923.0,923.0,0.124353
924.0,924.0,0.67914087
925.0,925.0,0.13955261
926.0,926.0,0.020059716
927.0,927.0,0.032567117
928.0,928.0,0.036772236
929.0,929.0,0.27260455
930.0,930.0,0.5479665
931.0,931.0,0.09233143
932.0,932.0,0.37446925
933.0,933.0,0.13504301
934.0,934.0,0.19464427
935.0,935.0,0.014494473
936.0,936.0,0.007212736
937.0,937.0,0.18431139
938.0,938.0,0.20625463
939.0,939.0,0.07106284
940.0,940.0,0.35065392
941.0,941.0,0.0038610806
942.0,942.0,0.081153646
943.0,943.0,0.5783209
944.0,944.0,0.003840243
945.0,945.0,0.10474983
946.0,946.0,0.24311917
947.0,947.0,1.1062248E-7
948.0,948.0,0.13422062
949.0,949.0,0.066251114
950.0,950.0,0.041293785
951.0,951.0,0.5320666
952.0,952.0,0.025377603
953.0,953.0,0.19993082
954.0,954.0,0.026206877
955.0,955.0,0.7100944
956.0,956.0,0.02030294
957.0,957.0,0.65944237
958.0,958.0,0.08768766
959.0,959.0,0.012317712
960.0,960.0,0.2025257
961.0,961.0,0.13885401
962.0,962.0,0.046163432
963.0,963.0,0.041110273
964.0,964.0,0.06580975
965.0,965.0,0.0015598265
966.0,966.0,0.059909273
967.0,967.0,0.10539096
968.0,968.0,0.29241627
969.0,969.0,0.02953686
970.0,970.0,0.087371245
971.0,971.0,0.13041306
972.0,972.0,0.013850224
973.0,973.0,0.3322952
974.0,974.0,0.057651095
975.0,975.0,0.059658613
976.0,976.0,0.3497302
977.0,977.0,0.0022779573
978.0,978.0,0.08170697
979.0,979.0,0.19553827
980.0,980.0,0.8616024
981.0,981.0,0.14635856
982.0,982.0,0.11732835
983.0,983.0,0.7027558
984.0,984.0,0.22047545
985.0,985.0,0.04335775
986.0,986.0,0.06995021
987.0,987.0,0.68250513
