Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.72508E-10,0.000000047,0.000001811,1,0,0
1.20633E-9,0.000000168,0.000004624,0.999897109,0,0
1.29017E-9,0.000000297,0.000004946,0.999794218,0,0
1.85479E-9,0.000001094,0.00000711,0.999279761,0,0
2.9506E-9,0.000002573,0.000011311,0.998662414,0,0
5.85606E-9,0.000010452,0.000022448,0.996810371,0,0
9.55327E-9,0.000025645,0.00003662,0.994649655,0,0
1.28621E-8,0.000050236,0.000049303,0.992488939,0,0
2.00896E-8,0.000100575,0.000077007,0.989299311,0,0
4.16482E-8,0.000253002,0.000159638,0.98425764,0,0
6.56541E-8,0.000501337,0.000251642,0.979421751,0,0
9.32474E-8,0.00100775,0.000357383,0.972836712,0,0
1.58274E-7,0.002509015,0.00060653,0.96028398,0,0
2.91668E-7,0.005021076,0.001117432,0.948451487,0,0
5.3064E-7,0.010032335,0.002032044,0.935590081,0,0
1.04041E-6,0.025002415,0.00398028,0.915937854,0,0
1.60526E-6,0.05012034,0.006134563,0.896285626,0,0
2.71345E-6,0.100060753,0.010347612,0.872414857,0,0
4.40075E-6,0.200050773,0.016727971,0.84288507,0,0
5.67864E-6,0.300533391,0.021532805,0.822409713,0,0
6.68373E-6,0.40024527,0.025295423,0.805844223,0,0
7.58048E-6,0.500074581,0.028640255,0.791439449,0,0
8.42681E-6,0.600815652,0.031786481,0.778578043,0,0
9.16962E-6,0.700362619,0.034539478,0.766951332,0,0
9.58868E-6,0.750191255,0.036089143,0.761498097,0,0
9.93441E-6,0.800152213,0.037365758,0.756250643,0.00877193,0
1.04593E-5,0.900101471,0.039300792,0.746167301,0.00877193,0
1.09648E-5,1.000875875,0.041160466,0.736495524,0.00877193,0
1.15279E-5,1.100967672,0.043228054,0.727338204,0.00877193,0
1.19939E-5,1.2008661,0.044935535,0.718592448,0.01754386,0
1.24913E-5,1.300034053,0.046754863,0.710258257,0.01754386,0
1.29525E-5,1.400568134,0.048438528,0.702129849,0.01754386,0
1.34093E-5,1.500761958,0.050103333,0.694310114,0.01754386,0
1.43727E-5,1.750320816,0.053604978,0.675892582,0.01754386,0
1.5248E-5,2.001424289,0.056775133,0.65840107,0.01754386,0
1.62497E-5,2.251622862,0.060389929,0.642041362,0.01754386,0
1.71314E-5,2.500194244,0.063560394,0.626710567,0.01754386,0
