Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.25817E-11,0.000000007,0.000000305,1,0,0
1.33345E-10,0.000000021,0.00000056,0.999897098,0,0
1.9791E-10,0.00000004,0.000000831,0.999794196,0,0
2.2887E-10,0.000000104,0.000000961,0.999485491,0,0
3.7236E-10,0.00000028,0.000001564,0.99886808,0,0
9.77193E-10,0.000001068,0.000004104,0.997633258,0,0
3.32238E-9,0.000002528,0.000013952,0.996912945,0,0
5.64059E-9,0.000010166,0.000023687,0.995266516,0,0
9.96196E-9,0.00002583,0.000041833,0.993311381,0,0
1.3071E-8,0.000050344,0.000054889,0.991150442,0,0
1.78466E-8,0.00010038,0.000074942,0.987857584,0,0
3.60103E-8,0.000252563,0.00015121,0.98147767,0,0
5.48569E-8,0.000505401,0.000230339,0.975612266,0,0
8.85824E-8,0.001006215,0.000371923,0.96851204,0,0
1.89946E-7,0.002504143,0.00079734,0.957192838,0,0
3.34722E-7,0.005009221,0.001404639,0.947108459,0,0
5.7588E-7,0.010044135,0.002415422,0.935583453,0,0
1.09343E-6,0.025089094,0.004581192,0.916546615,0,0
1.78668E-6,0.050164331,0.00747489,0.898538794,0,0
2.93569E-6,0.100016937,0.012252401,0.8764149,0,0
4.87397E-6,0.200234557,0.020259653,0.849969129,0,0
6.39517E-6,0.30043628,0.026498356,0.831652603,0,0
7.64615E-6,0.400325021,0.031599098,0.817040543,0,0
8.53935E-6,0.500511954,0.035224674,0.804280716,0,0
9.22307E-6,0.600647927,0.037990772,0.792652809,0,0
9.98977E-6,0.700546176,0.04108313,0.781951019,0,0
1.02383E-5,0.750168198,0.042083562,0.776908829,0.008849558,0
1.06234E-5,0.800375113,0.043631415,0.771969541,0.008849558,0
1.11824E-5,0.900424428,0.045873484,0.762502573,0.008849558,0
1.17801E-5,1.00049989,0.04826552,0.753550113,0.008849558,0
1.23714E-5,1.100600814,0.050625705,0.745009261,0.008849558,0
1.29529E-5,1.200679531,0.0529412,0.736880016,0.008849558,0
1.366E-5,1.300488317,0.055749379,0.729162379,0.008849558,0
1.42699E-5,1.401295604,0.058164805,0.721753447,0.008849558,0
1.47133E-5,1.501136979,0.059916697,0.714653221,0.008849558,0
1.59686E-5,1.75102104,0.064859396,0.697880222,0.008849558,0
1.72659E-5,2.000324296,0.069940092,0.682444948,0.008849558,0
1.85161E-5,2.251452744,0.074810045,0.668038691,0.017699115,0
1.96952E-5,2.500386209,0.079379924,0.654661453,0.017699115,0
2.11596E-5,2.752064811,0.085023866,0.642004528,0.017699115,0.034482759
2.22349E-5,3.002059755,0.089146252,0.630170817,0.017699115,0.034482759
2.3183E-5,3.251984051,0.092765639,0.618851616,0.017699115,0.034482759
2.41434E-5,3.50084368,0.096417247,0.608046923,0.017699115,0.034482759
2.50849E-5,3.751972036,0.09998275,0.597550936,0.017699115,0.034482759
2.60836E-5,4.000274736,0.103749345,0.587569459,0.017699115,0.034482759
2.70406E-5,4.25248577,0.107344017,0.577793785,0.017699115,0.034482759
2.79419E-5,4.502547748,0.110716129,0.568429718,0.017699115,0.034482759
2.88614E-5,4.752241885,0.114143383,0.559374357,0.017699115,0.034482759
2.99697E-5,5.00228645,0.118256714,0.550627701,0.017699115,0.034482759
3.09087E-5,5.251570217,0.121726613,0.542189751,0.017699115,0.034482759
3.17329E-5,5.502500848,0.124761269,0.533957604,0.026548673,0.034482759
3.26666E-5,5.750518232,0.128186507,0.526034163,0.026548673,0.034482759
3.3545E-5,6.001739758,0.131396215,0.518213624,0.026548673,0.034482759
3.4558E-5,6.250302482,0.135083716,0.51070179,0.026548673,0.034482759
3.55E-5,6.502503742,0.138498321,0.503292859,0.03539823,0.034482759
3.638E-5,6.750510806,0.141675869,0.496192632,0.03539823,0.034482759
3.73226E-5,7.001109652,0.14506691,0.489195308,0.03539823,0.034482759
3.81949E-5,7.250240866,0.148192668,0.482403787,0.03539823,0.034482759
3.90373E-5,7.501140702,0.151200958,0.475715168,0.03539823,0.034482759
3.98544E-5,7.753730376,0.154108405,0.469129451,0.03539823,0.034482759
4.07333E-5,8.003947447,0.157224765,0.462749537,0.03539823,0.034482759
4.18405E-5,8.251573694,0.161133998,0.456575427,0.03539823,0.034482759
4.27048E-5,8.501157706,0.16417322,0.450504219,0.03539823,0.034482759
4.36547E-5,8.752002754,0.16750084,0.444535913,0.03539823,0.034482759
4.44407E-5,9.003045386,0.1702439,0.438670508,0.044247788,0.034482759
4.55056E-5,9.250461628,0.173946267,0.433010908,0.044247788,0.034482759
4.63517E-5,9.502723911,0.176876081,0.427351307,0.044247788,0.034482759
4.72513E-5,9.751044424,0.179980011,0.42189751,0.044247788,0.034482759
4.81465E-5,10.004292861,0.183056942,0.416443713,0.044247788,0.034482759
4.90868E-5,10.252228793,0.186276116,0.411195719,0.044247788,0.034482759
5.01103E-5,10.500157239,0.189766181,0.406050628,0.044247788,0.034482759
5.1E-5,10.753099113,0.192787929,0.400905536,0.044247788,0.034482759
5.22599E-5,11.001312308,0.197047444,0.395966248,0.044247788,0.034482759
5.32686E-5,11.254509349,0.200441468,0.39102696,0.044247788,0.034482759
5.41077E-5,11.501438301,0.203253697,0.386293476,0.044247788,0.034482759
5.53963E-5,11.753120256,0.207553732,0.381559992,0.053097345,0.034482759
5.66345E-5,12.004808068,0.211663372,0.376929409,0.053097345,0.034482759
5.77535E-5,12.250536915,0.215359046,0.372504631,0.053097345,0.034482759
5.88232E-5,12.501743974,0.218875822,0.368079852,0.053097345,0.034482759
5.99846E-5,12.751050075,0.222676282,0.363757975,0.053097345,0.034482759
6.1011E-5,13.005279343,0.226019625,0.359436098,0.053097345,0.034482759
6.23932E-5,13.252298332,0.230499187,0.355320025,0.053097345,0.034482759
6.37188E-5,13.504718259,0.234770675,0.351203951,0.053097345,0.034482759
6.46558E-5,13.755035239,0.237775807,0.34719078,0.053097345,0.034482759
6.60064E-5,14.003484358,0.24208687,0.34328051,0.053097345,0.034482759
6.75057E-5,14.251180302,0.246843597,0.339473143,0.053097345,0.034482759
6.87506E-5,14.503466532,0.250770777,0.335665775,0.053097345,0.034482759
6.97449E-5,14.752764691,0.253892597,0.331961309,0.053097345,0.034482759
