X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
82.0,82.0,train,3.9365106580192913E-4,52.50359531818497,0.7428468530149102
83.0,83.0,train,4.418180285658923E-4,60.27887550361727,0.7822173943366406
85.0,85.0,train,8.148360751119067E-4,90.32497586691409,0.9398646939009326
86.0,86.0,train,2.2257354102219858E-4,28.407376608488647,0.5360003732867887
88.0,88.0,train,1.1822646814677861E-5,1.5976570941316135,0.03996712454767981
90.0,90.0,train,1.8476094789140988E-4,23.783583723688974,0.47134503798378724
91.0,91.0,train,1.8946667819915434E-4,24.26497216270092,0.4798582577461261
92.0,92.0,train,2.8883259740847327E-4,36.224033276070166,0.6308171158674014
93.0,93.0,train,6.22032749037573E-4,84.05633577463867,0.8830481425077242
94.0,94.0,train,5.653671097027917E-4,78.72601743017988,0.8577968026382317
95.0,95.0,train,5.488624951517136E-4,76.20404438980671,0.8494647329241201
97.0,97.0,train,4.7499344098235496E-4,65.25640079343397,0.8057699576936417
98.0,98.0,train,9.384589597244384E-4,93.52512645228664,0.9607440838065074
99.0,99.0,train,8.873957218119393E-4,92.22495095152094,0.95318195590254
100.0,100.0,train,9.297655710921803E-4,93.27064149741827,0.9595488904192433
101.0,101.0,train,2.851615794025716E-4,35.756817144126856,0.6261117201442123
102.0,102.0,train,1.5228260509012772E-4,20.321402517587035,0.40866351289299796
103.0,103.0,train,3.910906653210589E-4,52.16309072649788,0.7405652803065923
104.0,104.0,train,4.8809770516224647E-4,67.15239069633175,0.8143554259769342
105.0,105.0,train,2.5621320019008216E-4,32.26180230294267,0.586842858049347
106.0,106.0,train,3.5346486571815434E-4,46.07006266233066,0.7046051597201817
107.0,107.0,train,0.0012349774588063032,96.23836045533912,0.9858866252092783
108.0,108.0,train,0.001315225998012317,96.57068564806507,0.989299739950384
109.0,109.0,train,1.4986002933205212E-4,20.047965331767447,0.40370052501650944
110.0,110.0,train,1.9082408479869476E-4,24.494895831121436,0.482288391568759
112.0,112.0,train,1.4782111946890584E-4,19.754946930244216,0.399491264247986
113.0,113.0,train,4.024615736201841E-4,53.66535052103302,0.7505456724469054
114.0,114.0,train,3.380387590493775E-4,43.377586730080274,0.6884585257380323
117.0,117.0,train,3.3189146614033663E-4,42.33423092767013,0.68178080583763
118.0,118.0,train,1.1410000710620487E-4,15.884253434842789,0.32540403727090716
119.0,119.0,train,2.0108956735420718E-4,25.707203004051905,0.5003025759606241
120.0,120.0,train,4.842384766559261E-5,7.800345181078567,0.15385176089225705
121.0,121.0,train,9.375920224547903E-5,13.316423740868476,0.2763635987384594
122.0,122.0,train,3.6501825662697975E-4,48.004749489204016,0.7161476872448884
123.0,123.0,train,3.4345453667131176E-4,44.49732818688337,0.6942254043169698
124.0,124.0,train,1.2138992576579081E-4,16.750952992582565,0.34215854405304713
125.0,125.0,train,5.949786253612449E-4,81.97256858855543,0.8716066974593162
129.0,129.0,train,7.582148815392857E-5,11.213143665080008,0.23016701203672185
130.0,130.0,train,2.267315474706577E-4,28.84890600777692,0.5426089292187795
133.0,133.0,train,4.909311033287342E-4,67.5644336000814,0.8161612855932247
136.0,136.0,train,3.8796049604005817E-4,51.66472262751654,0.7377484672028602
138.0,138.0,train,3.4194942701699406E-4,44.029220955333884,0.6926335159261602
139.0,139.0,train,7.176584469952838E-5,10.749394269941819,0.21931992442986226
141.0,141.0,train,1.5221560458810486E-5,2.2609691672802525,0.05115886051710461
142.0,142.0,train,8.229854927188651E-5,12.027991383195603,0.24717865590407018
3.0,3.0,test,1.0113985238425012E-4,14.193129179077218,0.29455694422940115
11.0,11.0,test,1.3578342255109388E-4,18.484866139484836,0.3740272407142986
17.0,17.0,test,7.520309991755648E-5,11.139275097000883,0.22852288217951156
28.0,28.0,test,5.298641815820795E-4,73.52570509616037,0.839267585916137
34.0,34.0,test,1.2378533390818662E-4,17.064618708714743,0.3475725970745398
36.0,36.0,test,1.531873418693649E-4,20.41179985538835,0.4105063813883658
38.0,38.0,test,1.9730882345531732E-4,25.25244894987353,0.4937421078551323
40.0,40.0,test,4.000324649585849E-4,53.25759482186107,0.7484463746195786
41.0,41.0,test,1.586727215498531E-4,20.9176156019068,0.4215572886885549
43.0,43.0,test,4.798930861912068E-4,66.00829239790941,0.8090255548893612
47.0,47.0,test,5.39288974439177E-4,74.69454074955932,0.8444097845793085
49.0,49.0,test,3.30738348597159E-4,42.175676512401225,0.6805123389704353
57.0,57.0,test,3.2730964918958644E-4,41.70363170137862,0.6767107104337338
84.0,84.0,test,5.912835026722232E-4,81.59107391792014,0.8699594554498258
87.0,87.0,test,0.0022034936212741996,98.51056359436846,0.9995005394084036
89.0,89.0,test,9.591120167902486E-5,13.600595477785307,0.28171621875758435
96.0,96.0,test,2.6686446217764626E-4,33.53522343441617,0.6017493824004942
111.0,111.0,test,3.070659632113178E-4,38.75142134684073,0.6533250425789803
115.0,115.0,test,4.651955967409775E-5,7.566644485864127,0.1482744931312593
116.0,116.0,test,2.771184923220383E-4,34.501636419518746,0.615591639399051
126.0,126.0,test,2.071583699354357E-4,26.566851494607704,0.5106560627824561
127.0,127.0,test,7.385571417240615E-6,0.8335321027976457,0.025158107783679218
128.0,128.0,test,3.851797135378965E-4,51.181617374561384,0.7352204211574626
131.0,131.0,test,8.132891740829242E-6,0.9650979143716191,0.027668238123012556
132.0,132.0,test,2.846283094035429E-6,0.16712952226039268,0.009771530087064884
134.0,134.0,test,3.6997340521193526E-6,0.25705114890295594,0.012682849144532216
135.0,135.0,test,5.400732137796046E-5,8.610247302031073,0.16999496774518252
137.0,137.0,test,4.09753695051712E-4,54.782857491237756,0.75674305804709
140.0,140.0,test,1.5941902754301613E-5,2.38314494523818,0.05351395274777815
