Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.30885E-10,0.000000063,0.000002177,1,0,0
9.58617E-10,0.000000159,0.000003307,0.999897098,0,0
1.28349E-9,0.000000287,0.000004428,0.999794196,0,0
1.56282E-9,0.000001012,0.000005392,0.999279687,0,0
2.35841E-9,0.000002604,0.000008136,0.998456473,0,0
4.1453E-9,0.000010155,0.000014301,0.995986829,0,0
7.35702E-9,0.000025503,0.000025381,0.993311381,0,0
1.14363E-8,0.000050706,0.000039454,0.99043013,0,0
2.08536E-8,0.000101014,0.000071942,0.987034369,0,0
3.8022E-8,0.000252633,0.000131166,0.981683474,0,0
5.5764E-8,0.000501682,0.000192365,0.976229677,0,0
8.47486E-8,0.001005384,0.000292337,0.968820745,0,0
1.58071E-7,0.002511434,0.000545191,0.955546409,0,0
2.62612E-7,0.005012424,0.000905592,0.943403993,0,0
4.43136E-7,0.010022999,0.001527638,0.928689031,0,0
8.81354E-7,0.025064603,0.003036023,0.904610002,0,0
1.44297E-6,0.050027202,0.004965843,0.881971599,0,0
2.06092E-6,0.100157768,0.007084906,0.852130068,0,0
3.23309E-6,0.20011444,0.01109208,0.81292447,0,0.034482759
4.05341E-6,0.300204264,0.0138868,0.784729368,0,0.068965517
4.81107E-6,0.400429015,0.016461035,0.761473554,0,0.068965517
5.45212E-6,0.500251509,0.018633845,0.741510599,0,0.068965517
6.0881E-6,0.600558904,0.020784712,0.72360568,0,0.068965517
6.72169E-6,0.700257519,0.022922787,0.707552994,0,0.068965517
6.93575E-6,0.75008699,0.023644092,0.700041161,0,0.068965517
7.20869E-6,0.800434587,0.02456303,0.692735131,0,0.068965517
7.74476E-6,0.900742384,0.026365366,0.678946285,0,0.103448276
8.34601E-6,1.000434727,0.028382881,0.666186458,0,0.137931034
9.04011E-6,1.100558836,0.030706748,0.654352747,0,0.137931034
9.62474E-6,1.200746305,0.032659795,0.643342251,0,0.137931034
1.01658E-5,1.300574246,0.034463798,0.632949166,0,0.137931034
1.06863E-5,1.400422216,0.036195989,0.623070591,0,0.137931034
1.13084E-5,1.50063152,0.03826239,0.613706524,0,0.137931034
1.26357E-5,1.751059993,0.042656223,0.592097139,0.008849558,0.137931034
1.38197E-5,2.000559588,0.046558725,0.572648693,0.008849558,0.137931034
1.51645E-5,2.25129126,0.050972083,0.554846676,0.008849558,0.137931034
1.66356E-5,2.500801511,0.055776308,0.538691089,0.017699115,0.172413793
1.82646E-5,2.750373142,0.061068151,0.523976127,0.017699115,0.172413793
1.98442E-5,3.000287297,0.066171015,0.510495987,0.017699115,0.172413793
2.13752E-5,3.252126531,0.071090208,0.497941963,0.017699115,0.172413793
2.27839E-5,3.500976426,0.075593791,0.486314056,0.017699115,0.172413793
2.40385E-5,3.751862551,0.079586242,0.47530356,0.017699115,0.172413793
2.54527E-5,4.001350941,0.084066086,0.464910475,0.017699115,0.172413793
2.67889E-5,4.252343259,0.08827847,0.4550319,0.017699115,0.172413793
2.80616E-5,4.501670828,0.092272873,0.445667833,0.017699115,0.172413793
2.95213E-5,4.752147283,0.09683272,0.436715374,0.017699115,0.172413793
3.07383E-5,5.002327913,0.100616728,0.428174522,0.017699115,0.172413793
3.21323E-5,5.250615094,0.104931711,0.420045277,0.017699115,0.172413793
3.34905E-5,5.502949403,0.109116233,0.412121836,0.017699115,0.172413793
3.47896E-5,5.752328382,0.113099952,0.404610002,0.017699115,0.172413793
3.63451E-5,6.001779357,0.117846776,0.397406874,0.017699115,0.172413793
3.80051E-5,6.251104249,0.122884232,0.390512451,0.017699115,0.172413793
3.97715E-5,6.503692552,0.128213142,0.383823832,0.017699115,0.172413793
4.1233E-5,6.750188339,0.132597916,0.37754682,0.017699115,0.172413793
4.27953E-5,7.002423016,0.137260408,0.37137271,0.017699115,0.172413793
4.44557E-5,7.251072461,0.142188481,0.365507306,0.017699115,0.172413793
4.60057E-5,7.504332286,0.146763257,0.359744803,0.026548673,0.172413793
4.80624E-5,7.753734035,0.15279595,0.354291006,0.026548673,0.206896552
5.00018E-5,8.003832916,0.158445665,0.349043013,0.03539823,0.206896552
5.14204E-5,8.252333165,0.162554074,0.344000823,0.044247788,0.206896552
5.3307E-5,8.504318241,0.167987305,0.339061535,0.044247788,0.206896552
5.49537E-5,8.753394437,0.17270041,0.334328051,0.044247788,0.24137931
5.71036E-5,9.00033195,0.178813838,0.32980037,0.044247788,0.24137931
5.92857E-5,9.251083355,0.184972745,0.325375592,0.053097345,0.24137931
6.1325E-5,9.504718179,0.190686729,0.321053715,0.053097345,0.24137931
6.30995E-5,9.753912958,0.195626362,0.316937641,0.053097345,0.24137931
6.53058E-5,10.004415768,0.201725673,0.31292447,0.053097345,0.24137931
6.72E-5,10.256224409,0.206925351,0.3090142,0.053097345,0.24137931
6.93843E-5,10.502088688,0.21287913,0.305309735,0.053097345,0.24137931
7.1835E-5,10.75657553,0.219506164,0.301605269,0.061946903,0.24137931
7.4077E-5,11.00475865,0.225519827,0.298106606,0.061946903,0.24137931
7.61544E-5,11.252911112,0.231050719,0.294710846,0.07079646,0.275862069
7.81712E-5,11.507625592,0.236382416,0.291315085,0.07079646,0.275862069
7.99468E-5,11.75280774,0.241045922,0.288125129,0.07079646,0.275862069
8.21635E-5,12.003899161,0.246827802,0.284935172,0.07079646,0.275862069
8.35563E-5,12.252368824,0.250438219,0.281848117,0.079646018,0.275862069
8.59903E-5,12.506519884,0.256706205,0.278761062,0.079646018,0.275862069
8.82225E-5,12.750730448,0.262408125,0.275879811,0.079646018,0.275862069
9.16417E-5,13.002985465,0.271057966,0.272998559,0.079646018,0.275862069
9.33367E-5,13.252361892,0.275307974,0.27022021,0.079646018,0.275862069
9.50118E-5,13.506348715,0.279483933,0.26744186,0.088495575,0.275862069
9.73971E-5,13.75630022,0.285388869,0.264766413,0.088495575,0.310344828
9.98298E-5,14.002614529,0.291361291,0.262193867,0.088495575,0.310344828
1.01562E-4,14.254520087,0.295583195,0.259621321,0.088495575,0.344827586
1.03107E-4,14.50040021,0.299328033,0.257151677,0.088495575,0.344827586
1.04875E-4,14.76037176,0.303588111,0.254579132,0.088495575,0.344827586
1.06282E-4,15.003569223,0.306960646,0.252212389,0.088495575,0.344827586
1.08383E-4,15.250740605,0.311967427,0.249845647,0.088495575,0.344827586
1.10257E-4,15.50183214,0.316400091,0.247478905,0.088495575,0.344827586
