Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.72121E-11,0.000000003,0.000000111,1,0,0
7.66946E-11,0.00000001,0.000000312,0.999897109,0,0
9.17404E-11,0.000000028,0.000000373,0.999691326,0,0
1.29534E-10,0.0000001,0.000000527,0.999073979,0,0
2.59644E-10,0.000000261,0.000001056,0.998250849,0,0
2.86435E-9,0.000001032,0.000011644,0.997119045,0,0
3.9608E-9,0.000002864,0.000016101,0.996604589,0,0
6.37229E-9,0.000010015,0.000025904,0.995267003,0,0
9.14019E-9,0.000025558,0.000037156,0.993209178,0,0
1.34296E-8,0.000050941,0.000054592,0.990945571,0,0
1.99149E-8,0.000101492,0.000080955,0.987858833,0,0
3.69823E-8,0.000250309,0.000150329,0.982096924,0,0
6.3862E-8,0.00050186,0.000259578,0.97684947,0,0
9.9752E-8,0.001009755,0.000405429,0.970470213,0,0
1.84828E-7,0.002503542,0.000751078,0.95946085,0,0
2.97142E-7,0.005013959,0.001207213,0.948760161,0,0
5.25749E-7,0.010036719,0.002134988,0.936207429,0,0
1.03973E-6,0.025060641,0.004217797,0.916555201,0,0
1.82291E-6,0.050138935,0.007383109,0.898137668,0,0
3.0651E-6,0.100234028,0.012382915,0.87673629,0,0
4.82856E-6,0.200409919,0.019437652,0.850601914,0,0
6.35027E-6,0.300519311,0.025484742,0.83208149,0,0
7.35503E-6,0.400371424,0.029457051,0.817059368,0,0
8.27696E-6,0.50018144,0.033087679,0.803889289,0,0
9.0642E-6,0.600689637,0.036177127,0.791953905,0,0
9.80149E-6,0.700737815,0.039061601,0.781047433,0,0
1.01126E-5,0.750490826,0.040276017,0.775902871,0,0
1.04645E-5,0.800928795,0.041647947,0.7708612,0,0
1.10756E-5,0.900918574,0.044025922,0.761292314,0,0
1.18881E-5,1.00066413,0.047178077,0.752340776,0,0
1.23713E-5,1.100164694,0.049047925,0.743903694,0,0
1.30385E-5,1.200886849,0.051623748,0.735775286,0,0
1.3577E-5,1.300887346,0.053697834,0.728058442,0,0
1.41525E-5,1.400879068,0.055909007,0.720650273,0,0
1.46001E-5,1.500043512,0.057625136,0.713550777,0.00877193,0
1.59369E-5,1.751296661,0.062732382,0.696676613,0.00877193,0
1.72068E-5,2.000356729,0.067558745,0.681242926,0.01754386,0
1.8119E-5,2.251604666,0.071009933,0.66663237,0.01754386,0
