x,y,species min
2059.0,2059.0,0.3619312
2060.0,2060.0,0.04630856
2061.0,2061.0,0.006930903
2062.0,2062.0,0.008585274
2063.0,2063.0,0.03028523
2064.0,2064.0,0.005023145
2065.0,2065.0,0.06893521
2066.0,2066.0,0.009152528
2067.0,2067.0,0.09224581
2068.0,2068.0,0.035293393
2069.0,2069.0,0.071545064
2070.0,2070.0,0.0046594054
2071.0,2071.0,0.045430046
2072.0,2072.0,0.1889363
2073.0,2073.0,2.9343803E-4
2074.0,2074.0,3.1964103E-4
2075.0,2075.0,0.87754965
2076.0,2076.0,8.841333E-4
2077.0,2077.0,0.6117239
2078.0,2078.0,0.11372857
2079.0,2079.0,0.025920175
2080.0,2080.0,3.3680935E-4
2081.0,2081.0,0.0035792093
2082.0,2082.0,0.0049023735
2083.0,2083.0,0.05327766
2084.0,2084.0,0.16208905
2085.0,2085.0,0.19470467
2086.0,2086.0,0.010498111
2087.0,2087.0,0.054731198
2088.0,2088.0,0.75670534
2089.0,2089.0,0.0063660163
2090.0,2090.0,0.53151643
2091.0,2091.0,0.18565223
2092.0,2092.0,0.22491466
2093.0,2093.0,0.14757909
2094.0,2094.0,0.03492836
2095.0,2095.0,0.050861936
2096.0,2096.0,0.34586504
2097.0,2097.0,0.11649889
2098.0,2098.0,0.22220905
2099.0,2099.0,0.008243657
2100.0,2100.0,0.14963463
2101.0,2101.0,0.14170642
2102.0,2102.0,0.6832519
2103.0,2103.0,0.17848596
2104.0,2104.0,0.8265489
2105.0,2105.0,0.6516495
2106.0,2106.0,0.7140143
2107.0,2107.0,0.053420417
2108.0,2108.0,0.091003
2109.0,2109.0,0.016057206
2110.0,2110.0,0.60963166
2111.0,2111.0,0.014593727
2112.0,2112.0,0.00898069
2113.0,2113.0,0.026669798
2114.0,2114.0,0.46293402
2115.0,2115.0,0.03808833
2116.0,2116.0,0.021497348
2117.0,2117.0,0.07328467
2118.0,2118.0,0.0889014
2119.0,2119.0,0.052152045
2120.0,2120.0,0.035157166
2121.0,2121.0,0.011376017
2122.0,2122.0,0.0032408375
2123.0,2123.0,0.23621796
2124.0,2124.0,9.506889E-6
2125.0,2125.0,0.4559862
2126.0,2126.0,0.038205665
2127.0,2127.0,0.9545164
2128.0,2128.0,0.456383
2129.0,2129.0,0.042156167
2130.0,2130.0,0.009479142
2131.0,2131.0,0.31209558
2132.0,2132.0,0.72065556
2133.0,2133.0,0.64415413
2134.0,2134.0,0.015515358
2135.0,2135.0,0.5953387
2136.0,2136.0,0.15004359
2137.0,2137.0,8.1167766E-4
2138.0,2138.0,0.032728918
2139.0,2139.0,0.08733121
2140.0,2140.0,0.28743833
2141.0,2141.0,0.22191595
2142.0,2142.0,0.009131289
2143.0,2143.0,0.0467859
2144.0,2144.0,0.0014422624
2145.0,2145.0,0.18116544
2146.0,2146.0,0.15039669
2147.0,2147.0,0.0151960645
2148.0,2148.0,0.080594085
2149.0,2149.0,0.008546374
2150.0,2150.0,0.74522936
2151.0,2151.0,0.031076701
2152.0,2152.0,0.03594874
2153.0,2153.0,0.017485017
2154.0,2154.0,0.019905366
2155.0,2155.0,0.023898972
2156.0,2156.0,0.085475616
2157.0,2157.0,0.30687392
2158.0,2158.0,0.0072616125
2159.0,2159.0,0.089187115
2160.0,2160.0,0.5568261
2161.0,2161.0,0.09766595
2162.0,2162.0,0.010731757
2163.0,2163.0,0.08022343
2164.0,2164.0,0.4421517
2165.0,2165.0,0.32956886
2166.0,2166.0,0.081517495
2167.0,2167.0,6.4479135E-4
2168.0,2168.0,0.0037032943
2169.0,2169.0,0.011987734
2170.0,2170.0,0.010922444
2171.0,2171.0,0.4520225
2172.0,2172.0,4.7294347E-5
2173.0,2173.0,0.65827274
2174.0,2174.0,0.23099656
2175.0,2175.0,0.010426369
2176.0,2176.0,0.04108313
2177.0,2177.0,0.031038284
2178.0,2178.0,0.025224525
2179.0,2179.0,0.051748775
2180.0,2180.0,0.1206975
2181.0,2181.0,7.387699E-4
2182.0,2182.0,0.14411937
2183.0,2183.0,0.017661348
2184.0,2184.0,7.8515775E-5
2185.0,2185.0,0.0076781884
2186.0,2186.0,0.2836526
2187.0,2187.0,0.10848944
2188.0,2188.0,3.6507516E-4
2189.0,2189.0,0.0027801625
2190.0,2190.0,0.01926574
2191.0,2191.0,0.6166911
2192.0,2192.0,0.50108653
2193.0,2193.0,0.003643801
2194.0,2194.0,0.16476122
2195.0,2195.0,0.04070185
2196.0,2196.0,0.06292811
2197.0,2197.0,0.89586294
2198.0,2198.0,0.005352215
2199.0,2199.0,0.20838843
2200.0,2200.0,0.21113187
2201.0,2201.0,0.52052367
2202.0,2202.0,0.00129683
2203.0,2203.0,0.33120278
2204.0,2204.0,0.0077787456
2205.0,2205.0,0.4164793
2206.0,2206.0,6.0244383E-7
2207.0,2207.0,0.097391054
2208.0,2208.0,0.10429636
2209.0,2209.0,0.008293816
2210.0,2210.0,0.021723675
2211.0,2211.0,0.017193075
2212.0,2212.0,0.01920478
2213.0,2213.0,0.3449694
2214.0,2214.0,0.46104836
2215.0,2215.0,0.58088726
2216.0,2216.0,0.008935253
2217.0,2217.0,0.12104554
2218.0,2218.0,0.035989027
2219.0,2219.0,0.19016807
2220.0,2220.0,0.69422114
2221.0,2221.0,0.044169515
2222.0,2222.0,0.03597985
2223.0,2223.0,0.031437486
2224.0,2224.0,4.5485743E-7
2225.0,2225.0,0.0012755736
2226.0,2226.0,2.922384E-4
2227.0,2227.0,0.069777116
2228.0,2228.0,0.035376344
2229.0,2229.0,0.25498667
2230.0,2230.0,0.023062158
2231.0,2231.0,0.08126639
2232.0,2232.0,0.04380323
2233.0,2233.0,0.044785168
2234.0,2234.0,0.020074317
2235.0,2235.0,0.82400745
2236.0,2236.0,1.2556619E-4
2237.0,2237.0,0.08972295
2238.0,2238.0,0.37134412
2239.0,2239.0,0.09718644
2240.0,2240.0,0.13302943
2241.0,2241.0,0.006880903
2242.0,2242.0,0.44999096
2243.0,2243.0,0.0018367511
2244.0,2244.0,0.14414054
2245.0,2245.0,0.0227056
2246.0,2246.0,0.1346927
2247.0,2247.0,1.610131E-5
2248.0,2248.0,0.11728248
2249.0,2249.0,0.0077346996
2250.0,2250.0,0.0050384267
2251.0,2251.0,0.83044994
2252.0,2252.0,0.040149838
2253.0,2253.0,0.62565565
2254.0,2254.0,0.106057
2255.0,2255.0,0.80632436
2256.0,2256.0,0.5266019
2257.0,2257.0,0.07253665
2258.0,2258.0,0.0014979276
2259.0,2259.0,0.53968513
2260.0,2260.0,0.026976738
2261.0,2261.0,0.024982657
2262.0,2262.0,0.001785347
2263.0,2263.0,0.056864277
2264.0,2264.0,0.017101778
2265.0,2265.0,0.016491875
2266.0,2266.0,0.0097612785
2267.0,2267.0,0.017323496
2268.0,2268.0,0.10026654
2269.0,2269.0,0.05519554
2270.0,2270.0,0.06423323
2271.0,2271.0,0.020844316
2272.0,2272.0,0.017034562
2273.0,2273.0,9.9063036E-5
2274.0,2274.0,0.7722468
2275.0,2275.0,0.5830951
2276.0,2276.0,0.41997924
2277.0,2277.0,0.23688632
2278.0,2278.0,0.05674083
2279.0,2279.0,0.5513202
2280.0,2280.0,0.020247221
2281.0,2281.0,0.68607056
2282.0,2282.0,0.13662653
2283.0,2283.0,0.6792033
2284.0,2284.0,9.79947E-4
2285.0,2285.0,0.03276707
2286.0,2286.0,0.04509905
2287.0,2287.0,0.5212256
2288.0,2288.0,0.0070921406
2289.0,2289.0,0.42111522
2290.0,2290.0,0.31198448
2291.0,2291.0,0.041105382
2292.0,2292.0,0.08526704
2293.0,2293.0,0.08875592
2294.0,2294.0,0.0030985067
2295.0,2295.0,0.10026492
2296.0,2296.0,0.026992667
2297.0,2297.0,0.016354436
2298.0,2298.0,0.2018383
2299.0,2299.0,0.027475743
2300.0,2300.0,0.011706052
2301.0,2301.0,0.015272515
2302.0,2302.0,0.23396379
2303.0,2303.0,0.028530102
2304.0,2304.0,0.24444786
2305.0,2305.0,0.04057953
2306.0,2306.0,0.0139472615
2307.0,2307.0,0.260857
2308.0,2308.0,0.14535083
2309.0,2309.0,0.10957628
2310.0,2310.0,0.8473167
2311.0,2311.0,0.006614193
2312.0,2312.0,0.120417126
2313.0,2313.0,0.4110309
2314.0,2314.0,0.095747955
2315.0,2315.0,0.0018448583
2316.0,2316.0,0.471241
2317.0,2317.0,0.2659262
2318.0,2318.0,0.041792482
2319.0,2319.0,3.3424015E-4
2320.0,2320.0,0.043603003
2321.0,2321.0,0.005690591
2322.0,2322.0,0.62788135
2323.0,2323.0,0.1535751
2324.0,2324.0,0.103174925
2325.0,2325.0,0.13440555
2326.0,2326.0,0.9009547
2327.0,2327.0,0.7956711
2328.0,2328.0,0.046666615
2329.0,2329.0,0.027888993
2330.0,2330.0,0.09819336
2331.0,2331.0,0.025701873
2332.0,2332.0,0.029176809
2333.0,2333.0,0.03533982
2334.0,2334.0,0.103170685
2335.0,2335.0,0.01522237
2336.0,2336.0,1.4095238E-4
2337.0,2337.0,0.776605
2338.0,2338.0,8.550655E-4
2339.0,2339.0,0.01555507
2340.0,2340.0,0.037369378
2341.0,2341.0,4.1195803E-5
2342.0,2342.0,0.01645749
2343.0,2343.0,0.22979662
2344.0,2344.0,0.0018074578
2345.0,2345.0,0.35689703
2346.0,2346.0,0.007937686
2347.0,2347.0,0.23717707
2348.0,2348.0,0.04921916
2349.0,2349.0,0.075102136
2350.0,2350.0,0.13424204
2351.0,2351.0,0.24834521
2352.0,2352.0,0.010437635
2353.0,2353.0,0.40940517
2354.0,2354.0,0.25835878
2355.0,2355.0,0.06805271
2356.0,2356.0,0.017729538
2357.0,2357.0,0.7319082
2358.0,2358.0,0.1760507
2359.0,2359.0,0.056385744
2360.0,2360.0,0.17096946
2361.0,2361.0,0.03254676
2362.0,2362.0,0.0071849376
2363.0,2363.0,0.085391015
2364.0,2364.0,0.025677703
2365.0,2365.0,0.055801205
2366.0,2366.0,0.04402443
2367.0,2367.0,0.19810927
2368.0,2368.0,0.0018579083
2369.0,2369.0,0.7624132
2370.0,2370.0,0.017869212
2371.0,2371.0,0.011886763
2372.0,2372.0,0.7338489
2373.0,2373.0,0.01944135
2374.0,2374.0,0.005664518
2375.0,2375.0,0.6769831
2376.0,2376.0,0.053974334
2377.0,2377.0,0.48985502
2378.0,2378.0,0.14559451
2379.0,2379.0,0.016888669
2380.0,2380.0,0.051996544
2381.0,2381.0,0.5692264
2382.0,2382.0,0.7593451
2383.0,2383.0,0.0026063137
2384.0,2384.0,0.030620988
2385.0,2385.0,0.020846471
2386.0,2386.0,0.5196574
2387.0,2387.0,0.11793248
2388.0,2388.0,0.047830142
2389.0,2389.0,0.03752476
2390.0,2390.0,0.04598575
2391.0,2391.0,0.7169593
2392.0,2392.0,0.62349916
2393.0,2393.0,0.054177336
2394.0,2394.0,0.010139923
2395.0,2395.0,0.6746049
2396.0,2396.0,0.2915339
2397.0,2397.0,0.0015095709
2398.0,2398.0,0.86671007
2399.0,2399.0,0.22017446
2400.0,2400.0,0.083762825
2401.0,2401.0,0.075253196
2402.0,2402.0,0.6666859
2403.0,2403.0,0.15830375
2404.0,2404.0,0.0244706
2405.0,2405.0,0.014013888
2406.0,2406.0,0.59919834
2407.0,2407.0,0.495176
2408.0,2408.0,0.03888098
2409.0,2409.0,0.26824993
2410.0,2410.0,0.06600769
2411.0,2411.0,0.06774995
2412.0,2412.0,0.67071474
2413.0,2413.0,0.10630351
2414.0,2414.0,8.040614E-4
2415.0,2415.0,0.39209932
2416.0,2416.0,0.896105
2417.0,2417.0,0.022660667
2418.0,2418.0,0.099217124
2419.0,2419.0,0.25928536
2420.0,2420.0,4.0735895E-4
2421.0,2421.0,0.27651623
2422.0,2422.0,0.0035804696
2423.0,2423.0,0.1839456
2424.0,2424.0,0.0020185532
2425.0,2425.0,0.58934295
2426.0,2426.0,0.1727004
2427.0,2427.0,0.3828835
2428.0,2428.0,0.1137181
2429.0,2429.0,0.7805547
2430.0,2430.0,0.021563891
2431.0,2431.0,0.26038012
2432.0,2432.0,0.058877595
2433.0,2433.0,0.4973647
2434.0,2434.0,0.11829078
2435.0,2435.0,0.103529625
2436.0,2436.0,0.08445048
2437.0,2437.0,0.025390452
2438.0,2438.0,2.8951574E-4
2439.0,2439.0,0.018860372
2440.0,2440.0,0.432694
2441.0,2441.0,0.727659
2442.0,2442.0,0.66824335
2443.0,2443.0,0.015909562
2444.0,2444.0,0.027474485
2445.0,2445.0,0.023843778
2446.0,2446.0,0.16806401
2447.0,2447.0,0.00709832
2448.0,2448.0,9.886437E-6
2449.0,2449.0,0.03831406
2450.0,2450.0,0.024490153
2451.0,2451.0,0.0051289783
2452.0,2452.0,0.05145973
2453.0,2453.0,0.017632198
2454.0,2454.0,0.06921353
2455.0,2455.0,0.76319754
2456.0,2456.0,0.0389753
2457.0,2457.0,0.0029211787
2458.0,2458.0,0.040077724
2459.0,2459.0,0.013109982
2460.0,2460.0,0.832845
2461.0,2461.0,0.009992327
2462.0,2462.0,0.8159514
2463.0,2463.0,0.20001963
2464.0,2464.0,0.05617753
2465.0,2465.0,0.54547364
2466.0,2466.0,0.04791799
2467.0,2467.0,0.06146322
2468.0,2468.0,0.2238374
2469.0,2469.0,0.005138259
2470.0,2470.0,0.06714887
2471.0,2471.0,0.022742085
2472.0,2472.0,0.04315979
2473.0,2473.0,0.0067096334
2474.0,2474.0,0.052759714
2475.0,2475.0,0.010493527
2476.0,2476.0,0.18270282
2477.0,2477.0,0.0052404273
2478.0,2478.0,0.0022034273
2479.0,2479.0,0.042367
2480.0,2480.0,0.018762834
2481.0,2481.0,0.03222946
2482.0,2482.0,0.031541847
2483.0,2483.0,0.0029374599
2484.0,2484.0,0.031049235
2485.0,2485.0,0.012983923
2486.0,2486.0,0.029280782
2487.0,2487.0,0.025797494
2488.0,2488.0,0.50959414
2489.0,2489.0,0.07806445
2490.0,2490.0,0.025225509
2491.0,2491.0,0.0049818563
2492.0,2492.0,0.21229382
2493.0,2493.0,0.08798505
2494.0,2494.0,7.8743644E-4
2495.0,2495.0,0.010801725
2496.0,2496.0,0.021540873
2497.0,2497.0,0.20060505
2498.0,2498.0,0.042910993
2499.0,2499.0,0.003742343
2500.0,2500.0,0.07694537
2501.0,2501.0,0.5021502
2502.0,2502.0,0.7591889
2503.0,2503.0,0.53736955
2504.0,2504.0,0.003756124
2505.0,2505.0,0.03393054
2506.0,2506.0,0.013426195
2507.0,2507.0,0.6897731
2508.0,2508.0,0.009560986
2509.0,2509.0,0.43662095
2510.0,2510.0,0.5728007
2511.0,2511.0,0.40888327
2512.0,2512.0,8.874247E-4
2513.0,2513.0,0.43768346
2514.0,2514.0,0.029547688
2515.0,2515.0,0.0060170144
2516.0,2516.0,0.024339488
2517.0,2517.0,0.026771922
2518.0,2518.0,0.04405368
2519.0,2519.0,0.50219536
2520.0,2520.0,0.19100541
2521.0,2521.0,0.052849006
2522.0,2522.0,0.0065330393
2523.0,2523.0,0.05137268
2524.0,2524.0,0.33054402
2525.0,2525.0,0.8523724
2526.0,2526.0,0.3037674
2527.0,2527.0,0.014915237
2528.0,2528.0,0.2536099
2529.0,2529.0,0.023398275
2530.0,2530.0,0.04188202
2531.0,2531.0,0.30396432
2532.0,2532.0,0.009058657
2533.0,2533.0,0.7664628
2534.0,2534.0,0.69952583
2535.0,2535.0,0.015648697
2536.0,2536.0,0.32003298
2537.0,2537.0,0.18947066
2538.0,2538.0,0.03654687
2539.0,2539.0,0.62670314
2540.0,2540.0,0.011288575
2541.0,2541.0,0.7068808
2542.0,2542.0,0.68906397
2543.0,2543.0,0.05747271
2544.0,2544.0,0.017211428
2545.0,2545.0,0.1050441
2546.0,2546.0,0.0028812503
2547.0,2547.0,0.65391475
2548.0,2548.0,0.027129572
2549.0,2549.0,0.331779
2550.0,2550.0,0.77482533
2551.0,2551.0,0.024386112
2552.0,2552.0,0.097931676
2553.0,2553.0,0.002961728
2554.0,2554.0,1.6411835E-4
2555.0,2555.0,0.67944497
2556.0,2556.0,2.2325391E-4
2557.0,2557.0,0.030565344
2558.0,2558.0,0.0071055754
2559.0,2559.0,0.25015715
2560.0,2560.0,0.57412785
2561.0,2561.0,0.044083897
2562.0,2562.0,0.1435269
2563.0,2563.0,0.0025085767
2564.0,2564.0,0.02328775
2565.0,2565.0,0.064319886
2566.0,2566.0,0.14793277
2567.0,2567.0,0.15133636
2568.0,2568.0,0.57419306
2569.0,2569.0,0.6260435
2570.0,2570.0,0.004703069
2571.0,2571.0,0.03249723
2572.0,2572.0,0.5161612
2573.0,2573.0,0.09500048
2574.0,2574.0,0.0018991448
2575.0,2575.0,0.20790575
2576.0,2576.0,0.1293528
2577.0,2577.0,0.03439289
2578.0,2578.0,0.15879346
2579.0,2579.0,0.122406684
2580.0,2580.0,0.014291065
2581.0,2581.0,8.6805044E-4
2582.0,2582.0,0.029560363
2583.0,2583.0,0.75928736
2584.0,2584.0,0.019950863
2585.0,2585.0,0.034076795
2586.0,2586.0,0.027149959
2587.0,2587.0,0.10253085
2588.0,2588.0,0.0066335048
2589.0,2589.0,0.38531816
2590.0,2590.0,0.65456843
2591.0,2591.0,0.30656376
2592.0,2592.0,0.6959029
2593.0,2593.0,0.17508577
2594.0,2594.0,0.008208121
2595.0,2595.0,0.54729736
2596.0,2596.0,0.0059791706
2597.0,2597.0,2.4598837E-4
2598.0,2598.0,0.2777925
2599.0,2599.0,0.02741103
2600.0,2600.0,0.08213697
2601.0,2601.0,0.7168023
2602.0,2602.0,0.06527019
2603.0,2603.0,0.7464589
2604.0,2604.0,0.0013828576
2605.0,2605.0,0.008009484
2606.0,2606.0,0.23748288
2607.0,2607.0,0.001375266
2608.0,2608.0,0.010629001
2609.0,2609.0,0.17127563
2610.0,2610.0,0.6311838
2611.0,2611.0,1.4151075E-5
2612.0,2612.0,0.29347306
2613.0,2613.0,0.4875561
2614.0,2614.0,0.017542355
2615.0,2615.0,0.03829482
2616.0,2616.0,0.14866267
2617.0,2617.0,0.005542377
2618.0,2618.0,3.386069E-4
2619.0,2619.0,0.10088742
2620.0,2620.0,0.05197474
2621.0,2621.0,0.033177976
2622.0,2622.0,0.0016857033
2623.0,2623.0,0.061367936
2624.0,2624.0,0.0032856087
2625.0,2625.0,0.035783608
2626.0,2626.0,0.10334593
2627.0,2627.0,0.22736791
2628.0,2628.0,0.089975834
2629.0,2629.0,0.11292017
2630.0,2630.0,0.66459554
2631.0,2631.0,0.7449615
2632.0,2632.0,0.0072949105
2633.0,2633.0,0.021949042
2634.0,2634.0,0.7766804
2635.0,2635.0,0.041184787
2636.0,2636.0,0.2974458
2637.0,2637.0,0.039653186
2638.0,2638.0,0.8854554
2639.0,2639.0,0.7633158
2640.0,2640.0,0.49231938
2641.0,2641.0,0.023681983
2642.0,2642.0,0.0015799457
2643.0,2643.0,0.021810621
2644.0,2644.0,0.020288127
2645.0,2645.0,0.021563474
2646.0,2646.0,0.020413976
2647.0,2647.0,0.26168105
2648.0,2648.0,0.5315119
2649.0,2649.0,0.01385677
2650.0,2650.0,0.03473496
2651.0,2651.0,0.11302945
2652.0,2652.0,0.005383485
2653.0,2653.0,0.12850647
2654.0,2654.0,0.2930491
2655.0,2655.0,0.025652451
2656.0,2656.0,0.8020205
2657.0,2657.0,0.4280584
2658.0,2658.0,0.05824461
2659.0,2659.0,0.3414379
2660.0,2660.0,0.5833848
2661.0,2661.0,0.21376766
2662.0,2662.0,0.3125732
2663.0,2663.0,4.7840865E-4
2664.0,2664.0,0.73934495
2665.0,2665.0,0.02611977
2666.0,2666.0,0.48318014
2667.0,2667.0,0.72907245
2668.0,2668.0,7.33771E-4
2669.0,2669.0,0.0012497094
2670.0,2670.0,0.012657257
2671.0,2671.0,0.006833795
2672.0,2672.0,0.42861778
2673.0,2673.0,0.061087947
2674.0,2674.0,0.07098815
2675.0,2675.0,0.025086176
2676.0,2676.0,0.027304035
2677.0,2677.0,0.0012164236
2678.0,2678.0,0.032543126
2679.0,2679.0,0.012831119
2680.0,2680.0,0.0022757943
2681.0,2681.0,0.86497647
2682.0,2682.0,0.8019612
2683.0,2683.0,0.12664123
2684.0,2684.0,0.02290681
2685.0,2685.0,1.850931E-4
2686.0,2686.0,0.01314597
2687.0,2687.0,2.821843E-4
2688.0,2688.0,0.058608696
2689.0,2689.0,0.34685805
2690.0,2690.0,0.08738613
2691.0,2691.0,0.046571825
2692.0,2692.0,0.0970046
2693.0,2693.0,0.27580196
2694.0,2694.0,0.12419824
2695.0,2695.0,0.24739814
2696.0,2696.0,0.08438008
2697.0,2697.0,0.01274935
2698.0,2698.0,0.08493986
2699.0,2699.0,0.35701063
2700.0,2700.0,0.24510382
2701.0,2701.0,0.011127979
2702.0,2702.0,8.1855385E-4
2703.0,2703.0,0.7212722
2704.0,2704.0,0.0068510943
2705.0,2705.0,3.048027E-5
2706.0,2706.0,0.07992057
2707.0,2707.0,0.21584748
2708.0,2708.0,5.42157E-4
2709.0,2709.0,0.028647056
2710.0,2710.0,0.25741267
2711.0,2711.0,9.7255677E-4
2712.0,2712.0,0.76642376
2713.0,2713.0,1.7730544E-4
2714.0,2714.0,0.12994014
2715.0,2715.0,0.60543066
2716.0,2716.0,0.5899692
2717.0,2717.0,0.0060495073
2718.0,2718.0,0.77570087
2719.0,2719.0,0.049325798
2720.0,2720.0,0.013544871
2721.0,2721.0,0.44486612
2722.0,2722.0,0.19582081
2723.0,2723.0,2.4944218E-4
2724.0,2724.0,0.16432004
2725.0,2725.0,0.15526953
2726.0,2726.0,0.24467912
2727.0,2727.0,3.2591898E-4
2728.0,2728.0,0.02864125
2729.0,2729.0,7.341057E-6
2730.0,2730.0,0.07462595
2731.0,2731.0,0.4358672
2732.0,2732.0,0.10572285
2733.0,2733.0,8.0366607E-7
2734.0,2734.0,1.704794E-4
2735.0,2735.0,0.3015687
2736.0,2736.0,0.016462922
2737.0,2737.0,0.25166348
2738.0,2738.0,0.019859226
2739.0,2739.0,0.13406599
2740.0,2740.0,0.018308027
2741.0,2741.0,0.044403747
2742.0,2742.0,0.24727844
2743.0,2743.0,0.17037706
2744.0,2744.0,0.019797482
2745.0,2745.0,0.085411474
2746.0,2746.0,0.019368025
2747.0,2747.0,0.07517605
2748.0,2748.0,0.26580676
2749.0,2749.0,0.035118822
2750.0,2750.0,0.008213494
2751.0,2751.0,0.008322384
2752.0,2752.0,0.11760451
2753.0,2753.0,0.047846828
2754.0,2754.0,0.02483221
2755.0,2755.0,0.034279127
2756.0,2756.0,0.05934812
2757.0,2757.0,0.030686732
2758.0,2758.0,0.026807468
2759.0,2759.0,0.87274647
2760.0,2760.0,0.20929438
2761.0,2761.0,0.0036569815
2762.0,2762.0,0.27892387
2763.0,2763.0,3.762154E-4
2764.0,2764.0,0.052774508
2765.0,2765.0,0.19626895
2766.0,2766.0,0.076625526
2767.0,2767.0,2.8362838E-4
2768.0,2768.0,0.010683789
2769.0,2769.0,0.041854627
2770.0,2770.0,0.12324224
2771.0,2771.0,0.16330507
2772.0,2772.0,1.3551036E-4
2773.0,2773.0,0.10960591
2774.0,2774.0,3.757888E-4
2775.0,2775.0,0.13294916
2776.0,2776.0,0.18991117
2777.0,2777.0,0.6455966
2778.0,2778.0,0.23129196
2779.0,2779.0,0.73142815
2780.0,2780.0,0.04913426
2781.0,2781.0,0.8490599
2782.0,2782.0,0.27056846
2783.0,2783.0,0.0061285016
2784.0,2784.0,0.027662082
2785.0,2785.0,0.15747581
2786.0,2786.0,0.6694023
2787.0,2787.0,0.05521235
2788.0,2788.0,0.09258326
2789.0,2789.0,0.025652211
2790.0,2790.0,5.18583E-4
2791.0,2791.0,0.011205108
2792.0,2792.0,0.2506069
2793.0,2793.0,0.40037224
2794.0,2794.0,0.02749613
2795.0,2795.0,0.20037101
2796.0,2796.0,0.16575599
2797.0,2797.0,0.039540894
2798.0,2798.0,0.30067977
2799.0,2799.0,0.24445008
2800.0,2800.0,0.0011492029
2801.0,2801.0,0.0511865
2802.0,2802.0,0.018186565
2803.0,2803.0,0.096379906
2804.0,2804.0,0.38153547
2805.0,2805.0,0.05874493
2806.0,2806.0,0.9803061
2807.0,2807.0,0.085267596
2808.0,2808.0,0.043099124
2809.0,2809.0,0.28547025
2810.0,2810.0,0.19226319
2811.0,2811.0,0.1253352
2812.0,2812.0,0.11635279
2813.0,2813.0,0.19420291
2814.0,2814.0,0.08530546
2815.0,2815.0,0.6335571
2816.0,2816.0,0.01455706
2817.0,2817.0,0.1980226
2818.0,2818.0,0.007925237
2819.0,2819.0,0.0066236896
2820.0,2820.0,0.2655249
2821.0,2821.0,0.12466592
2822.0,2822.0,0.10156258
2823.0,2823.0,1.1191104E-4
2824.0,2824.0,0.278877
2825.0,2825.0,0.019801402
2826.0,2826.0,0.07502921
2827.0,2827.0,0.07140985
2828.0,2828.0,0.07872363
2829.0,2829.0,0.025233163
2830.0,2830.0,1.6347086E-4
2831.0,2831.0,0.027742941
2832.0,2832.0,0.03385146
2833.0,2833.0,0.07938365
2834.0,2834.0,0.6183207
2835.0,2835.0,0.33267245
2836.0,2836.0,0.09845925
2837.0,2837.0,0.03690049
2838.0,2838.0,0.0019406993
2839.0,2839.0,0.015423828
2840.0,2840.0,0.01759203
2841.0,2841.0,0.330705
2842.0,2842.0,0.07706748
2843.0,2843.0,0.111705504
2844.0,2844.0,0.025288196
2845.0,2845.0,0.010196302
2846.0,2846.0,0.27836204
2847.0,2847.0,0.76106304
2848.0,2848.0,0.2993122
2849.0,2849.0,0.65613353
2850.0,2850.0,0.12971796
2851.0,2851.0,0.044510014
2852.0,2852.0,0.107319966
2853.0,2853.0,0.072209224
2854.0,2854.0,0.45667765
2855.0,2855.0,0.021224476
2856.0,2856.0,0.16721235
2857.0,2857.0,0.011883198
2858.0,2858.0,0.026248837
2859.0,2859.0,0.02806372
2860.0,2860.0,0.23748614
2861.0,2861.0,0.099803105
2862.0,2862.0,2.7999052E-4
2863.0,2863.0,0.10185403
2864.0,2864.0,0.15994702
2865.0,2865.0,0.0828677
2866.0,2866.0,0.18277584
2867.0,2867.0,0.00845664
2868.0,2868.0,0.023946563
2869.0,2869.0,0.018537316
2870.0,2870.0,8.0762745E-4
2871.0,2871.0,0.23437637
2872.0,2872.0,0.0443106
2873.0,2873.0,0.37364128
2874.0,2874.0,0.056334354
2875.0,2875.0,0.16915676
2876.0,2876.0,0.011176976
2877.0,2877.0,0.0053499714
2878.0,2878.0,0.21786077
2879.0,2879.0,0.034582555
2880.0,2880.0,0.71640706
2881.0,2881.0,0.31860593
2882.0,2882.0,0.026379298
2883.0,2883.0,0.42964557
2884.0,2884.0,0.06612707
2885.0,2885.0,0.05062351
2886.0,2886.0,0.007191152
2887.0,2887.0,0.05374482
2888.0,2888.0,0.04883472
2889.0,2889.0,0.3209307
2890.0,2890.0,1.7913091E-5
2891.0,2891.0,0.010663754
2892.0,2892.0,0.5177878
2893.0,2893.0,0.2075338
2894.0,2894.0,0.48277482
2895.0,2895.0,0.7536821
2896.0,2896.0,0.09359351
2897.0,2897.0,0.011026674
2898.0,2898.0,0.870789
2899.0,2899.0,0.137109
2900.0,2900.0,0.5022644
2901.0,2901.0,0.83079654
2902.0,2902.0,0.78344595
2903.0,2903.0,0.21896178
2904.0,2904.0,0.032458454
2905.0,2905.0,0.03577915
2906.0,2906.0,0.02538248
2907.0,2907.0,0.167769
2908.0,2908.0,0.12283254
2909.0,2909.0,0.028960913
2910.0,2910.0,0.48734498
2911.0,2911.0,0.004268619
2912.0,2912.0,0.03619505
2913.0,2913.0,0.0011266194
2914.0,2914.0,0.62546706
2915.0,2915.0,0.16155817
2916.0,2916.0,0.0036547042
2917.0,2917.0,0.023557598
2918.0,2918.0,0.039750945
2919.0,2919.0,0.63915855
2920.0,2920.0,0.072237134
