X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,8.654700789124095E-4,93.0554867965964,0.9637611117000655
2.0,2.0,train,9.902874547023206E-4,94.82767178161053,0.977541525022273
3.0,3.0,train,2.9096723949697406E-4,39.316502185460806,0.6722060618264714
4.0,4.0,train,4.682129107737964E-4,75.23075029825196,0.8338408505056003
6.0,6.0,train,1.43106479950737E-4,22.63749356459518,0.4222261319790229
9.0,9.0,train,1.1214005151347417E-4,19.45825763163374,0.34940538067613014
11.0,11.0,train,2.9725430263820524E-4,40.12511154905316,0.6800115638323783
12.0,12.0,train,7.993767808695935E-4,91.22803144741282,0.9533118928433074
13.0,13.0,train,5.171561879618601E-4,80.7498349387793,0.86226509072075
14.0,14.0,train,7.501577158347952E-4,90.00763595079069,0.9436173311942704
15.0,15.0,train,7.178160126925264E-4,89.13446652585344,0.9361754527211604
16.0,16.0,train,5.983794801955529E-5,11.664262226303759,0.20497197534574507
17.0,17.0,train,7.742204833716936E-5,14.24206380012641,0.25679500536583744
18.0,18.0,train,3.248920208603097E-4,43.36805793122335,0.7121784467589789
20.0,20.0,train,2.3906594846434117E-4,32.899896796597915,0.600050074367918
23.0,23.0,train,1.6737367184289792E-4,25.063935057588818,0.473548776461717
24.0,24.0,train,2.1570691076627509E-4,30.268837164854634,0.562585182071944
25.0,25.0,train,2.771957417864045E-4,37.50945528436455,0.6544367443623498
27.0,27.0,train,4.759444117323312E-4,76.46970603528997,0.8386931010375531
28.0,28.0,train,7.378037699621303E-4,89.62651121521688,0.9408830059768573
29.0,29.0,train,0.0012632589922952624,97.032577909297,0.9921124844490539
31.0,31.0,train,4.986622549635767E-4,79.21103562036151,0.8521461883885815
32.0,32.0,train,4.593945693759511E-4,73.55813108898467,0.8281280758719415
34.0,34.0,train,1.3030471114462174E-4,21.43098428433236,0.3931656722383563
35.0,35.0,train,1.4749673447252937E-4,22.967001611443088,0.4318682668465992
36.0,36.0,train,2.2952067158912205E-4,31.996323727088154,0.585144843058381
38.0,38.0,train,3.230375465482226E-4,43.14755692588611,0.710125093794385
39.0,39.0,train,2.757650431241439E-4,37.34449790119747,0.6525363572155767
40.0,40.0,train,3.497822420912749E-4,47.75775826403567,0.738370721155831
41.0,41.0,train,3.51450163269143E-4,48.05899371901935,0.7400381570447339
43.0,43.0,train,3.82415616798342E-4,55.331943325978884,0.7691347017079166
45.0,45.0,train,9.260661635970845E-4,93.94953425073997,0.9712726764041143
46.0,46.0,train,3.020859275309842E-4,40.650692640459205,0.6858835738744373
47.0,47.0,train,4.551503532320936E-4,72.77962593468457,0.8253089466037449
48.0,48.0,train,3.2223032564583306E-4,43.0150042261737,0.7092267345811435
49.0,49.0,train,3.6794231215716227E-4,51.54075248966636,0.7559641348623989
50.0,50.0,train,4.939807940038353E-4,78.89369222475398,0.849468922606308
51.0,51.0,train,2.237241163284379E-4,31.05289619253758,0.575823567752008
52.0,52.0,train,5.147522341895766E-4,80.58546008717123,0.8609899808129728
55.0,55.0,train,0.0013956295259691918,97.52178595613402,0.9952513385306984
56.0,56.0,train,4.1464350343037407E-4,62.61101959422862,0.7959643646329522
57.0,57.0,train,3.722654189919674E-4,52.677535119121345,0.7599749345400894
58.0,58.0,train,4.323748932925806E-4,67.17120027691938,0.8093718643050339
59.0,59.0,train,3.6694725543791773E-4,51.245396828409746,0.7550315143914801
60.0,60.0,train,3.775882554267756E-4,54.073658710841535,0.7648228100379549
61.0,61.0,train,4.366655389574524E-4,68.38603850328356,0.8124815603599496
62.0,62.0,train,4.2773286248717126E-4,65.77938280137049,0.8059493942575296
64.0,64.0,train,6.56442735585656E-4,87.12706215533134,0.919246509339549
66.0,66.0,train,0.004316008537803347,99.53971807174953,0.9999999347236096
67.0,67.0,train,3.5329946217395845E-4,48.40725954949984,0.7418744974452542
68.0,68.0,train,4.279211634137502E-4,65.86842901675804,0.8060894128265741
69.0,69.0,train,4.270974211757123E-4,65.52424034535494,0.8054761401410755
70.0,70.0,train,2.8389904610172075E-4,38.186131361770684,0.6632031901886013
71.0,71.0,train,3.5773458206112197E-4,49.52920876142441,0.746225853742413
74.0,74.0,train,4.496170572982719E-4,71.62029440743822,0.8215640184130882
75.0,75.0,train,0.0033558243536503793,99.10811983194522,0.999997410235505
77.0,77.0,train,4.251947709451721E-4,65.11516719439123,0.8040522008912521
79.0,79.0,train,2.8696880118258796E-4,38.7545497448937,0.6671431687681211
80.0,80.0,train,4.549673587529505E-4,72.71605623370736,0.8251863620105965
81.0,81.0,train,5.471487444252459E-4,82.45916886890994,0.8772242072751946
82.0,82.0,train,4.183781837950665E-4,63.26952882710056,0.7988645739984692
83.0,83.0,train,3.850531525519962E-4,55.99915460179416,0.7714571085358668
84.0,84.0,train,5.344959001927027E-4,81.89133613941061,0.8711225116174408
85.0,85.0,train,7.070808981559637E-4,88.63612365627019,0.9334942118840932
86.0,86.0,train,1.0424169190220508E-4,18.427508136239215,0.3294061441771897
87.0,87.0,train,0.004602812710502879,100.0,0.9999999782585914
88.0,88.0,train,1.1759775214847414E-5,1.1506757609601264,0.0440780045887339
89.0,89.0,train,1.1740470129888061E-4,20.03770275448284,0.36240348337597716
90.0,90.0,train,1.9730504629011694E-4,28.227936659025502,0.5306155325265075
91.0,91.0,train,1.9317260968680012E-4,27.785147415421672,0.5231208338173539
92.0,92.0,train,2.5216339960603036E-4,34.328795394430365,0.6196344928150178
93.0,93.0,train,4.6829039290753827E-4,75.25910203613418,0.8338901947206576
94.0,94.0,train,4.442250765341933E-4,70.32545386041771,0.8178375138200276
95.0,95.0,train,4.80619604110664E-4,77.27390616297728,0.8415582126319661
96.0,96.0,train,2.7680450396938284E-4,37.464346158177264,0.6539181007956316
98.0,98.0,train,0.0012367394227291771,96.85654408741286,0.9912684827117314
100.0,100.0,train,5.954104755868394E-4,84.98576266632274,0.8979607767339002
101.0,101.0,train,2.801974673618542E-4,37.715933406610645,0.6583902032304841
102.0,102.0,train,1.6375733911848454E-4,24.703384702004374,0.4661999985936266
103.0,103.0,train,3.481217354519348E-4,47.51347566395377,0.7367000737651714
105.0,105.0,train,2.699090106664251E-4,36.49549170031592,0.644648275553499
106.0,106.0,train,3.104066279507463E-4,41.63336956771806,0.6957445008713131
107.0,107.0,train,8.48658728197433E-4,92.48728627087554,0.9613488678664279
109.0,109.0,train,1.6095990811964325E-4,24.364118055017972,0.46044502272173926
110.0,110.0,train,1.9977593525913692E-4,28.418802585459346,0.5350404147943049
111.0,111.0,train,5.335499758291635E-4,81.8074100771831,0.8706543497877414
112.0,112.0,train,9.365479359212133E-5,16.72441616031323,0.3016316923072533
113.0,113.0,train,5.646212366458754E-4,83.49765400690325,0.8851780990211081
114.0,114.0,train,5.495624284426225E-4,82.53416478985176,0.8783549413494884
115.0,115.0,train,1.9969044599854864E-5,3.242020752466495,0.0736912793929545
