variable,x,y
wc2.0_bio_2.5m_17,-151.5,4.657547688111663E-4
wc2.0_bio_2.5m_17,-147.864,4.657547688111663E-4
wc2.0_bio_2.5m_17,-144.228,4.657547688111663E-4
wc2.0_bio_2.5m_17,-140.592,4.657547688111663E-4
wc2.0_bio_2.5m_17,-136.956,4.657547688111663E-4
wc2.0_bio_2.5m_17,-133.32,4.657547688111663E-4
wc2.0_bio_2.5m_17,-129.684,4.657547688111663E-4
wc2.0_bio_2.5m_17,-126.048,4.657547688111663E-4
wc2.0_bio_2.5m_17,-122.412,4.657547688111663E-4
wc2.0_bio_2.5m_17,-118.77600000000001,4.657547688111663E-4
wc2.0_bio_2.5m_17,-115.14,4.657547688111663E-4
wc2.0_bio_2.5m_17,-111.50399999999999,4.657547688111663E-4
wc2.0_bio_2.5m_17,-107.868,4.657547688111663E-4
wc2.0_bio_2.5m_17,-104.232,4.657547688111663E-4
wc2.0_bio_2.5m_17,-100.596,4.657547688111663E-4
wc2.0_bio_2.5m_17,-96.96000000000001,4.657547688111663E-4
wc2.0_bio_2.5m_17,-93.324,4.657547688111663E-4
wc2.0_bio_2.5m_17,-89.688,4.657547688111663E-4
wc2.0_bio_2.5m_17,-86.052,4.657547688111663E-4
wc2.0_bio_2.5m_17,-82.416,4.657547688111663E-4
wc2.0_bio_2.5m_17,-78.78,4.657547688111663E-4
wc2.0_bio_2.5m_17,-75.144,4.657547688111663E-4
wc2.0_bio_2.5m_17,-71.508,4.657547688111663E-4
wc2.0_bio_2.5m_17,-67.872,4.657547688111663E-4
wc2.0_bio_2.5m_17,-64.236,4.657547688111663E-4
wc2.0_bio_2.5m_17,-60.599999999999994,4.657547688111663E-4
wc2.0_bio_2.5m_17,-56.964,4.657547688111663E-4
wc2.0_bio_2.5m_17,-53.328,4.657547688111663E-4
wc2.0_bio_2.5m_17,-49.69199999999999,4.657547688111663E-4
wc2.0_bio_2.5m_17,-46.056,4.657547688111663E-4
wc2.0_bio_2.5m_17,-42.42,4.657547688111663E-4
wc2.0_bio_2.5m_17,-38.784000000000006,4.657547688111663E-4
wc2.0_bio_2.5m_17,-35.147999999999996,4.657547688111663E-4
wc2.0_bio_2.5m_17,-31.512,4.657547688111663E-4
wc2.0_bio_2.5m_17,-27.876000000000005,4.657547688111663E-4
wc2.0_bio_2.5m_17,-24.239999999999995,4.657547688111663E-4
wc2.0_bio_2.5m_17,-20.604000000000013,4.657547688111663E-4
wc2.0_bio_2.5m_17,-16.96799999999999,4.657547688111663E-4
wc2.0_bio_2.5m_17,-13.331999999999994,4.657547688111663E-4
wc2.0_bio_2.5m_17,-9.695999999999998,4.657547688111663E-4
wc2.0_bio_2.5m_17,-6.060000000000002,4.657547688111663E-4
wc2.0_bio_2.5m_17,-2.4240000000000066,4.657547688111663E-4
wc2.0_bio_2.5m_17,1.211999999999989,5.007166764698923E-4
wc2.0_bio_2.5m_17,4.848000000000013,6.221467046998441E-4
wc2.0_bio_2.5m_17,8.484000000000009,7.730136858299375E-4
wc2.0_bio_2.5m_17,12.120000000000005,9.604473016224802E-4
wc2.0_bio_2.5m_17,15.756,0.0011933011701330543
