variable,x,y
wc2.0_bio_2.5m_16,-219.4,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-214.0864,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-208.77280000000002,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-203.4592,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-198.1456,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-192.832,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-187.5184,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-182.2048,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-176.8912,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-171.57760000000002,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-166.264,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-160.9504,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-155.6368,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-150.32319999999999,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-145.00959999999998,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-139.69600000000003,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-134.38240000000002,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-129.0688,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-123.7552,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-118.4416,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-113.128,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-107.8144,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-102.5008,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-97.1872,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-91.8736,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-86.56,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-81.2464,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-75.93279999999999,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-70.61919999999998,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-65.30559999999997,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-59.99200000000002,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-54.67840000000001,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-49.3648,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-44.051199999999994,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-38.737599999999986,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-33.42400000000001,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-28.1104,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-22.79679999999999,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-17.483199999999982,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-12.169599999999974,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-6.8559999999999945,1.9584678739192896E-5
wc2.0_bio_2.5m_16,-1.5423999999999864,1.9584678739192896E-5
wc2.0_bio_2.5m_16,3.7711999999999932,2.0926667275489308E-5
wc2.0_bio_2.5m_16,9.084800000000001,2.5529994672979228E-5
wc2.0_bio_2.5m_16,14.39840000000001,3.1145922548603266E-5
wc2.0_bio_2.5m_16,19.712000000000018,3.7997178878868E-5
wc2.0_bio_2.5m_16,25.025599999999997,4.635549703380093E-5
