x,y,species_1 cloglog values
690.0,690.0,2.1873816E-6
691.0,691.0,0.0028409972
692.0,692.0,0.003006138
693.0,693.0,0.68175715
694.0,694.0,1.0784109E-4
695.0,695.0,0.81604254
696.0,696.0,0.0037557548
697.0,697.0,0.030994505
698.0,698.0,3.8910206E-5
699.0,699.0,3.2288808E-4
700.0,700.0,0.0059505543
701.0,701.0,8.152656E-5
702.0,702.0,0.0068851975
703.0,703.0,0.0065239966
704.0,704.0,0.021292616
705.0,705.0,0.0013984885
706.0,706.0,3.3841399E-4
707.0,707.0,3.3501685E-5
708.0,708.0,0.013624225
709.0,709.0,0.008736634
710.0,710.0,0.0023813301
711.0,711.0,8.4959966E-4
712.0,712.0,5.7513615E-5
713.0,713.0,0.019966865
714.0,714.0,7.194827E-4
715.0,715.0,0.008368959
716.0,716.0,0.004269754
717.0,717.0,0.70251566
718.0,718.0,0.019392606
719.0,719.0,0.02355589
720.0,720.0,0.0012925422
721.0,721.0,2.1396016E-4
722.0,722.0,0.017572891
723.0,723.0,8.105573E-4
724.0,724.0,0.007911321
725.0,725.0,0.73114336
726.0,726.0,0.008615642
727.0,727.0,0.010496556
728.0,728.0,0.07193053
729.0,729.0,0.010428956
730.0,730.0,0.0034479268
731.0,731.0,0.77887267
732.0,732.0,0.005732556
733.0,733.0,0.02821279
734.0,734.0,0.0038768237
735.0,735.0,3.627467E-5
736.0,736.0,0.004940445
737.0,737.0,0.48168737
738.0,738.0,0.022521814
739.0,739.0,0.007848644
740.0,740.0,3.5199395E-4
741.0,741.0,9.042041E-5
742.0,742.0,0.82657295
743.0,743.0,6.698868E-4
744.0,744.0,8.9302985E-6
745.0,745.0,1.19918266E-4
746.0,746.0,0.0202706
747.0,747.0,0.050046455
748.0,748.0,0.006173783
749.0,749.0,0.0010799727
750.0,750.0,4.391985E-5
751.0,751.0,1.1028304E-5
752.0,752.0,0.68583024
753.0,753.0,0.78123957
754.0,754.0,0.035422094
755.0,755.0,0.05814908
756.0,756.0,0.026452398
757.0,757.0,0.7890361
758.0,758.0,2.0887192E-5
759.0,759.0,0.08697877
760.0,760.0,0.022394417
761.0,761.0,3.599133E-5
762.0,762.0,0.001642048
763.0,763.0,0.25106335
764.0,764.0,0.35981557
765.0,765.0,0.0031187406
766.0,766.0,1.3020127E-4
767.0,767.0,8.906797E-6
768.0,768.0,0.0038839595
769.0,769.0,0.0030935367
770.0,770.0,0.007623561
771.0,771.0,0.57918143
772.0,772.0,0.0047163535
773.0,773.0,0.016064478
774.0,774.0,0.011241501
775.0,775.0,2.1907268E-4
776.0,776.0,8.658538E-6
777.0,777.0,0.048345093
778.0,778.0,0.014974917
779.0,779.0,0.69327176
780.0,780.0,8.8634275E-5
781.0,781.0,2.4192364E-4
782.0,782.0,0.0036726228
783.0,783.0,0.7930052
784.0,784.0,0.0072875815
785.0,785.0,0.0027390695
786.0,786.0,0.0032560665
787.0,787.0,0.0019103743
788.0,788.0,5.2290812E-5
789.0,789.0,1.9866039E-4
790.0,790.0,0.0012110559
791.0,791.0,8.2650484E-5
792.0,792.0,2.247204E-4
793.0,793.0,0.098248206
794.0,794.0,0.0047245445
795.0,795.0,0.007523087
796.0,796.0,0.6062985
797.0,797.0,0.0042953296
798.0,798.0,0.022562947
799.0,799.0,0.012387373
800.0,800.0,0.5137904
801.0,801.0,0.02979282
802.0,802.0,0.052055746
803.0,803.0,7.3271614E-5
804.0,804.0,1.5290314E-6
805.0,805.0,0.007167357
806.0,806.0,0.002913144
807.0,807.0,3.617494E-5
808.0,808.0,3.4029302E-4
809.0,809.0,4.6511847E-4
810.0,810.0,0.29534054
811.0,811.0,0.0038081496
812.0,812.0,0.5555478
813.0,813.0,0.0050955233
814.0,814.0,4.4084554E-5
815.0,815.0,7.373974E-4
816.0,816.0,0.008205096
817.0,817.0,0.00756001
818.0,818.0,0.09107687
819.0,819.0,0.043243
820.0,820.0,0.029220589
821.0,821.0,5.670894E-4
822.0,822.0,0.003845078
823.0,823.0,0.1477411
824.0,824.0,0.009895419
825.0,825.0,0.19913495
826.0,826.0,3.652292E-5
827.0,827.0,9.758475E-4
828.0,828.0,0.0037039928
829.0,829.0,4.9792184E-4
830.0,830.0,0.0011892616
831.0,831.0,0.10436893
832.0,832.0,0.01195403
833.0,833.0,6.0776697E-6
834.0,834.0,2.534473E-4
835.0,835.0,0.19282085
836.0,836.0,0.024221022
837.0,837.0,0.004120666
838.0,838.0,0.07485049
839.0,839.0,0.0024607053
840.0,840.0,0.62999535
841.0,841.0,0.50807554
842.0,842.0,2.1788901E-5
843.0,843.0,7.0176675E-4
844.0,844.0,0.007493378
845.0,845.0,5.917304E-4
846.0,846.0,0.014244646
847.0,847.0,0.00557427
848.0,848.0,0.024327904
849.0,849.0,0.055752248
850.0,850.0,2.2686468E-4
851.0,851.0,0.0056649437
852.0,852.0,0.01110496
853.0,853.0,0.0094320215
854.0,854.0,5.9686205E-4
855.0,855.0,0.0019197484
856.0,856.0,0.8344085
857.0,857.0,0.013265568
858.0,858.0,0.010048974
859.0,859.0,0.007576021
860.0,860.0,7.162621E-5
861.0,861.0,0.027306542
862.0,862.0,0.054593746
863.0,863.0,0.013050618
864.0,864.0,0.01778138
865.0,865.0,0.0032861205
866.0,866.0,0.006008784
867.0,867.0,0.009502979
868.0,868.0,6.034286E-4
869.0,869.0,0.08354911
870.0,870.0,0.005338893
871.0,871.0,3.4284127E-5
872.0,872.0,4.4267296E-4
873.0,873.0,0.0016414262
874.0,874.0,0.0034076173
875.0,875.0,0.0013417082
876.0,876.0,6.6863555E-5
877.0,877.0,8.795337E-5
878.0,878.0,0.044590127
879.0,879.0,0.0049909493
880.0,880.0,0.78558964
881.0,881.0,0.03225108
882.0,882.0,0.0055175554
883.0,883.0,6.473306E-5
884.0,884.0,0.028001608
885.0,885.0,0.0012476326
886.0,886.0,8.5795845E-4
887.0,887.0,0.038311344
888.0,888.0,0.0014830566
889.0,889.0,4.1614578E-5
890.0,890.0,0.23533253
891.0,891.0,3.1648902E-4
892.0,892.0,7.0329246E-5
893.0,893.0,0.018857503
894.0,894.0,0.002065126
895.0,895.0,0.13132203
896.0,896.0,0.0064729904
897.0,897.0,0.008574282
898.0,898.0,0.06115902
899.0,899.0,0.0034079973
900.0,900.0,0.0068900883
901.0,901.0,9.1665646E-4
902.0,902.0,0.009628746
903.0,903.0,0.0010356843
904.0,904.0,0.02852854
905.0,905.0,0.0060745403
906.0,906.0,8.8751875E-4
907.0,907.0,0.096481055
908.0,908.0,0.70315784
909.0,909.0,0.00707025
910.0,910.0,0.001414092
911.0,911.0,0.64587015
912.0,912.0,0.0033467407
913.0,913.0,3.2831883E-4
914.0,914.0,0.0015931721
915.0,915.0,3.3735292E-4
916.0,916.0,0.0026388932
917.0,917.0,3.712447E-5
918.0,918.0,0.001733165
919.0,919.0,0.6142318
920.0,920.0,0.72709
921.0,921.0,0.5523629
922.0,922.0,0.009052349
923.0,923.0,0.0142372465
924.0,924.0,3.320081E-4
925.0,925.0,0.006136676
926.0,926.0,0.030140223
927.0,927.0,0.0025652687
928.0,928.0,0.0048180963
