Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.74153E-12,0.000000001,0.000000005,0.999482294,0,0
3.55672E-12,0.000000003,0.000000006,0.998964589,0,0
1.11481E-11,0.000000011,0.000000018,0.997722096,0,0
2.36501E-11,0.000000027,0.000000039,0.996686685,0,0
3.96834E-11,0.000000104,0.000000065,0.994201698,0,0
9.77265E-11,0.000000252,0.000000161,0.992027335,0,0
2.06692E-10,0.000001008,0.00000034,0.986953821,0,0
3.24223E-10,0.000002531,0.000000534,0.981051978,0,0
8.20713E-10,0.000010034,0.000001352,0.966349141,0,0
1.48362E-9,0.000025039,0.000002443,0.952681715,0,0
2.47409E-9,0.000050201,0.000004075,0.93911783,0,0
4.16454E-9,0.000100095,0.000006859,0.923379582,0,0
8.12742E-9,0.000250643,0.000013385,0.897287223,0,0
1.50692E-8,0.000501105,0.000024817,0.874197556,0,0
2.62966E-8,0.001001923,0.000043307,0.848726444,0,0
5.45025E-8,0.002502872,0.000089755,0.809277283,0,0
9.30458E-8,0.005001917,0.000153224,0.773037896,0,0
1.78369E-7,0.010000571,0.000293711,0.733485194,0,0
3.97793E-7,0.025006046,0.000654906,0.67788362,0,0
7.45135E-7,0.050000103,0.001226402,0.631186581,0,0
1.30483E-6,0.100111011,0.002146596,0.579933734,0,0
2.16454E-6,0.200066516,0.003558407,0.521329468,0,0
2.81965E-6,0.300264127,0.00463288,0.479291779,0,0
3.37072E-6,0.400179076,0.005535814,0.445848002,0,0
3.96587E-6,0.500025314,0.006510056,0.41758128,0,0
4.49963E-6,0.600282507,0.007382996,0.393042038,0,0
5.08812E-6,0.700416278,0.008344553,0.371401947,0,0
5.42058E-6,0.750435099,0.008887366,0.361565542,0,0
5.76048E-6,0.80020274,0.009442012,0.352350383,0,0
6.42586E-6,0.900213449,0.010526884,0.335369642,0,0
7.18767E-6,1.000106343,0.011767501,0.320149099,0,0
7.99641E-6,1.100476381,0.013082869,0.306481673,0,0
8.9703E-6,1.200638826,0.014664492,0.294263823,0,0
1.0121E-5,1.300942401,0.016530082,0.283392007,0,0
1.13769E-5,1.400182306,0.018562131,0.273866225,0,0
1.26546E-5,1.500640628,0.020624992,0.265168772,0,0
1.55449E-5,1.750011011,0.025275815,0.246634914,0,0
1.94021E-5,2.00190756,0.031448072,0.231517913,0,0
