X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.503113740882651E-4,6.196052494421738,0.2192857706586786
2.0,2.0,train,5.610662472934473E-4,30.526405393725014,0.6030772685351358
3.0,3.0,train,4.0063004543495817E-4,17.643150960207343,0.4830417098854034
4.0,4.0,train,0.0018229672099329844,97.61998192651731,0.9503235376194894
5.0,5.0,train,2.8075233687458557E-4,10.518558909695994,0.3702093673371598
7.0,7.0,train,8.343571075843743E-4,59.854800899965625,0.7469310432241237
8.0,8.0,train,5.932817830342315E-4,35.28051402615877,0.6235872691810013
9.0,9.0,train,5.658552051104749E-4,31.572700784083946,0.6061954381641681
10.0,10.0,train,4.667198934441068E-4,22.19669347966221,0.5363548149517983
11.0,11.0,train,3.6468259205158735E-4,15.01746637126195,0.4515129616523782
13.0,13.0,train,7.877156720961691E-4,56.28264874405152,0.7267259166434392
14.0,14.0,train,6.564541213711065E-4,42.29542692477325,0.6607801503670663
16.0,16.0,train,0.0011376768965769381,82.34513486235082,0.8464343623031253
17.0,17.0,train,8.017383521877361E-4,57.59074593999063,0.7329645377875273
18.0,18.0,train,0.001210175633608559,85.53124262099207,0.8637173914327664
19.0,19.0,train,8.047452888369818E-4,57.842849233109355,0.7342836525231182
20.0,20.0,train,6.830712721721711E-4,45.18582169094984,0.6753288132942968
21.0,21.0,train,0.0010065430962968537,73.14158901615393,0.8094164171805143
22.0,22.0,train,8.306708891580283E-4,59.26951865190131,0.7453900415662192
24.0,24.0,train,4.477109801744168E-4,20.51806722476087,0.5216105564256166
26.0,26.0,train,6.588054288993662E-4,42.55889474943255,0.6620911855230147
28.0,28.0,train,9.865051118243028E-4,71.35665418395907,0.8030221702652537
29.0,29.0,train,0.0010557958522702895,77.02257272133697,0.8242650230638848
30.0,30.0,train,6.6483283637543E-4,43.28801120537534,0.665428833993164
32.0,32.0,train,8.572864579061916E-4,61.32682667246639,0.7563092701649866
34.0,34.0,train,5.564045068409892E-4,29.970800454585987,0.6000182191371302
35.0,35.0,train,7.948169324430136E-4,56.88076552838136,0.7299032374406761
36.0,36.0,train,8.956102567158988E-4,64.52750290355623,0.7712144983839145
37.0,37.0,train,0.0013009803152308052,88.04008163166952,0.8826471120055183
38.0,38.0,train,0.0012203702482540277,85.85029785585766,0.8659863931513809
40.0,40.0,train,5.611659599564844E-4,30.627234673747896,0.6031424441100788
41.0,41.0,train,0.0027345361741427216,99.99999745902774,0.9889295585520391
42.0,42.0,train,9.817803471156847E-4,70.81050556358299,0.8014834753090481
43.0,43.0,train,6.680935894362133E-4,43.72974389413575,0.6672206981551794
44.0,44.0,train,5.240039529545256E-4,26.73899111706023,0.5780954500622064
45.0,45.0,train,7.235986852165207E-4,50.29542864897115,0.6962913664856294
46.0,46.0,train,6.229302747754171E-4,38.62032238305413,0.6415251642340513
48.0,48.0,train,7.933206997763297E-4,56.78922709983217,0.7292368635960726
49.0,49.0,train,3.5315679247847063E-4,14.485299295777981,0.4410023008541799
50.0,50.0,train,0.001141429276144143,82.59853858594693,0.8473804335161873
52.0,52.0,train,8.392756465162178E-4,60.397747511358105,0.7489726940261293
53.0,53.0,train,6.977653983533176E-4,47.446003551081745,0.6830914181421819
54.0,54.0,train,6.533477626913382E-4,42.03316031543241,0.6590403137686641
55.0,55.0,train,4.8600201292332086E-4,23.78968613538844,0.550846783876048
57.0,57.0,train,0.001453098038600267,91.6814986596226,0.9086530790408411
58.0,58.0,train,0.001267177103795135,87.3256275486066,0.8759287920848322
59.0,59.0,train,7.59180060565617E-4,53.336963194927286,0.7135768578740919
60.0,60.0,train,5.95570462255631E-4,35.540549354420286,0.6250033735376002
62.0,62.0,train,5.671206397233446E-4,31.861356186227862,0.607015284070058
63.0,63.0,train,9.593004685310742E-4,69.70882825413462,0.7939962851414919
64.0,64.0,train,0.0013368336608174055,89.09795411873651,0.8893757788005359
66.0,66.0,train,9.224492114430343E-4,66.1817279421673,0.7811067605496261
67.0,67.0,train,0.001626841221908415,94.88136481487098,0.9313837837404374
68.0,68.0,train,0.0013452691224571263,89.3330083944254,0.8909019742316424
69.0,69.0,train,9.264502532658435E-4,66.51933278678452,0.7825443657209451
70.0,70.0,train,0.0011496342990538397,83.28630847943374,0.8494288737736556
71.0,71.0,train,5.910503633581984E-4,34.93024035384769,0.6222014452922742
6.0,6.0,test,4.636219617033171E-4,21.921764612315034,0.5339832764137428
12.0,12.0,test,3.945567410103494E-4,16.9568727345188,0.4778451190019881
15.0,15.0,test,2.829116648013286E-4,10.6215125612849,0.37244503403167795
23.0,23.0,test,9.084047465639946E-4,65.3990711968336,0.7759848261396984
25.0,25.0,test,6.354283973234019E-4,40.21703245498249,0.6488282401851755
27.0,27.0,test,8.635779544644271E-4,61.92130925314472,0.7588212098629775
31.0,31.0,test,8.990286773768467E-4,64.84575144994106,0.7724988866638904
33.0,33.0,test,8.90867166440507E-4,64.26190703817892,0.7694203785458396
39.0,39.0,test,6.282504060675597E-4,39.42630037675613,0.6446522809097839
47.0,47.0,test,5.750667197379355E-4,33.02359423626122,0.6121245002621931
51.0,51.0,test,0.001448682708530744,91.6320179070962,0.9079864238172075
56.0,56.0,test,0.00115420441627554,83.54665084506222,0.850557889401313
61.0,61.0,test,6.12260806059167E-4,37.411788482272335,0.6351705837329354
65.0,65.0,test,7.19697338144804E-5,4.216778386786327,0.11177140252070306
