X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.637349812914674E-4,6.135797754213854,0.24001374183394297
2.0,2.0,train,8.714316149888443E-4,66.79539448311763,0.7679276700010356
3.0,3.0,train,5.234776638170448E-4,24.412857702503906,0.5841625242498001
4.0,4.0,train,0.0013123228635361912,93.74017027408772,0.8891674119153987
5.0,5.0,train,2.6529680955368525E-4,9.124247335610072,0.358979808401635
6.0,6.0,train,6.28658946773708E-4,37.88211696097483,0.6513780408460504
7.0,7.0,train,0.0011351713268450056,86.35207782546757,0.8508481674613126
8.0,8.0,train,7.579616140498219E-4,55.013791400437,0.7193104833338695
9.0,9.0,train,7.836523282061866E-4,57.24438657475921,0.7311412922747922
10.0,10.0,train,5.996340624350857E-4,33.57367795954734,0.6339975411678742
12.0,12.0,train,5.75089577027111E-4,30.334622982722202,0.6186254853318942
13.0,13.0,train,7.758998780817927E-4,56.77629227980014,0.7276247367513333
14.0,14.0,train,6.234922747413674E-4,37.03340114220933,0.6483457061083714
15.0,15.0,train,5.564585482046481E-4,27.526121386867402,0.6065273863763045
16.0,16.0,train,0.0016558627703918605,98.14975306353652,0.9376867351844993
17.0,17.0,train,7.965270262630227E-4,57.89165686681378,0.7368813061650581
18.0,18.0,train,9.348187284766638E-4,71.18242293306113,0.7913206840192044
19.0,19.0,train,6.668466520969164E-4,43.28543844890167,0.6729943845461668
21.0,21.0,train,0.0018991653778158003,99.38579987955072,0.9585558392708865
22.0,22.0,train,0.001066070825391581,82.29022859381426,0.8325320398300147
23.0,23.0,train,0.001351504275373929,94.87879814071957,0.8962126180564551
24.0,24.0,train,5.332004743296588E-4,25.65908176543797,0.5908847152987338
25.0,25.0,train,9.666372453959595E-4,74.26426239643565,0.8021589272976034
26.0,26.0,train,6.415234608833504E-4,39.8481584308831,0.6588151405568893
27.0,27.0,train,0.0014135707653072484,95.76356643734945,0.9064676224535763
28.0,28.0,train,9.809426837925073E-4,75.33708237495571,0.8068465281246855
30.0,30.0,train,7.4362461292994E-4,52.60480901649356,0.7124832777921166
31.0,31.0,train,9.283808308186532E-4,70.38868310807362,0.7890565692484035
32.0,32.0,train,8.170713688509125E-4,60.275475345696634,0.7457880124423988
33.0,33.0,train,7.313102129749849E-4,51.29951307590759,0.7064868046639994
39.0,39.0,train,7.458891937697684E-4,52.76003534924519,0.7135726003099474
41.0,41.0,train,0.002156921039626535,100.0,0.9730955081926017
42.0,42.0,train,9.719067418029444E-4,74.5548718695918,0.8038987240696569
43.0,43.0,train,8.633639523963747E-4,65.7153790678271,0.7647680091673086
44.0,44.0,train,6.228359304770514E-4,36.78470732060824,0.6479586124128406
46.0,46.0,train,5.967417596871741E-4,33.209304423122596,0.6322188092763524
47.0,47.0,train,5.407428407385236E-4,26.18621395926542,0.5960244472596684
48.0,48.0,train,6.84160976368963E-4,45.12896776014903,0.6823485144544035
49.0,49.0,train,3.156347562678611E-4,11.168510288208527,0.4108482636689038
50.0,50.0,train,0.0012333021771773222,90.34269501733823,0.8734703767379206
51.0,51.0,train,0.0013169591351376857,93.80968441451076,0.8900253964507487
52.0,52.0,train,0.0010623185719633064,82.03372111285023,0.8314754171412612
53.0,53.0,train,6.224291990730718E-4,36.6622052061255,0.6477185196661158
54.0,54.0,train,6.151142695470956E-4,35.261033804622585,0.6433724692103999
55.0,55.0,train,6.352893534815233E-4,38.8795671305036,0.6552311679004178
56.0,56.0,train,0.0012147208760117233,89.41595127672586,0.8694674396005059
57.0,57.0,train,0.0012880909332721009,92.90483358319375,0.8845729467447598
58.0,58.0,train,0.0010266489087359585,79.12757726509065,0.8210920132305946
59.0,59.0,train,5.262437954311787E-4,24.771702962827433,0.5860861455674317
61.0,61.0,train,5.503458788304602E-4,27.09807907175835,0.6024750844570282
63.0,63.0,train,8.142567895625999E-4,59.80569291317059,0.7445858478306104
64.0,64.0,train,0.0010859983260358337,83.74227912545248,0.8380335382411528
65.0,65.0,train,1.417286541627395E-4,5.7511452752088985,0.21145642081001725
66.0,66.0,train,7.709847496377216E-4,56.39271628582106,0.7253714194316274
67.0,67.0,train,0.0010165905390770579,78.210208410532,0.8180500558757229
69.0,69.0,train,6.236306602022159E-4,37.057886953052744,0.6484272676784161
70.0,70.0,train,7.264726670569882E-4,50.714164166809915,0.7040970997657261
11.0,11.0,test,3.374053660340768E-4,12.068958811319884,0.4319601591673473
20.0,20.0,test,6.027338699907373E-4,33.83188836616407,0.63589433660863
29.0,29.0,test,9.578527632812478E-4,73.27811242563662,0.7992242285649657
34.0,34.0,test,4.002772949247833E-4,15.514486666378001,0.48877759600198456
35.0,35.0,test,5.893847547079077E-4,31.983751952405502,0.6276552813164831
36.0,36.0,test,8.166892328649395E-4,60.22227611744202,0.7456251268692524
37.0,37.0,test,0.0013167461199474432,93.80476575625147,0.8899861220042145
38.0,38.0,test,0.0010131402294796556,78.03570503278468,0.8169947070832901
40.0,40.0,test,6.090644577199763E-4,34.65048000240348,0.6397375882361316
45.0,45.0,test,4.98736485895251E-4,22.35576659408171,0.5665545212560812
60.0,60.0,test,6.590541011139152E-4,42.26310340926064,0.6686950238495264
62.0,62.0,test,6.045957357308275E-4,34.046967051123104,0.6370288975715803
68.0,68.0,test,8.97129758656621E-4,69.07945773365182,0.7777120768202481
71.0,71.0,test,3.5583978707551007E-4,13.123430015165875,0.4492441997004273
