x,y,species max
2174.0,2174.0,0.011532994
2175.0,2175.0,0.0020350688
2176.0,2176.0,0.0020967112
2177.0,2177.0,0.008865134
2178.0,2178.0,0.009459111
2179.0,2179.0,0.0050261887
2180.0,2180.0,4.523124E-4
2181.0,2181.0,0.0317999
2182.0,2182.0,0.057580452
2183.0,2183.0,0.036426358
2184.0,2184.0,9.867679E-4
2185.0,2185.0,0.008958899
2186.0,2186.0,0.0133631015
2187.0,2187.0,0.012235086
2188.0,2188.0,0.010319147
2189.0,2189.0,0.24664867
2190.0,2190.0,1.4396361E-4
2191.0,2191.0,8.2794845E-4
2192.0,2192.0,4.2991793E-5
2193.0,2193.0,0.007857235
2194.0,2194.0,0.7097751
2195.0,2195.0,0.01652073
2196.0,2196.0,0.004873798
2197.0,2197.0,3.4617915E-4
2198.0,2198.0,0.0031904047
2199.0,2199.0,0.04129666
2200.0,2200.0,0.014443111
2201.0,2201.0,0.001818447
2202.0,2202.0,0.042209737
2203.0,2203.0,0.119382046
2204.0,2204.0,1.4401395E-5
2205.0,2205.0,0.7269597
2206.0,2206.0,0.005167849
2207.0,2207.0,0.5058836
2208.0,2208.0,1.5245819E-4
2209.0,2209.0,0.046730604
2210.0,2210.0,0.0010398744
2211.0,2211.0,4.8504595E-4
2212.0,2212.0,0.0019003547
2213.0,2213.0,0.009667712
2214.0,2214.0,0.012562343
2215.0,2215.0,0.039642956
2216.0,2216.0,0.6502579
2217.0,2217.0,0.7696456
2218.0,2218.0,0.011939667
2219.0,2219.0,0.015752774
2220.0,2220.0,0.0016595039
2221.0,2221.0,0.7961244
2222.0,2222.0,0.009804792
2223.0,2223.0,0.43691927
2224.0,2224.0,0.0030979416
2225.0,2225.0,0.19107094
2226.0,2226.0,1.04359766E-4
2227.0,2227.0,0.5269274
2228.0,2228.0,2.6779817E-4
2229.0,2229.0,0.44394603
2230.0,2230.0,0.05748471
2231.0,2231.0,0.47405457
2232.0,2232.0,0.001706824
2233.0,2233.0,0.8936727
2234.0,2234.0,0.0022354478
2235.0,2235.0,9.944807E-4
2236.0,2236.0,2.6702046E-4
2237.0,2237.0,0.0040187207
2238.0,2238.0,0.056006327
2239.0,2239.0,0.0018034194
2240.0,2240.0,0.014605167
2241.0,2241.0,0.0114630405
2242.0,2242.0,2.35635E-4
2243.0,2243.0,0.6246838
2244.0,2244.0,0.11957521
2245.0,2245.0,0.6116833
2246.0,2246.0,0.0028570765
2247.0,2247.0,0.010892059
2248.0,2248.0,0.0013238192
2249.0,2249.0,0.00853075
2250.0,2250.0,0.016403435
2251.0,2251.0,0.009043367
2252.0,2252.0,0.621708
2253.0,2253.0,1.2500532E-6
2254.0,2254.0,1.5202903E-5
2255.0,2255.0,6.0392666E-4
2256.0,2256.0,0.0031648101
2257.0,2257.0,7.1151175E-5
2258.0,2258.0,3.464918E-4
2259.0,2259.0,2.9006976E-4
2260.0,2260.0,0.020831283
2261.0,2261.0,0.048189275
2262.0,2262.0,0.91306263
2263.0,2263.0,2.5443165E-4
2264.0,2264.0,0.03742901
2265.0,2265.0,0.1284416
2266.0,2266.0,0.00504855
2267.0,2267.0,1.1834045E-4
2268.0,2268.0,5.2517507E-4
2269.0,2269.0,0.0037424408
2270.0,2270.0,0.0021023382
2271.0,2271.0,2.6923078E-4
2272.0,2272.0,0.011268904
2273.0,2273.0,0.01336658
2274.0,2274.0,1.3879841E-4
2275.0,2275.0,0.0017077815
2276.0,2276.0,0.0039077834
2277.0,2277.0,2.7399965E-5
2278.0,2278.0,0.6821424
2279.0,2279.0,1.8665347E-4
2280.0,2280.0,0.0016516728
2281.0,2281.0,0.008136837
2282.0,2282.0,0.005564216
2283.0,2283.0,0.86735016
2284.0,2284.0,1.6248836E-4
2285.0,2285.0,0.7095634
2286.0,2286.0,4.373584E-4
2287.0,2287.0,0.018416125
2288.0,2288.0,0.03268848
2289.0,2289.0,0.7107819
2290.0,2290.0,0.004004535
2291.0,2291.0,0.046886217
2292.0,2292.0,0.009019352
2293.0,2293.0,0.12593785
2294.0,2294.0,0.018685965
2295.0,2295.0,3.161097E-5
2296.0,2296.0,1.7270391E-5
2297.0,2297.0,0.003806904
2298.0,2298.0,2.5536658E-4
2299.0,2299.0,0.06362162
2300.0,2300.0,0.013225804
2301.0,2301.0,1.5828553E-5
2302.0,2302.0,1.2640924E-4
2303.0,2303.0,0.42197996
2304.0,2304.0,0.00767848
2305.0,2305.0,0.0018358914
2306.0,2306.0,3.0206935E-4
2307.0,2307.0,1.3995246E-4
2308.0,2308.0,0.022040902
2309.0,2309.0,7.0355505E-5
2310.0,2310.0,0.016027289
2311.0,2311.0,0.012860055
2312.0,2312.0,4.1418825E-5
2313.0,2313.0,2.2375552E-4
2314.0,2314.0,0.0074772807
2315.0,2315.0,0.012926976
2316.0,2316.0,0.002503507
2317.0,2317.0,0.03156816
2318.0,2318.0,0.059078436
2319.0,2319.0,0.15388265
2320.0,2320.0,0.0026513387
2321.0,2321.0,0.0048408
2322.0,2322.0,4.7805608E-4
2323.0,2323.0,1.3227768E-6
2324.0,2324.0,2.5388977E-4
2325.0,2325.0,6.224175E-4
2326.0,2326.0,0.009223101
2327.0,2327.0,0.013116802
2328.0,2328.0,7.792463E-5
2329.0,2329.0,0.5042162
2330.0,2330.0,0.0012280851
2331.0,2331.0,2.5630607E-5
2332.0,2332.0,0.009895217
2333.0,2333.0,0.05328832
2334.0,2334.0,3.3482003E-5
2335.0,2335.0,2.2212767E-5
2336.0,2336.0,0.047315925
2337.0,2337.0,0.07560024
2338.0,2338.0,7.679644E-7
2339.0,2339.0,0.77643454
2340.0,2340.0,6.85677E-5
2341.0,2341.0,0.03683092
2342.0,2342.0,0.0067608887
2343.0,2343.0,0.7390918
2344.0,2344.0,0.0014554275
2345.0,2345.0,0.2679074
2346.0,2346.0,0.7148359
2347.0,2347.0,0.0041504926
2348.0,2348.0,4.59323E-7
2349.0,2349.0,3.8332956E-7
2350.0,2350.0,0.0028593799
2351.0,2351.0,0.039644632
2352.0,2352.0,0.7555913
2353.0,2353.0,0.00528049
2354.0,2354.0,0.00829023
2355.0,2355.0,4.952594E-4
2356.0,2356.0,0.0056684157
2357.0,2357.0,0.7568632
2358.0,2358.0,8.1774645E-4
2359.0,2359.0,0.03270828
2360.0,2360.0,0.007980584
2361.0,2361.0,0.832541
2362.0,2362.0,1.2273359E-4
2363.0,2363.0,0.004987175
2364.0,2364.0,0.00865577
2365.0,2365.0,3.370048E-4
2366.0,2366.0,0.009641008
2367.0,2367.0,0.007444255
2368.0,2368.0,0.746639
2369.0,2369.0,1.4081357E-5
2370.0,2370.0,1.9872592E-5
2371.0,2371.0,0.0064951614
2372.0,2372.0,0.030891638
2373.0,2373.0,4.7965444E-4
2374.0,2374.0,3.495117E-4
2375.0,2375.0,0.039684497
2376.0,2376.0,0.00332124
2377.0,2377.0,1.0484447E-5
2378.0,2378.0,0.010424259
2379.0,2379.0,0.011180494
2380.0,2380.0,0.7128601
2381.0,2381.0,0.0062996186
2382.0,2382.0,0.0020480778
2383.0,2383.0,1.3495375E-4
2384.0,2384.0,0.0022237776
2385.0,2385.0,8.6348894E-4
2386.0,2386.0,0.008532199
2387.0,2387.0,0.005065572
2388.0,2388.0,0.04216763
2389.0,2389.0,0.015732888
2390.0,2390.0,0.72993433
2391.0,2391.0,0.20898049
2392.0,2392.0,0.8108594
2393.0,2393.0,0.15890452
2394.0,2394.0,2.0220734E-5
2395.0,2395.0,0.074307315
2396.0,2396.0,0.0010520301
2397.0,2397.0,4.5850428E-4
2398.0,2398.0,0.0025410687
2399.0,2399.0,3.3461454E-4
2400.0,2400.0,0.012687867
2401.0,2401.0,0.012530129
2402.0,2402.0,0.6779796
2403.0,2403.0,0.71180034
2404.0,2404.0,0.38257307
2405.0,2405.0,0.0066042566
2406.0,2406.0,0.0143795535
2407.0,2407.0,1.0789402E-4
2408.0,2408.0,0.02572605
2409.0,2409.0,4.1396423E-5
2410.0,2410.0,4.11455E-4
2411.0,2411.0,7.4529916E-4
2412.0,2412.0,0.008102848
2413.0,2413.0,0.0013761567
2414.0,2414.0,0.006875929
2415.0,2415.0,0.0014483336
2416.0,2416.0,0.8330955
2417.0,2417.0,9.3297975E-4
2418.0,2418.0,0.031974893
2419.0,2419.0,0.0020975592
2420.0,2420.0,0.0029736832
2421.0,2421.0,0.37564188
2422.0,2422.0,3.2906336E-4
2423.0,2423.0,0.008511065
2424.0,2424.0,0.5205136
2425.0,2425.0,4.8759556E-4
2426.0,2426.0,1.0183906E-4
2427.0,2427.0,3.8228818E-4
2428.0,2428.0,0.024110712
2429.0,2429.0,0.011316139
2430.0,2430.0,0.020819562
2431.0,2431.0,0.008371782
2432.0,2432.0,7.1339484E-5
2433.0,2433.0,9.604095E-5
2434.0,2434.0,0.006037595
2435.0,2435.0,0.0051349043
2436.0,2436.0,0.0024853633
2437.0,2437.0,0.6719549
2438.0,2438.0,0.0148265725
2439.0,2439.0,2.098341E-4
2440.0,2440.0,0.0063066846
2441.0,2441.0,0.019130575
2442.0,2442.0,0.0067509585
2443.0,2443.0,0.0051966514
2444.0,2444.0,0.007977212
2445.0,2445.0,0.60264957
2446.0,2446.0,9.055087E-4
2447.0,2447.0,0.0017129313
2448.0,2448.0,0.019910475
2449.0,2449.0,0.016306344
2450.0,2450.0,0.021027453
2451.0,2451.0,0.033363167
2452.0,2452.0,0.002641093
2453.0,2453.0,0.7356154
2454.0,2454.0,0.0052027223
2455.0,2455.0,0.0033836076
2456.0,2456.0,0.39669004
2457.0,2457.0,0.0038892392
2458.0,2458.0,0.01778647
2459.0,2459.0,0.001048168
2460.0,2460.0,0.0010383289
2461.0,2461.0,0.007442657
2462.0,2462.0,0.18727341
2463.0,2463.0,1.4021441E-5
2464.0,2464.0,4.700159E-4
2465.0,2465.0,0.00208447
2466.0,2466.0,0.89211273
2467.0,2467.0,4.206483E-4
2468.0,2468.0,0.25033647
2469.0,2469.0,0.017848162
2470.0,2470.0,0.81799006
2471.0,2471.0,1.5212222E-5
2472.0,2472.0,0.08960289
2473.0,2473.0,0.019117633
2474.0,2474.0,7.8918197E-4
2475.0,2475.0,0.0012243465
2476.0,2476.0,6.4901804E-4
2477.0,2477.0,3.5430014E-4
2478.0,2478.0,7.61646E-5
2479.0,2479.0,0.008012231
2480.0,2480.0,0.020151801
2481.0,2481.0,0.017002253
2482.0,2482.0,0.7462059
2483.0,2483.0,6.329819E-5
2484.0,2484.0,7.335023E-5
2485.0,2485.0,0.008873354
2486.0,2486.0,4.3534825E-4
2487.0,2487.0,0.14473149
2488.0,2488.0,0.0027180545
2489.0,2489.0,0.0024545249
2490.0,2490.0,0.010718171
2491.0,2491.0,0.0040016538
2492.0,2492.0,2.7677254E-4
2493.0,2493.0,0.546201
2494.0,2494.0,3.5133962E-5
2495.0,2495.0,0.0010715333
2496.0,2496.0,0.009995469
2497.0,2497.0,0.0033889473
2498.0,2498.0,1.10422925E-5
2499.0,2499.0,0.048400752
2500.0,2500.0,0.023914456
2501.0,2501.0,0.022976635
2502.0,2502.0,8.098184E-5
2503.0,2503.0,1.9991492E-4
2504.0,2504.0,0.0024627985
2505.0,2505.0,1.7143528E-4
2506.0,2506.0,0.20937517
2507.0,2507.0,1.185487E-5
2508.0,2508.0,0.02334227
2509.0,2509.0,0.40260804
2510.0,2510.0,0.01458333
2511.0,2511.0,2.4609668E-5
2512.0,2512.0,0.6342547
2513.0,2513.0,0.012310104
2514.0,2514.0,2.5879586E-5
2515.0,2515.0,9.5277175E-4
2516.0,2516.0,0.016452279
2517.0,2517.0,4.1254334E-5
2518.0,2518.0,2.1182701E-5
2519.0,2519.0,0.001257634
2520.0,2520.0,0.42723575
2521.0,2521.0,0.0055494816
2522.0,2522.0,0.022166569
2523.0,2523.0,0.0048300624
2524.0,2524.0,4.890715E-4
2525.0,2525.0,0.005201602
2526.0,2526.0,1.5360498E-5
2527.0,2527.0,0.82999283
2528.0,2528.0,0.019057052
2529.0,2529.0,0.006354842
2530.0,2530.0,1.12195616E-4
2531.0,2531.0,0.030692657
2532.0,2532.0,2.539881E-4
2533.0,2533.0,5.0732684E-5
2534.0,2534.0,0.84595317
2535.0,2535.0,0.011076639
2536.0,2536.0,0.0043355916
2537.0,2537.0,0.89624244
2538.0,2538.0,8.565318E-4
2539.0,2539.0,1.7441216E-5
2540.0,2540.0,0.41948435
2541.0,2541.0,0.008954869
2542.0,2542.0,0.010010563
2543.0,2543.0,1.4358689E-4
2544.0,2544.0,8.559652E-4
2545.0,2545.0,0.0024155413
2546.0,2546.0,0.0077470103
2547.0,2547.0,6.649638E-4
2548.0,2548.0,0.013697125
2549.0,2549.0,0.1456267
2550.0,2550.0,0.0095139835
2551.0,2551.0,0.008479966
2552.0,2552.0,0.94449687
2553.0,2553.0,0.6145757
2554.0,2554.0,7.6689306E-5
2555.0,2555.0,1.6138683E-5
2556.0,2556.0,1.3223043E-4
2557.0,2557.0,0.8762267
2558.0,2558.0,0.002723336
2559.0,2559.0,0.007850974
2560.0,2560.0,0.048546635
2561.0,2561.0,0.004703706
2562.0,2562.0,0.0038563984
2563.0,2563.0,0.0015620197
2564.0,2564.0,0.01948142
2565.0,2565.0,0.0018047681
2566.0,2566.0,0.0017123846
2567.0,2567.0,0.0017551993
2568.0,2568.0,0.0045411587
2569.0,2569.0,4.2754185E-5
2570.0,2570.0,1.2721503E-5
2571.0,2571.0,0.9338606
2572.0,2572.0,0.00442821
2573.0,2573.0,0.021006217
2574.0,2574.0,0.74359316
2575.0,2575.0,0.004942008
2576.0,2576.0,0.0036350025
2577.0,2577.0,1.1748587E-5
2578.0,2578.0,0.7639096
2579.0,2579.0,0.14894897
2580.0,2580.0,0.018215984
2581.0,2581.0,0.0013441822
2582.0,2582.0,3.7609312E-5
2583.0,2583.0,7.908965E-6
2584.0,2584.0,0.025413517
2585.0,2585.0,0.065158844
2586.0,2586.0,0.9295817
2587.0,2587.0,1.147443E-5
2588.0,2588.0,0.018085571
2589.0,2589.0,2.2875113E-4
2590.0,2590.0,1.8504866E-4
2591.0,2591.0,0.04482996
2592.0,2592.0,0.05027533
2593.0,2593.0,0.007272502
2594.0,2594.0,0.0024077056
2595.0,2595.0,0.0022452038
2596.0,2596.0,9.3650715E-6
2597.0,2597.0,0.0029573315
2598.0,2598.0,0.5770321
2599.0,2599.0,2.2292322E-4
2600.0,2600.0,1.5431053E-4
2601.0,2601.0,0.21826273
2602.0,2602.0,1.570319E-5
2603.0,2603.0,0.007162721
2604.0,2604.0,0.4736885
2605.0,2605.0,0.0020089762
2606.0,2606.0,0.017365502
2607.0,2607.0,0.025309876
2608.0,2608.0,0.0045806626
2609.0,2609.0,1.20919985E-5
2610.0,2610.0,4.268506E-4
2611.0,2611.0,0.09303587
2612.0,2612.0,4.918582E-4
2613.0,2613.0,0.010433204
2614.0,2614.0,0.9396799
2615.0,2615.0,9.921835E-4
2616.0,2616.0,0.031847212
2617.0,2617.0,0.004836591
2618.0,2618.0,0.8900744
2619.0,2619.0,0.058641154
2620.0,2620.0,0.022922747
2621.0,2621.0,1.015568E-4
2622.0,2622.0,0.034592446
2623.0,2623.0,0.0023074388
2624.0,2624.0,2.5584953E-4
2625.0,2625.0,0.08482365
2626.0,2626.0,0.87408954
2627.0,2627.0,0.015234608
2628.0,2628.0,0.005847433
2629.0,2629.0,8.887842E-5
2630.0,2630.0,0.034576625
2631.0,2631.0,0.011358543
2632.0,2632.0,0.5339766
2633.0,2633.0,0.009198691
2634.0,2634.0,0.0020660518
2635.0,2635.0,0.10376582
2636.0,2636.0,0.005540518
2637.0,2637.0,0.04030171
2638.0,2638.0,0.0030346455
2639.0,2639.0,0.011967513
2640.0,2640.0,1.6971776E-4
2641.0,2641.0,0.7958059
2642.0,2642.0,0.007187266
2643.0,2643.0,0.002258371
2644.0,2644.0,0.0035348712
2645.0,2645.0,1.6504434E-4
2646.0,2646.0,0.031640034
2647.0,2647.0,0.0049179127
2648.0,2648.0,0.0065766363
2649.0,2649.0,8.314674E-4
2650.0,2650.0,0.95367754
2651.0,2651.0,0.1237581
2652.0,2652.0,0.020835698
2653.0,2653.0,0.0015337868
2654.0,2654.0,1.4451895E-5
2655.0,2655.0,7.819976E-6
2656.0,2656.0,0.1639372
2657.0,2657.0,5.1866904E-5
2658.0,2658.0,0.023146743
2659.0,2659.0,0.060203046
2660.0,2660.0,0.011958318
2661.0,2661.0,5.43697E-4
2662.0,2662.0,0.12429557
2663.0,2663.0,0.858254
2664.0,2664.0,2.955618E-5
2665.0,2665.0,0.0022055143
2666.0,2666.0,0.0022586673
2667.0,2667.0,9.0690504E-4
2668.0,2668.0,0.02988472
2669.0,2669.0,0.011427503
2670.0,2670.0,0.008254438
2671.0,2671.0,7.9047785E-4
2672.0,2672.0,0.002496769
2673.0,2673.0,1.1613848E-4
2674.0,2674.0,0.53443515
2675.0,2675.0,0.0032615815
2676.0,2676.0,0.0024934642
2677.0,2677.0,0.0071110227
2678.0,2678.0,7.1872586E-5
2679.0,2679.0,6.9503847E-4
2680.0,2680.0,0.02935836
2681.0,2681.0,1.0943814E-5
2682.0,2682.0,0.011928193
2683.0,2683.0,0.003545409
2684.0,2684.0,3.106122E-5
2685.0,2685.0,0.028252536
2686.0,2686.0,0.03287133
2687.0,2687.0,3.4243558E-4
2688.0,2688.0,8.7740505E-4
2689.0,2689.0,2.5328464E-4
2690.0,2690.0,2.4657382E-4
2691.0,2691.0,3.4027664E-6
2692.0,2692.0,2.6998582E-4
2693.0,2693.0,0.040229097
2694.0,2694.0,2.8583145E-4
2695.0,2695.0,2.638573E-4
2696.0,2696.0,0.0011473726
2697.0,2697.0,0.0019740956
2698.0,2698.0,0.011756171
2699.0,2699.0,0.09648926
2700.0,2700.0,0.46518433
2701.0,2701.0,0.036581587
2702.0,2702.0,0.015076593
2703.0,2703.0,1.3029204E-4
2704.0,2704.0,0.004267634
2705.0,2705.0,0.25607505
2706.0,2706.0,4.5399058E-5
2707.0,2707.0,0.0015967935
2708.0,2708.0,8.756355E-5
2709.0,2709.0,0.5167106
2710.0,2710.0,0.1769241
2711.0,2711.0,0.12391068
2712.0,2712.0,0.0038781757
2713.0,2713.0,0.0010782478
2714.0,2714.0,0.012391603
2715.0,2715.0,0.0052296636
2716.0,2716.0,0.0071461643
2717.0,2717.0,0.011241785
2718.0,2718.0,0.7096651
2719.0,2719.0,0.0032031187
2720.0,2720.0,0.017592203
2721.0,2721.0,0.8338109
2722.0,2722.0,0.00733443
2723.0,2723.0,0.0069875163
2724.0,2724.0,0.06299324
2725.0,2725.0,8.9561107E-4
2726.0,2726.0,0.7438597
2727.0,2727.0,6.72874E-4
2728.0,2728.0,0.62699264
2729.0,2729.0,1.3394286E-4
2730.0,2730.0,0.53666735
2731.0,2731.0,0.011001385
2732.0,2732.0,0.007642292
2733.0,2733.0,0.31655607
2734.0,2734.0,0.069140464
2735.0,2735.0,0.009126923
2736.0,2736.0,0.48893118
2737.0,2737.0,0.8824333
2738.0,2738.0,2.7060453E-4
2739.0,2739.0,5.5907898E-5
2740.0,2740.0,0.002628311
2741.0,2741.0,2.7883294E-4
2742.0,2742.0,0.67932636
2743.0,2743.0,0.0064360574
2744.0,2744.0,0.008525698
2745.0,2745.0,1.5513742E-4
2746.0,2746.0,2.80305E-4
2747.0,2747.0,2.8611312E-4
2748.0,2748.0,1.5019924E-4
2749.0,2749.0,0.0024210238
2750.0,2750.0,0.0012822186
2751.0,2751.0,0.0070637036
2752.0,2752.0,0.0188815
2753.0,2753.0,1.6453199E-4
2754.0,2754.0,5.2166644E-5
2755.0,2755.0,0.0143422475
2756.0,2756.0,0.0013827768
2757.0,2757.0,0.0044330265
2758.0,2758.0,0.013300984
2759.0,2759.0,0.72206527
2760.0,2760.0,0.6184925
2761.0,2761.0,0.052161295
2762.0,2762.0,0.010000137
2763.0,2763.0,0.009829581
2764.0,2764.0,0.0463301
2765.0,2765.0,0.019352682
2766.0,2766.0,0.747626
2767.0,2767.0,0.010181634
2768.0,2768.0,4.0671304E-5
2769.0,2769.0,0.016307522
2770.0,2770.0,0.54065627
2771.0,2771.0,2.1087835E-5
2772.0,2772.0,3.463751E-5
2773.0,2773.0,0.09160797
2774.0,2774.0,0.028671365
2775.0,2775.0,0.0023549541
2776.0,2776.0,0.007938202
2777.0,2777.0,0.0019418785
2778.0,2778.0,1.2245387E-4
2779.0,2779.0,0.337827
2780.0,2780.0,0.0037328012
2781.0,2781.0,0.0098012565
2782.0,2782.0,9.713495E-4
2783.0,2783.0,2.3285804E-5
2784.0,2784.0,0.002034842
2785.0,2785.0,0.0011732525
2786.0,2786.0,0.010848831
2787.0,2787.0,0.0038853956
2788.0,2788.0,0.0010649076
2789.0,2789.0,4.669868E-5
2790.0,2790.0,0.051204402
2791.0,2791.0,0.0020779392
2792.0,2792.0,1.5621749E-4
2793.0,2793.0,0.001182826
2794.0,2794.0,0.4218957
2795.0,2795.0,0.0073568574
2796.0,2796.0,0.0024362355
2797.0,2797.0,0.005470125
2798.0,2798.0,0.0035347985
2799.0,2799.0,0.003873729
2800.0,2800.0,3.7707032E-5
2801.0,2801.0,0.023208676
2802.0,2802.0,0.022047797
2803.0,2803.0,0.8044894
2804.0,2804.0,0.66486067
2805.0,2805.0,8.733234E-6
2806.0,2806.0,3.563578E-4
2807.0,2807.0,0.023015682
2808.0,2808.0,0.010475471
2809.0,2809.0,0.005181145
2810.0,2810.0,0.0017873009
2811.0,2811.0,6.5133505E-4
2812.0,2812.0,0.0013660783
2813.0,2813.0,2.763017E-4
2814.0,2814.0,0.009836721
2815.0,2815.0,1.3733162E-4
2816.0,2816.0,0.008142623
2817.0,2817.0,0.014334016
2818.0,2818.0,0.0013329368
2819.0,2819.0,0.041014582
2820.0,2820.0,0.11100285
2821.0,2821.0,0.0044933036
2822.0,2822.0,0.010191607
2823.0,2823.0,3.4404038E-5
2824.0,2824.0,4.9175957E-4
2825.0,2825.0,0.002541629
2826.0,2826.0,0.07973879
2827.0,2827.0,0.104308866
2828.0,2828.0,0.08548686
2829.0,2829.0,3.9315564E-4
2830.0,2830.0,0.001224652
2831.0,2831.0,2.953585E-5
2832.0,2832.0,0.025161114
2833.0,2833.0,8.7075685E-5
2834.0,2834.0,0.76746315
2835.0,2835.0,0.0037406287
2836.0,2836.0,2.4697985E-4
2837.0,2837.0,0.0072202925
2838.0,2838.0,0.029517371
2839.0,2839.0,0.024853189
2840.0,2840.0,0.016944723
2841.0,2841.0,2.6405897E-4
2842.0,2842.0,0.014834456
2843.0,2843.0,0.87397754
2844.0,2844.0,0.012206788
2845.0,2845.0,0.07520738
2846.0,2846.0,5.102116E-4
2847.0,2847.0,0.03534655
2848.0,2848.0,9.779867E-4
2849.0,2849.0,0.0028805991
2850.0,2850.0,0.35770607
2851.0,2851.0,0.005308916
2852.0,2852.0,0.004328014
2853.0,2853.0,0.005283715
2854.0,2854.0,0.012429354
2855.0,2855.0,0.010375237
2856.0,2856.0,0.006334064
2857.0,2857.0,7.862823E-5
2858.0,2858.0,0.0063364217
2859.0,2859.0,0.007650846
2860.0,2860.0,1.2317383E-4
2861.0,2861.0,0.0018573769
2862.0,2862.0,0.72430223
2863.0,2863.0,0.0016126744
2864.0,2864.0,0.0074078087
2865.0,2865.0,0.7877127
2866.0,2866.0,0.8405342
2867.0,2867.0,0.021894142
2868.0,2868.0,0.012167796
2869.0,2869.0,0.0045381133
2870.0,2870.0,0.22991925
2871.0,2871.0,7.4538024E-5
2872.0,2872.0,1.509222E-4
2873.0,2873.0,0.019410372
2874.0,2874.0,0.03261946
2875.0,2875.0,2.6099678E-4
2876.0,2876.0,2.8026282E-4
2877.0,2877.0,0.012940064
2878.0,2878.0,1.6735357E-4
2879.0,2879.0,0.030056959
2880.0,2880.0,2.700254E-4
2881.0,2881.0,2.1149631E-4
2882.0,2882.0,5.233445E-5
2883.0,2883.0,0.012639106
2884.0,2884.0,0.0034526158
2885.0,2885.0,0.007359548
2886.0,2886.0,0.8033811
2887.0,2887.0,2.1877763E-4
2888.0,2888.0,0.29929453
2889.0,2889.0,3.8706418E-4
2890.0,2890.0,0.01366022
2891.0,2891.0,0.07160264
2892.0,2892.0,0.0097234575
2893.0,2893.0,0.1121722
2894.0,2894.0,0.0013971188
2895.0,2895.0,0.0010269907
2896.0,2896.0,0.64839846
2897.0,2897.0,2.8558514E-5
2898.0,2898.0,0.00857784
2899.0,2899.0,0.7670841
2900.0,2900.0,7.442254E-4
2901.0,2901.0,0.03654446
2902.0,2902.0,0.0012902704
2903.0,2903.0,0.0016161514
2904.0,2904.0,1.1652052E-4
2905.0,2905.0,0.010399401
2906.0,2906.0,0.004485193
2907.0,2907.0,0.0049752034
2908.0,2908.0,0.0716178
2909.0,2909.0,6.028664E-5
2910.0,2910.0,0.21087593
2911.0,2911.0,0.8432171
2912.0,2912.0,2.7282626E-4
2913.0,2913.0,0.010588552
2914.0,2914.0,0.074564435
2915.0,2915.0,0.009547817
2916.0,2916.0,0.0030831625
2917.0,2917.0,0.0045308336
2918.0,2918.0,1.0456822E-4
2919.0,2919.0,1.2581261E-4
2920.0,2920.0,0.008912182
2921.0,2921.0,4.846481E-4
2922.0,2922.0,0.21097594
2923.0,2923.0,0.45603442
2924.0,2924.0,0.00449474
2925.0,2925.0,5.596739E-4
2926.0,2926.0,0.020902464
2927.0,2927.0,0.038185883
2928.0,2928.0,0.0024738177
2929.0,2929.0,0.012970662
2930.0,2930.0,0.05154813
2931.0,2931.0,0.0023571888
2932.0,2932.0,4.1458832E-5
2933.0,2933.0,0.0019436319
2934.0,2934.0,7.19972E-5
2935.0,2935.0,1.7482125E-4
2936.0,2936.0,0.05776712
2937.0,2937.0,0.003758926
2938.0,2938.0,0.009073515
2939.0,2939.0,2.9552315E-4
2940.0,2940.0,0.0012368452
2941.0,2941.0,0.33083692
2942.0,2942.0,0.009867077
2943.0,2943.0,1.9563142E-4
2944.0,2944.0,1.2474638E-4
2945.0,2945.0,0.01849209
2946.0,2946.0,0.016823363
2947.0,2947.0,3.345285E-5
2948.0,2948.0,0.0018756492
2949.0,2949.0,0.0018292776
2950.0,2950.0,0.0068824077
2951.0,2951.0,2.582355E-5
2952.0,2952.0,0.0061539067
2953.0,2953.0,0.4553883
2954.0,2954.0,0.0016923173
2955.0,2955.0,0.0062888144
2956.0,2956.0,7.824955E-5
2957.0,2957.0,0.025253123
2958.0,2958.0,0.0075159175
2959.0,2959.0,3.9020227E-4
2960.0,2960.0,1.9083035E-4
2961.0,2961.0,4.6902776E-5
2962.0,2962.0,0.016927741
2963.0,2963.0,0.006891428
2964.0,2964.0,0.015578411
2965.0,2965.0,0.032747634
2966.0,2966.0,2.6876629E-5
2967.0,2967.0,0.015393225
2968.0,2968.0,0.01304719
2969.0,2969.0,0.012270811
2970.0,2970.0,0.008311456
2971.0,2971.0,0.075023934
2972.0,2972.0,0.0043118047
2973.0,2973.0,0.0111742
2974.0,2974.0,0.0050929324
2975.0,2975.0,0.8265965
2976.0,2976.0,9.058503E-4
2977.0,2977.0,2.042684E-4
2978.0,2978.0,0.0013725108
2979.0,2979.0,0.0074470504
2980.0,2980.0,4.2446246E-4
2981.0,2981.0,1.9934666E-4
2982.0,2982.0,3.3147665E-4
2983.0,2983.0,0.8326333
2984.0,2984.0,0.8461279
2985.0,2985.0,2.3448892E-4
2986.0,2986.0,0.001182312
2987.0,2987.0,1.1691362E-4
2988.0,2988.0,5.283388E-4
2989.0,2989.0,0.002120909
2990.0,2990.0,7.332132E-4
2991.0,2991.0,0.008972321
2992.0,2992.0,0.031667482
2993.0,2993.0,0.0053537656
2994.0,2994.0,0.0027209714
2995.0,2995.0,0.44206443
2996.0,2996.0,0.03543727
2997.0,2997.0,1.9570742E-5
2998.0,2998.0,1.0487516E-4
