x,y,species median
306.0,306.0,8.753477E-5
307.0,307.0,1.3815435E-5
308.0,308.0,0.0052039307
309.0,309.0,2.3898373E-4
310.0,310.0,1.9460105E-5
311.0,311.0,0.0041571474
312.0,312.0,0.012232934
313.0,313.0,0.015961751
314.0,314.0,7.051787E-4
315.0,315.0,0.010182126
316.0,316.0,0.004295416
317.0,317.0,0.0038021645
318.0,318.0,0.6313171
319.0,319.0,0.010912974
320.0,320.0,1.1955773E-5
321.0,321.0,8.679157E-7
322.0,322.0,0.0057353214
323.0,323.0,0.27474985
324.0,324.0,0.0013762288
325.0,325.0,3.0194666E-5
326.0,326.0,0.008305174
327.0,327.0,0.81095034
328.0,328.0,0.00443239
329.0,329.0,0.002012229
330.0,330.0,0.2809641
331.0,331.0,2.361423E-4
332.0,332.0,0.0018392121
333.0,333.0,3.289858E-5
334.0,334.0,8.782399E-4
335.0,335.0,3.2830876E-4
336.0,336.0,0.017558973
337.0,337.0,4.639441E-6
338.0,338.0,6.169451E-5
339.0,339.0,0.020670267
340.0,340.0,8.661195E-4
341.0,341.0,7.448524E-4
342.0,342.0,6.8616455E-6
343.0,343.0,0.007317375
344.0,344.0,0.005605612
345.0,345.0,5.251169E-5
346.0,346.0,0.004017563
347.0,347.0,1.9167517E-5
348.0,348.0,3.94006E-6
349.0,349.0,0.0058236816
350.0,350.0,0.6278134
351.0,351.0,0.0036430077
352.0,352.0,1.2548603E-5
353.0,353.0,0.015337697
354.0,354.0,8.131797E-5
355.0,355.0,6.899174E-5
356.0,356.0,1.08170905E-4
357.0,357.0,0.80427474
358.0,358.0,0.011347111
359.0,359.0,1.4421745E-5
360.0,360.0,0.012976795
361.0,361.0,2.0103104E-7
362.0,362.0,0.046815623
363.0,363.0,6.34224E-6
364.0,364.0,9.736762E-5
365.0,365.0,3.374653E-5
366.0,366.0,0.79204875
367.0,367.0,2.4146514E-4
368.0,368.0,0.56725764
369.0,369.0,2.9328201E-5
370.0,370.0,0.71280056
371.0,371.0,0.0052418173
372.0,372.0,0.4951016
373.0,373.0,0.0013792075
374.0,374.0,0.5344235
375.0,375.0,0.006997188
376.0,376.0,0.31354225
377.0,377.0,2.4347048E-4
378.0,378.0,5.0349488E-8
379.0,379.0,2.5657399E-4
380.0,380.0,0.024962634
381.0,381.0,4.6453017E-4
382.0,382.0,0.02299581
383.0,383.0,0.010969974
384.0,384.0,0.005366055
385.0,385.0,8.467307E-4
386.0,386.0,0.0016093465
387.0,387.0,0.29425207
388.0,388.0,0.15065339
389.0,389.0,5.5264914E-5
390.0,390.0,8.1456716E-7
391.0,391.0,0.0026454998
392.0,392.0,0.009304278
393.0,393.0,0.80911964
394.0,394.0,0.5767001
395.0,395.0,0.004424195
396.0,396.0,0.0010071265
397.0,397.0,1.1959702E-4
398.0,398.0,0.004061651
399.0,399.0,8.708921E-4
400.0,400.0,2.9843447E-6
401.0,401.0,0.0069166017
402.0,402.0,0.5293476
403.0,403.0,0.011932255
404.0,404.0,0.73230785
405.0,405.0,0.0071100914
406.0,406.0,0.04238187
