x,y,species avg
276.0,276.0,0.25713962
277.0,277.0,0.17410809
278.0,278.0,0.21078144
279.0,279.0,0.402557
280.0,280.0,0.68233913
281.0,281.0,0.49481776
282.0,282.0,0.16041107
283.0,283.0,0.0030835648
284.0,284.0,0.10142519
285.0,285.0,2.8739945E-5
286.0,286.0,0.003971313
287.0,287.0,2.2556642E-5
288.0,288.0,0.10917259
289.0,289.0,9.558995E-5
290.0,290.0,0.003908362
291.0,291.0,0.16141614
292.0,292.0,0.32198057
293.0,293.0,0.18736993
294.0,294.0,0.3783066
295.0,295.0,0.03437207
296.0,296.0,0.07246976
297.0,297.0,3.6063994E-4
298.0,298.0,0.12951404
299.0,299.0,0.26693884
300.0,300.0,0.051123116
301.0,301.0,0.0010149736
302.0,302.0,0.012655197
303.0,303.0,0.0130564645
304.0,304.0,0.15416344
305.0,305.0,0.05718895
306.0,306.0,1.706486E-4
307.0,307.0,0.33433524
308.0,308.0,0.041863315
309.0,309.0,0.0017166374
310.0,310.0,6.225711E-5
311.0,311.0,0.19803502
312.0,312.0,0.24488153
313.0,313.0,0.45053795
314.0,314.0,4.626396E-6
315.0,315.0,0.20154797
316.0,316.0,0.27580237
317.0,317.0,0.120174386
318.0,318.0,0.06868829
319.0,319.0,0.5729906
320.0,320.0,2.4823402E-4
321.0,321.0,0.004182936
322.0,322.0,8.066448E-4
323.0,323.0,0.0025972817
324.0,324.0,0.0031895568
325.0,325.0,0.271473
326.0,326.0,0.16769525
327.0,327.0,0.47171482
328.0,328.0,0.22660397
329.0,329.0,3.4517795E-4
330.0,330.0,0.02476604
331.0,331.0,0.41501057
332.0,332.0,0.005813576
333.0,333.0,0.27024764
334.0,334.0,3.4877364E-4
335.0,335.0,0.111344635
336.0,336.0,0.33987445
337.0,337.0,0.49149343
338.0,338.0,2.1120273E-4
339.0,339.0,0.62790245
340.0,340.0,0.0023388672
341.0,341.0,0.0024778182
342.0,342.0,0.22595917
343.0,343.0,0.005597138
344.0,344.0,0.017419288
345.0,345.0,0.66529864
346.0,346.0,0.20369071
347.0,347.0,0.0028479802
348.0,348.0,0.008735291
349.0,349.0,0.12663396
350.0,350.0,0.43082577
351.0,351.0,0.17458764
352.0,352.0,0.22134295
353.0,353.0,0.029284548
354.0,354.0,0.2469069
355.0,355.0,0.4511584
356.0,356.0,0.26828617
357.0,357.0,0.21527942
358.0,358.0,0.0026313732
359.0,359.0,0.7971389
360.0,360.0,0.047583506
361.0,361.0,8.843121E-6
362.0,362.0,0.013693791
363.0,363.0,0.39525092
364.0,364.0,0.2515628
365.0,365.0,4.016986E-4
366.0,366.0,0.02219131
367.0,367.0,0.34330902
368.0,368.0,0.7167043
369.0,369.0,0.10263059
370.0,370.0,3.1397288E-4
371.0,371.0,4.9443357E-4
372.0,372.0,0.0069700503
373.0,373.0,0.06286632
374.0,374.0,0.44085813
375.0,375.0,0.11680137
376.0,376.0,0.3733811
377.0,377.0,1.8984335E-4
378.0,378.0,1.164872E-4
379.0,379.0,0.1389474
380.0,380.0,0.14348832
381.0,381.0,9.7020886E-5
382.0,382.0,0.23446186
383.0,383.0,2.9696355E-6
384.0,384.0,0.0031388141
385.0,385.0,0.050020825
386.0,386.0,0.24274273
387.0,387.0,0.63370955
388.0,388.0,0.009359655
389.0,389.0,0.11353555
390.0,390.0,9.012354E-6
391.0,391.0,0.18370971
392.0,392.0,0.0022378347
393.0,393.0,0.48924917
394.0,394.0,0.24071926
395.0,395.0,2.0745046E-4
396.0,396.0,0.16384126
397.0,397.0,0.010618708
398.0,398.0,0.0011167993
399.0,399.0,1.7031285E-4
400.0,400.0,0.10347755
401.0,401.0,0.062082294
402.0,402.0,0.19269273
403.0,403.0,0.0014786652
404.0,404.0,0.30581284
405.0,405.0,0.0032815004
406.0,406.0,0.24662974
407.0,407.0,6.37738E-4
408.0,408.0,3.7075512E-4
409.0,409.0,0.16282834
410.0,410.0,0.21735549
411.0,411.0,0.06847152
412.0,412.0,0.15333942
413.0,413.0,0.25171757
414.0,414.0,0.9231175
415.0,415.0,0.39755598
416.0,416.0,0.0018012943
417.0,417.0,0.14889239
418.0,418.0,7.065941E-4
419.0,419.0,0.023605518
420.0,420.0,2.242602E-5
421.0,421.0,0.49002734
422.0,422.0,0.0023312606
423.0,423.0,0.21568707
424.0,424.0,4.752697E-6
425.0,425.0,0.008552987
426.0,426.0,0.0047101746
427.0,427.0,0.025102813
428.0,428.0,0.0038038015
429.0,429.0,0.39847955
430.0,430.0,0.83509135
431.0,431.0,0.40429354
432.0,432.0,3.4283587E-6
433.0,433.0,0.23308736
434.0,434.0,0.132348
435.0,435.0,0.56209856
436.0,436.0,0.001224324
437.0,437.0,0.8550272
438.0,438.0,0.18551336
439.0,439.0,0.2412509
440.0,440.0,0.06950154
441.0,441.0,0.17585258
442.0,442.0,0.016586186
443.0,443.0,2.0456146E-5
444.0,444.0,0.20376311
445.0,445.0,0.88825727
446.0,446.0,5.277144E-4
447.0,447.0,1.1783252E-4
448.0,448.0,0.0068965685
449.0,449.0,0.003908007
450.0,450.0,0.0031773339
451.0,451.0,0.24476396
452.0,452.0,0.13361606
453.0,453.0,0.1917555
454.0,454.0,0.106744744
455.0,455.0,0.15740061
456.0,456.0,0.30526334
457.0,457.0,0.39329916
458.0,458.0,0.2716747
459.0,459.0,0.41326132
460.0,460.0,0.12390552
461.0,461.0,3.2563137E-5
462.0,462.0,5.6717825E-5
463.0,463.0,0.5643194
464.0,464.0,0.005524576
465.0,465.0,1.7858353E-4
466.0,466.0,0.057385653
467.0,467.0,0.9733159
468.0,468.0,2.450775E-4
469.0,469.0,0.0016247012
470.0,470.0,0.04567922
471.0,471.0,9.335732E-5
472.0,472.0,0.3055792
473.0,473.0,0.0067666164
474.0,474.0,0.32820234
475.0,475.0,0.21152142
476.0,476.0,3.7334286E-4
477.0,477.0,4.637987E-6
478.0,478.0,0.26222554
479.0,479.0,0.10310274
480.0,480.0,0.05189677
481.0,481.0,0.3535834
482.0,482.0,0.46516517
483.0,483.0,0.14947826
484.0,484.0,0.015927726
485.0,485.0,0.09251785
486.0,486.0,0.4136808
487.0,487.0,0.008718139
488.0,488.0,0.00940466
489.0,489.0,0.0022784304
490.0,490.0,0.30216473
491.0,491.0,0.0937149
492.0,492.0,0.04201152
493.0,493.0,0.0010896587
494.0,494.0,6.8094073E-6
495.0,495.0,3.6429212E-4
496.0,496.0,0.36128983
497.0,497.0,0.19152454
498.0,498.0,0.16673213
499.0,499.0,0.53577906
500.0,500.0,3.5291648E-4
501.0,501.0,0.0035275784
502.0,502.0,0.37080994
503.0,503.0,0.83522815
504.0,504.0,0.004900091
505.0,505.0,0.058684636
506.0,506.0,0.004531582
507.0,507.0,0.4604292
508.0,508.0,0.0012277697
509.0,509.0,0.6865271
510.0,510.0,0.24919447
511.0,511.0,9.5588464E-4
512.0,512.0,0.866086
513.0,513.0,0.014795535
514.0,514.0,4.4817987E-4
515.0,515.0,0.048341323
516.0,516.0,5.177215E-4
517.0,517.0,0.002297675
518.0,518.0,0.20495477
519.0,519.0,1.9873236E-5
520.0,520.0,3.8108832E-4
521.0,521.0,0.075128525
522.0,522.0,8.8142275E-5
523.0,523.0,0.16204514
524.0,524.0,0.24675387
525.0,525.0,0.10791381
526.0,526.0,6.7371805E-4
527.0,527.0,4.91216E-6
528.0,528.0,2.8949788E-5
529.0,529.0,0.00401068
530.0,530.0,0.0036774217
531.0,531.0,0.001459518
532.0,532.0,5.165507E-5
533.0,533.0,0.3830083
534.0,534.0,0.0054173823
535.0,535.0,0.0062563424
536.0,536.0,0.15677914
537.0,537.0,0.0054177702
538.0,538.0,0.29621556
539.0,539.0,0.31840476
540.0,540.0,0.3381753
541.0,541.0,0.0016436314
542.0,542.0,0.8537157
543.0,543.0,0.5012868
544.0,544.0,0.27784172
545.0,545.0,8.4425286E-5
546.0,546.0,0.32951197
547.0,547.0,0.33928993
548.0,548.0,0.4868152
549.0,549.0,6.2410368E-6
550.0,550.0,0.009949727
551.0,551.0,0.26677173
552.0,552.0,0.2375176
553.0,553.0,0.88885593
554.0,554.0,0.15269984
555.0,555.0,0.5530786
556.0,556.0,0.008015858
557.0,557.0,2.5512042E-4
558.0,558.0,0.34608346
559.0,559.0,0.12996179
560.0,560.0,0.21701746
561.0,561.0,0.058671184
562.0,562.0,2.666881E-4
563.0,563.0,0.2697879
564.0,564.0,0.261066
565.0,565.0,0.010088314
566.0,566.0,0.037427336
567.0,567.0,4.919537E-5
568.0,568.0,0.12820366
569.0,569.0,4.0616654E-4
570.0,570.0,0.6682466
571.0,571.0,0.71587485
572.0,572.0,0.2572675
573.0,573.0,1.9845174E-4
574.0,574.0,0.014914319
575.0,575.0,0.091531046
576.0,576.0,0.0849736
577.0,577.0,0.5104085
578.0,578.0,0.2571097
579.0,579.0,1.0993209E-5
580.0,580.0,0.0010962309
581.0,581.0,0.21836326
582.0,582.0,0.026831254
583.0,583.0,0.0051358826
584.0,584.0,0.037366297
585.0,585.0,0.0013964693
586.0,586.0,0.19060709
587.0,587.0,0.05803414
588.0,588.0,0.7396272
589.0,589.0,0.35857368
590.0,590.0,0.18161683
591.0,591.0,0.16224736
592.0,592.0,0.037300255
593.0,593.0,0.42983305
594.0,594.0,0.08470529
595.0,595.0,0.42914954
596.0,596.0,2.2565022E-5
597.0,597.0,0.33660668
598.0,598.0,0.40288484
599.0,599.0,6.6224945E-4
600.0,600.0,0.120583124
601.0,601.0,0.19192535
602.0,602.0,0.26542357
603.0,603.0,0.012550308
604.0,604.0,1.4397034E-5
605.0,605.0,0.2907963
606.0,606.0,0.84047794
607.0,607.0,0.03572628
608.0,608.0,0.574224
609.0,609.0,0.012248588
610.0,610.0,3.7774153E-4
611.0,611.0,0.6382975
612.0,612.0,0.013808354
613.0,613.0,0.24717681
614.0,614.0,0.17339873
615.0,615.0,0.3114565
616.0,616.0,0.015019812
617.0,617.0,0.05817778
618.0,618.0,0.002055498
619.0,619.0,0.102355845
620.0,620.0,0.24275875
621.0,621.0,0.3328475
622.0,622.0,0.442524
623.0,623.0,0.30581018
624.0,624.0,0.22123723
625.0,625.0,0.06100677
626.0,626.0,0.96686876
627.0,627.0,0.028278764
628.0,628.0,9.16351E-4
629.0,629.0,0.47412848
630.0,630.0,0.10316319
631.0,631.0,0.03884624
632.0,632.0,1.4494413E-5
633.0,633.0,7.710339E-6
634.0,634.0,0.004103498
635.0,635.0,0.098690465
636.0,636.0,7.079637E-6
637.0,637.0,0.79711384
638.0,638.0,9.40647E-5
639.0,639.0,2.2705563E-4
640.0,640.0,1.491506E-5
641.0,641.0,0.064673424
642.0,642.0,5.8202863E-7
643.0,643.0,3.6475792E-6
644.0,644.0,0.2118704
645.0,645.0,0.1505733
646.0,646.0,0.097177826
647.0,647.0,0.0077437577
648.0,648.0,0.001263411
649.0,649.0,0.42586082
650.0,650.0,0.013262
651.0,651.0,0.41621518
652.0,652.0,0.0011618664
653.0,653.0,0.0036721453
654.0,654.0,0.014885297
655.0,655.0,0.3252128
656.0,656.0,0.25608242
657.0,657.0,3.0160614E-4
658.0,658.0,0.028470099
659.0,659.0,0.2443866
660.0,660.0,9.4796496E-4
661.0,661.0,3.879375E-6
662.0,662.0,0.2847152
663.0,663.0,3.339168E-5
664.0,664.0,0.096250124
665.0,665.0,0.22911628
666.0,666.0,1.1487251E-5
667.0,667.0,0.09131574
668.0,668.0,0.007116163
669.0,669.0,0.020600092
670.0,670.0,4.079219E-6
671.0,671.0,0.4586564
672.0,672.0,0.19686064
673.0,673.0,0.0037220519
674.0,674.0,3.9185026E-5
675.0,675.0,0.41789412
676.0,676.0,0.080364406
677.0,677.0,0.19670928
678.0,678.0,0.2445934
679.0,679.0,0.01783187
680.0,680.0,0.12970395
681.0,681.0,0.04451085
682.0,682.0,0.3045503
683.0,683.0,0.0021431027
684.0,684.0,0.19147272
685.0,685.0,0.15043175
686.0,686.0,0.004219283
687.0,687.0,2.8571984E-4
688.0,688.0,0.03615658
689.0,689.0,0.27060792
690.0,690.0,0.1363706
691.0,691.0,5.8290125E-6
692.0,692.0,0.06317351
693.0,693.0,0.21641704
694.0,694.0,0.8346948
695.0,695.0,0.048661776
696.0,696.0,3.2352743E-4
697.0,697.0,0.425983
698.0,698.0,0.011138998
699.0,699.0,0.005093603
700.0,700.0,0.16722947
701.0,701.0,5.5156983E-5
702.0,702.0,0.1957934
703.0,703.0,7.2019056E-6
704.0,704.0,0.06224975
705.0,705.0,0.0010702416
706.0,706.0,0.4636289
707.0,707.0,0.09910023
708.0,708.0,0.16521963
709.0,709.0,0.12252754
710.0,710.0,4.017552E-6
711.0,711.0,0.28596747
712.0,712.0,1.8411878E-5
713.0,713.0,9.781396E-5
714.0,714.0,0.1249871
715.0,715.0,0.14068672
716.0,716.0,0.32572854
717.0,717.0,0.05277974
718.0,718.0,0.060432866
719.0,719.0,0.0029435111
720.0,720.0,0.37429327
721.0,721.0,7.048171E-4
722.0,722.0,0.014496968
723.0,723.0,0.07815457
724.0,724.0,0.060355924
725.0,725.0,0.29076546
726.0,726.0,0.13874322
727.0,727.0,0.48401833
728.0,728.0,0.002381881
729.0,729.0,9.5346145E-4
730.0,730.0,0.0017298908
731.0,731.0,0.065182306
732.0,732.0,1.8296628E-4
733.0,733.0,0.11387481
734.0,734.0,0.44317782
735.0,735.0,0.06712713
736.0,736.0,0.004573928
737.0,737.0,0.0026679556
738.0,738.0,0.12954462
739.0,739.0,0.40510988
740.0,740.0,0.03146999
741.0,741.0,0.1810198
742.0,742.0,0.10541246
743.0,743.0,0.27942914
744.0,744.0,0.15409122
745.0,745.0,1.7669826E-4
746.0,746.0,2.1465139E-4
747.0,747.0,4.3571927E-4
748.0,748.0,1.2782277E-5
749.0,749.0,0.0043822927
750.0,750.0,0.04950376
751.0,751.0,0.091130584
752.0,752.0,0.11002285
753.0,753.0,0.07705503
754.0,754.0,3.479904E-4
755.0,755.0,0.15050966
756.0,756.0,1.0675607E-4
757.0,757.0,8.308701E-6
758.0,758.0,0.001786856
759.0,759.0,0.2936553
760.0,760.0,0.21145014
761.0,761.0,0.33453223
762.0,762.0,0.35793945
763.0,763.0,0.71833086
764.0,764.0,4.0918263E-4
765.0,765.0,1.09695095E-4
766.0,766.0,5.7679095E-5
767.0,767.0,0.1707168
768.0,768.0,0.025727281
769.0,769.0,0.59398425
770.0,770.0,0.38133025
771.0,771.0,0.607381
772.0,772.0,0.0031564694
773.0,773.0,0.004321176
774.0,774.0,0.16776809
775.0,775.0,2.954994E-4
776.0,776.0,0.44464847
777.0,777.0,0.22231492
778.0,778.0,0.24312755
779.0,779.0,0.20672245
780.0,780.0,0.16016355
781.0,781.0,0.23920095
782.0,782.0,2.7551916E-5
783.0,783.0,0.071977824
784.0,784.0,0.24176165
785.0,785.0,0.070760235
786.0,786.0,0.066616535
787.0,787.0,0.23051879
788.0,788.0,0.064213686
789.0,789.0,0.04925877
790.0,790.0,0.094764985
791.0,791.0,0.004421438
792.0,792.0,0.0066863196
793.0,793.0,5.167111E-4
794.0,794.0,0.66734743
795.0,795.0,3.2957815E-4
796.0,796.0,0.0029305806
797.0,797.0,0.18397605
798.0,798.0,0.34054935
799.0,799.0,0.2604361
800.0,800.0,2.24551E-5
801.0,801.0,0.0052189273
802.0,802.0,3.6244368E-4
803.0,803.0,0.10174839
804.0,804.0,0.8203433
805.0,805.0,1.04042665E-5
806.0,806.0,0.029804744
807.0,807.0,1.0142272E-4
808.0,808.0,2.123625E-6
809.0,809.0,0.41650397
810.0,810.0,0.26698425
811.0,811.0,0.83112186
812.0,812.0,0.66626644
813.0,813.0,0.1183122
814.0,814.0,0.07830013
815.0,815.0,7.573544E-5
816.0,816.0,1.1715353E-5
817.0,817.0,0.79426354
818.0,818.0,0.005876723
819.0,819.0,0.1564897
820.0,820.0,0.016835531
821.0,821.0,0.509809
822.0,822.0,0.17325695
823.0,823.0,2.7765628E-4
824.0,824.0,0.45777434
825.0,825.0,0.41240522
826.0,826.0,0.032388374
827.0,827.0,0.29166546
828.0,828.0,0.20303869
829.0,829.0,0.0853382
830.0,830.0,0.047842737
831.0,831.0,0.20967713
832.0,832.0,0.01777871
833.0,833.0,2.5510386E-4
834.0,834.0,0.20054524
835.0,835.0,0.92715913
836.0,836.0,0.12883662
837.0,837.0,0.009962358
838.0,838.0,0.3652309
839.0,839.0,0.0024198445
840.0,840.0,0.064364545
841.0,841.0,0.03222127
842.0,842.0,0.00261848
843.0,843.0,0.3177141
844.0,844.0,0.42725348
845.0,845.0,0.23623963
846.0,846.0,0.14362085
847.0,847.0,5.174608E-5
848.0,848.0,0.37713724
849.0,849.0,0.17270952
850.0,850.0,6.194096E-4
851.0,851.0,5.211611E-5
852.0,852.0,9.012331E-6
853.0,853.0,9.791374E-4
854.0,854.0,0.004277953
855.0,855.0,0.21710564
856.0,856.0,0.017303172
857.0,857.0,0.342803
858.0,858.0,0.3508509
859.0,859.0,0.37691984
860.0,860.0,0.18831299
861.0,861.0,0.07285633
862.0,862.0,0.05299092
863.0,863.0,0.09461153
864.0,864.0,0.019023307
865.0,865.0,0.32533538
866.0,866.0,0.0013520289
867.0,867.0,0.3727211
868.0,868.0,0.013611303
869.0,869.0,0.3024336
870.0,870.0,0.34187955
871.0,871.0,0.649612
872.0,872.0,0.61776847
873.0,873.0,1.03945444E-4
874.0,874.0,0.22240037
875.0,875.0,0.0013820437
876.0,876.0,0.16227543
877.0,877.0,0.6026553
878.0,878.0,0.40750313
879.0,879.0,0.033705935
880.0,880.0,0.30924037
881.0,881.0,0.21281923
882.0,882.0,0.25430748
883.0,883.0,0.050516106
884.0,884.0,0.24085158
885.0,885.0,7.2571833E-4
886.0,886.0,0.07185475
887.0,887.0,0.17348276
888.0,888.0,0.09230417
889.0,889.0,0.09941692
890.0,890.0,0.18849811
891.0,891.0,3.9024747E-4
892.0,892.0,6.1139513E-6
893.0,893.0,0.45382753
894.0,894.0,3.4392862E-5
895.0,895.0,0.30826467
896.0,896.0,0.0010347454
897.0,897.0,0.22709607
898.0,898.0,0.45678186
899.0,899.0,0.019611822
900.0,900.0,0.24272013
901.0,901.0,0.25181445
902.0,902.0,5.145002E-4
903.0,903.0,5.171847E-7
904.0,904.0,0.005009658
905.0,905.0,7.30092E-4
906.0,906.0,0.03101252
907.0,907.0,0.011769875
908.0,908.0,0.068753876
909.0,909.0,0.2587649
910.0,910.0,4.107098E-6
911.0,911.0,0.28036654
912.0,912.0,2.4827661E-5
913.0,913.0,0.030925825
914.0,914.0,0.0012099672
915.0,915.0,3.184931E-6
916.0,916.0,0.24115923
917.0,917.0,0.004822652
918.0,918.0,0.39678004
919.0,919.0,0.28357425
920.0,920.0,0.24082436
921.0,921.0,0.27294087
922.0,922.0,0.74066293
923.0,923.0,0.16122542
924.0,924.0,0.00198125
925.0,925.0,0.0036539584
926.0,926.0,0.043174077
927.0,927.0,0.20214531
928.0,928.0,9.645561E-5
929.0,929.0,0.23504248
930.0,930.0,0.43812284
931.0,931.0,0.6000711
932.0,932.0,0.011496773
933.0,933.0,0.3905505
934.0,934.0,0.33056602
935.0,935.0,0.19692798
936.0,936.0,0.24161242
937.0,937.0,0.16967395
938.0,938.0,0.16834395
939.0,939.0,3.7362793E-4
940.0,940.0,1.0571945E-4
941.0,941.0,0.2959226
942.0,942.0,1.0615028E-5
943.0,943.0,0.0016672746
944.0,944.0,0.94092375
945.0,945.0,0.013343618
946.0,946.0,0.26394904
947.0,947.0,0.001240291
948.0,948.0,0.6573583
949.0,949.0,2.1342326E-4
950.0,950.0,4.1265976E-5
951.0,951.0,3.2002258E-4
952.0,952.0,0.019460855
953.0,953.0,7.7467633E-4
954.0,954.0,0.02028557
955.0,955.0,0.069564514
956.0,956.0,0.22324371
