Predictor variable,Categorical,Sample average
alt,false,581.1891891891892
current_2.5arcmin_PETDriestQuarter,false,136.23351349701753
current_2.5arcmin_PETWettestQuarter,false,97.88675700007258
current_2.5arcmin_climaticMoistureIndex,false,0.15108108092602845
wc2.0_bio_2.5m_1,false,19.312824378142487
wc2.0_bio_2.5m_16,false,837.2162162162163
wc2.0_bio_2.5m_17,false,179.8918918918919
wc2.0_bio_2.5m_5,false,27.922702737756676
wc2.0_bio_2.5m_6,false,10.220432308880058
