Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.84697E-10,0.000000018,0.000000468,1,0,0
2.07225E-10,0.000000039,0.000000525,0.999896694,0,0
2.86726E-10,0.000000117,0.000000726,0.999586777,0,0
7.08601E-10,0.000000275,0.000001794,0.99927686,0,0
1.2747E-9,0.000001122,0.000003227,0.998347107,0,0
1.65528E-9,0.000002535,0.000004191,0.997417355,0,0
2.21402E-9,0.000010016,0.000005606,0.993491736,0,0
2.89485E-9,0.00002501,0.000007329,0.987293388,0,0
4.53454E-9,0.000050074,0.000011481,0.980371901,0,0
6.75904E-9,0.000100373,0.000017113,0.971280992,0,0
1.1949E-8,0.000250462,0.000030253,0.95464876,0,0
1.84487E-8,0.00050073,0.000046709,0.937293388,0,0
3.63771E-8,0.001002313,0.000092099,0.91714876,0,0
7.0969E-8,0.002503988,0.000179671,0.88822314,0,0
1.07626E-7,0.005001316,0.000272462,0.859297521,0,0
1.7318E-7,0.010014207,0.00043838,0.821900826,0,0
4.45094E-7,0.025024406,0.001126304,0.766735537,0,0
8.96138E-7,0.050042435,0.002266372,0.726136364,0,0
1.76135E-6,0.100002208,0.004449658,0.68553719,0,0
3.28431E-6,0.200036009,0.008281096,0.642665289,0,0
4.97559E-6,0.300427039,0.012518739,0.616735537,0,0
6.91907E-6,0.400323529,0.017365933,0.599070248,0,0
8.23883E-6,0.500431441,0.020643922,0.58553719,0,0
9.5936E-6,0.600932941,0.023997524,0.573863636,0,0
1.07508E-5,0.700647389,0.026852961,0.563739669,0,0
1.13683E-5,0.750435757,0.028373275,0.559090909,0,0
1.21733E-5,0.800943017,0.030351698,0.55464876,0,0
1.32824E-5,0.901159026,0.033070563,0.546487603,0,0
1.47113E-5,1.000777089,0.036562655,0.539152893,0,0
1.59373E-5,1.100687585,0.039548664,0.532438017,0,0
1.71763E-5,1.200212743,0.042556847,0.526239669,0,0
1.83511E-5,1.301321016,0.045400585,0.52035124,0,0
1.95056E-5,1.401633284,0.048186723,0.514876033,0,0.111111111
2.04547E-5,1.501657442,0.050471189,0.509710744,0,0.111111111
2.36207E-5,1.750948258,0.05805243,0.49803719,0,0.111111111
2.64532E-5,2.001717017,0.064783422,0.487706612,0,0.222222222
2.85501E-5,2.251958808,0.069735452,0.478305785,0,0.222222222
3.04592E-5,2.500024714,0.07422132,0.469628099,0,0.222222222
3.21958E-5,2.750529702,0.07828303,0.461363636,0,0.222222222
3.42372E-5,3.002410323,0.083034703,0.453512397,0,0.222222222
3.6609E-5,3.253524177,0.088524771,0.446177686,0,0.222222222
3.82703E-5,3.50040033,0.092350613,0.439359504,0,0.222222222
