Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.50341E-12,0.000000002,0.000000028,0.999896694,0,0
1.10512E-11,0.000000003,0.000000033,0.999793388,0,0
2.23731E-11,0.00000001,0.000000066,0.999380165,0,0
5.17161E-11,0.000000029,0.000000153,0.998863636,0,0
7.29505E-11,0.000000105,0.000000216,0.997623967,0,0
8.79149E-11,0.000000255,0.000000261,0.995764463,0,0
1.30034E-10,0.000001004,0.000000386,0.988429752,0,0
2.64709E-10,0.000002522,0.000000785,0.980475207,0,0
6.72868E-10,0.000010049,0.000001996,0.963533058,0,0
1.30529E-9,0.000025067,0.000003871,0.947210744,0,0
2.27809E-9,0.000050208,0.000006757,0.932334711,0,0
4.48414E-9,0.000100244,0.000013299,0.916115702,0,0
9.56612E-9,0.000250837,0.000028372,0.894008264,0,0
1.49665E-8,0.000501279,0.000044388,0.872520661,0,0
2.62194E-8,0.001001498,0.000077761,0.846797521,0,0
6.73206E-8,0.002502717,0.000199645,0.812190083,0,0
1.50978E-7,0.005001067,0.000447683,0.786983471,0,0
3.04408E-7,0.010014755,0.00090243,0.76322314,0,0
6.92794E-7,0.025042149,0.002052633,0.730785124,0,0
1.12084E-6,0.050106902,0.003318758,0.701342975,0,0
2.18537E-6,0.100026866,0.006460568,0.66838843,0,0
4.38168E-6,0.200094019,0.012911459,0.635640496,0,0
6.12774E-6,0.300405541,0.018009956,0.616115702,0,0
7.43299E-6,0.400266363,0.021804121,0.600826446,0,0
8.83857E-6,0.500508979,0.025873499,0.588016529,0,0
1.06803E-5,0.60003089,0.031179956,0.577479339,0,0
1.23863E-5,0.700971107,0.036069782,0.56838843,0,0
1.32188E-5,0.750816498,0.038446686,0.564359504,0,0
1.41374E-5,0.800079058,0.041062926,0.560640496,0,0
1.57426E-5,0.900281307,0.045617277,0.553719008,0,0
1.73206E-5,1.000070573,0.050073731,0.547520661,0,0
1.9236E-5,1.100591452,0.05545475,0.541838843,0,0
2.0588E-5,1.200391896,0.059234631,0.536673554,0,0
2.22641E-5,1.300967986,0.063899699,0.531818182,0,0
2.40648E-5,1.400842813,0.0688856,0.527376033,0,0
2.56603E-5,1.500574534,0.073281284,0.523243802,0,0
2.87773E-5,1.751169855,0.081809044,0.513739669,0,0
3.20721E-5,2.003201152,0.090737927,0.505165289,0,0
3.47832E-5,2.251125033,0.098019751,0.497520661,0,0
3.73831E-5,2.501020821,0.104948227,0.490392562,0,0
3.93828E-5,2.750254382,0.110240905,0.483677686,0,0
4.16296E-5,3.00101858,0.116150417,0.477272727,0,0
4.38401E-5,3.252619052,0.121925882,0.471177686,0,0
4.61402E-5,3.50041964,0.127895507,0.465495868,0,0
4.78288E-5,3.753861487,0.132252485,0.459917355,0.026315789,0
4.98728E-5,4.003019456,0.137496854,0.45464876,0.026315789,0
5.22068E-5,4.25284147,0.143446854,0.449586777,0.052631579,0
5.39678E-5,4.502290746,0.14790885,0.444731405,0.052631579,0
5.55314E-5,4.754755851,0.151851199,0.439979339,0.052631579,0
5.73068E-5,5.002875828,0.156305627,0.435433884,0.052631579,0
5.89927E-5,5.252989509,0.160513731,0.430991736,0.052631579,0
6.04444E-5,5.503510088,0.164120314,0.426652893,0.052631579,0
6.19209E-5,5.754641686,0.167772663,0.422417355,0.078947368,0
6.36856E-5,6.005795109,0.172117063,0.418285124,0.078947368,0
6.54006E-5,6.251334678,0.176317441,0.414359504,0.078947368,0
6.70086E-5,6.502988469,0.180236336,0.410433884,0.078947368,0
6.86714E-5,6.754684806,0.184269361,0.40661157,0.078947368,0
7.02071E-5,7.004768428,0.187976249,0.402892562,0.078947368,0
7.16843E-5,7.253505082,0.191526066,0.39927686,0.078947368,0
7.25893E-5,7.505755882,0.193693204,0.395661157,0.078947368,0
7.35252E-5,7.754081406,0.195928193,0.39214876,0.078947368,0
7.48173E-5,8.006559264,0.199003635,0.388636364,0.078947368,0
7.63474E-5,8.255934204,0.202630352,0.385227273,0.078947368,0
7.75735E-5,8.502300342,0.205524719,0.381921488,0.078947368,0
7.84343E-5,8.752226498,0.207550552,0.378615702,0.078947368,0
7.95554E-5,9.00513832,0.210181036,0.375309917,0.078947368,0
8.08861E-5,9.253902216,0.213292008,0.372107438,0.078947368,0
8.18279E-5,9.506186241,0.215486453,0.368904959,0.078947368,0
8.28486E-5,9.752950646,0.217857835,0.365805785,0.078947368,0
8.36535E-5,10.002624443,0.219722885,0.362706612,0.078947368,0
8.46478E-5,10.255247538,0.222020441,0.359607438,0.078947368,0
8.57096E-5,10.502469709,0.224466559,0.35661157,0.078947368,0
8.6621E-5,10.752346746,0.22656004,0.353615702,0.078947368,0
8.75566E-5,11.004861113,0.228703186,0.350619835,0.078947368,0
8.8296E-5,11.251162056,0.230392755,0.347727273,0.078947368,0
8.92506E-5,11.508488314,0.232568638,0.344731405,0.078947368,0
8.99809E-5,11.750452892,0.234229029,0.341942149,0.078947368,0
9.08676E-5,12.003738749,0.236240445,0.339049587,0.078947368,0
9.17113E-5,12.250281943,0.238149017,0.336260331,0.078947368,0
9.29132E-5,12.508596341,0.240859941,0.333367769,0.078947368,0
9.34999E-5,12.750821279,0.242179894,0.330681818,0.078947368,0
9.43916E-5,13.004504472,0.244181448,0.327892562,0.078947368,0
9.50204E-5,13.250823216,0.245589645,0.325206612,0.105263158,0
9.58962E-5,13.508694416,0.247546632,0.322417355,0.105263158,0
9.66185E-5,13.759053437,0.24915687,0.319731405,0.105263158,0
9.73235E-5,14.001549338,0.250725231,0.31714876,0.105263158,0
9.79826E-5,14.255435282,0.252188409,0.31446281,0.105263158,0
9.87406E-5,14.501490064,0.253867844,0.311880165,0.105263158,0
9.92517E-5,14.758907379,0.25499807,0.309194215,0.105263158,0
1.00189E-4,15.008095004,0.257065206,0.30661157,0.131578947,0
1.01098E-4,15.259622659,0.259066753,0.304028926,0.131578947,0
1.01846E-4,15.503241591,0.260707798,0.301549587,0.131578947,0
