Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.24472E-10,0.000000052,0.000001695,1,0,0
5.99563E-10,0.000000112,0.000001937,0.999896684,0,0
7.46521E-10,0.000000255,0.000002412,0.999690051,0,0
1.77529E-9,0.000001051,0.000005736,0.999070152,0,0
2.85714E-9,0.000002702,0.000009231,0.998346937,0,0
3.77951E-9,0.000010109,0.000012212,0.996073975,0,0
4.27178E-9,0.000025176,0.000013802,0.992251266,0,0
5.62369E-9,0.000050401,0.00001817,0.98687881,0,0
8.0576E-9,0.000100275,0.000026034,0.979440025,0,0
1.43875E-8,0.000251111,0.000046485,0.965388986,0,0
2.12295E-8,0.000502006,0.000068591,0.950718049,0,0
3.36056E-8,0.001000619,0.000108575,0.931604505,0,0
7.05691E-8,0.002506734,0.000227985,0.901642732,0,0
1.12531E-7,0.005004132,0.000363527,0.873127389,0,0
1.81212E-7,0.010006355,0.00058533,0.837483211,0,0
4.39367E-7,0.025034065,0.001418603,0.783345387,0,0
9.64908E-7,0.050017405,0.003112796,0.74563488,0,0
1.76988E-6,0.100058324,0.005702227,0.706684575,0,0
3.4404E-6,0.200075019,0.011054484,0.664428143,0,0
5.00103E-6,0.300265428,0.016028633,0.63973551,0,0
6.38255E-6,0.400098256,0.020411034,0.621551813,0,0
7.89515E-6,0.500781908,0.025186887,0.606984193,0,0
9.41169E-6,0.600824788,0.029951773,0.594896167,0,0
1.10893E-5,0.700766472,0.03519562,0.584771154,0,0
1.17575E-5,0.750063645,0.037276496,0.580328546,0,0
1.23025E-5,0.800563139,0.038970233,0.575989255,0,0
1.36864E-5,0.900734297,0.043257642,0.568033888,0,0
1.50076E-5,1.000626655,0.047333183,0.560801736,0,0
1.65375E-5,1.100291442,0.052030669,0.554292799,0,0
1.83358E-5,1.200902082,0.05752283,0.548300444,0,0
1.97703E-5,1.301976396,0.061881009,0.542824672,0,0
2.08605E-5,1.401572244,0.065179665,0.537762166,0,0
2.21662E-5,1.501049692,0.069115267,0.533009608,0,0
2.50647E-5,1.752497203,0.077792462,0.522058064,0.027027027,0
2.80215E-5,2.001869185,0.08656087,0.512346317,0.027027027,0
3.05365E-5,2.252810097,0.093953409,0.503461101,0.027027027,0
3.30161E-5,2.500486632,0.101183136,0.495402418,0.027027027,0
3.54413E-5,2.750534923,0.108198702,0.487860316,0.027027027,0
3.71676E-5,3.001239503,0.113159284,0.480731481,0.027027027,0
3.95638E-5,3.250548875,0.119998843,0.474015911,0.027027027,0
4.20409E-5,3.504092345,0.127013709,0.46761029,0.027027027,0
4.40771E-5,3.753715625,0.132738463,0.461617936,0.027027027,0
4.56268E-5,4.000792042,0.137069927,0.455935531,0.027027027,0
4.79842E-5,4.253570058,0.143617825,0.450356442,0.027027027,0
5.01506E-5,4.50393816,0.149591422,0.445087302,0.027027027,0
5.22168E-5,4.754634056,0.155249815,0.440024796,0.027027027,0
5.40579E-5,5.004598919,0.160260027,0.435168922,0.054054054,0
5.6325E-5,5.252285368,0.166388527,0.430519682,0.054054054,0
5.77475E-5,5.503103489,0.170211126,0.425973758,0.054054054,0
5.96253E-5,5.75552467,0.175230404,0.42153115,0.054054054,0
6.09111E-5,6.002294336,0.178649929,0.417295175,0.081081081,0
6.26354E-5,6.256245491,0.183213236,0.4130592,0.081081081,0
6.41372E-5,6.50329004,0.187166749,0.409029858,0.081081081,0
6.55875E-5,6.750105932,0.190967006,0.405103833,0.081081081,0
6.72914E-5,7.002498305,0.195408624,0.401177808,0.081081081,0
6.90974E-5,7.254749635,0.200089893,0.397355099,0.081081081,0
7.04187E-5,7.50554561,0.20349766,0.393635706,0.108108108,0
7.1981E-5,7.75490676,0.207508153,0.39001963,0.108108108,0
7.32625E-5,8.001500977,0.210782655,0.386506871,0.108108108,0
7.45708E-5,8.252791976,0.214111875,0.382994111,0.108108108,0
7.59599E-5,8.500980738,0.217631048,0.379584668,0.108108108,0
7.71861E-5,8.753957787,0.220724582,0.376175225,0.108108108,0
7.8001E-5,9.002489487,0.222773837,0.372869098,0.108108108,0
7.90717E-5,9.253619373,0.225458054,0.369562971,0.108108108,0
8.01155E-5,9.500667171,0.228065776,0.366360161,0.108108108,0
8.09438E-5,9.750340612,0.230128807,0.363157351,0.108108108,0
8.24069E-5,10.003682953,0.233759817,0.359954541,0.108108108,0
8.39507E-5,10.254028411,0.237572232,0.356855047,0.108108108,0
8.47967E-5,10.507213752,0.239653425,0.353755553,0.108108108,0
8.58941E-5,10.754424859,0.242344715,0.350759376,0.108108108,0
8.66251E-5,11.004436493,0.244132152,0.347763199,0.108108108,0.1
8.79191E-5,11.257543107,0.247285686,0.344767021,0.108108108,0.1
8.91244E-5,11.505584185,0.250211257,0.341874161,0.108108108,0.1
9.01636E-5,11.756677732,0.252724825,0.3389813,0.108108108,0.1
9.14113E-5,12.001806051,0.255731103,0.336191755,0.108108108,0.1
9.23626E-5,12.258963912,0.258015243,0.333298895,0.108108108,0.1
9.37208E-5,12.501289051,0.261264248,0.330612667,0.108108108,0.1
9.47909E-5,12.755841376,0.263814183,0.327823122,0.108108108,0.1
9.58684E-5,13.00388217,0.266372623,0.325136894,0.108108108,0.1
9.67075E-5,13.254195661,0.268358823,0.322450666,0.108108108,0.1
9.79911E-5,13.507326715,0.271386877,0.319764438,0.108108108,0.1
9.90075E-5,13.753661665,0.273775801,0.317181527,0.108108108,0.1
9.99888E-5,14.002275866,0.276074743,0.314598616,0.108108108,0.1
1.01249E-4,14.254176238,0.279015695,0.312015704,0.108108108,0.1
1.01915E-4,14.508218675,0.280566137,0.309432793,0.135135135,0.1
1.02829E-4,14.753877736,0.282687298,0.306953198,0.135135135,0.1
1.03525E-4,15.001451188,0.284299577,0.304473603,0.135135135,0.1
1.04689E-4,15.251358827,0.28698623,0.301994008,0.135135135,0.1
1.05372E-4,15.503570974,0.288557537,0.299514413,0.135135135,0.1
1.06013E-4,15.75719649,0.290029753,0.297034818,0.135135135,0.1
1.06819E-4,16.002075907,0.291876215,0.294658539,0.135135135,0.1
1.07845E-4,16.259976185,0.294219903,0.292178944,0.135135135,0.1
1.0868E-4,16.509067999,0.296119833,0.289802666,0.135135135,0.1
1.09334E-4,16.759738607,0.297607726,0.287426387,0.135135135,0.1
1.10203E-4,17.001305444,0.299576851,0.285153425,0.135135135,0.1
1.11011E-4,17.255632077,0.301402254,0.282777146,0.135135135,0.1
1.11817E-4,17.50090222,0.303218817,0.280504184,0.135135135,0.1
1.12698E-4,17.759163097,0.305199367,0.278127906,0.135135135,0.1
1.13734E-4,18.008188939,0.307521989,0.275854944,0.135135135,0.1
1.14367E-4,18.259213266,0.308936037,0.273581982,0.135135135,0.1
1.15E-4,18.5001481,0.310348427,0.271412336,0.135135135,0.1
1.15672E-4,18.75389593,0.31184377,0.269139374,0.135135135,0.1
1.16289E-4,19.009168916,0.313214709,0.266866412,0.135135135,0.1
1.16919E-4,19.254145296,0.314611917,0.264696766,0.135135135,0.1
1.18142E-4,19.501140789,0.317313696,0.262527121,0.135135135,0.1
1.19085E-4,19.750198446,0.319391722,0.260357475,0.162162162,0.1
1.19776E-4,20.00101067,0.320909838,0.258187829,0.162162162,0.1
1.21101E-4,20.253802358,0.323810205,0.256018184,0.162162162,0.1
1.22536E-4,20.509335323,0.326938988,0.253848538,0.162162162,0.1
1.23503E-4,20.755627149,0.329038544,0.251782209,0.162162162,0.1
1.24501E-4,21.003688509,0.33119797,0.24971588,0.162162162,0.1
1.25509E-4,21.253786125,0.333373037,0.247649551,0.162162162,0.1
1.26463E-4,21.505663324,0.335425084,0.245583221,0.162162162,0.1
1.27439E-4,21.759709946,0.337517583,0.243516892,0.162162162,0.1
1.2857E-4,22.002752095,0.33993241,0.24155388,0.162162162,0.1
1.29227E-4,22.26057321,0.341332312,0.23948755,0.162162162,0.1
1.30279E-4,22.507098886,0.343567172,0.237524538,0.162162162,0.1
1.3139E-4,22.755815934,0.3459202,0.235561525,0.162162162,0.1
