X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.664314414732151E-4,70.69177986746604,0.8396119469367429
3.0,3.0,train,9.672912733993876E-4,81.75462786466537,0.9560784718734757
5.0,5.0,train,8.568401407593744E-4,79.5632211670163,0.937242636341082
8.0,8.0,train,7.728916818841466E-4,78.00399210158359,0.9176880564864008
9.0,9.0,train,0.0032542125962874155,96.28049595758768,0.9999728591482783
10.0,10.0,train,0.002327228168524548,95.709059999107,0.9994575163485573
11.0,11.0,train,0.0013897219986071395,88.62617669384204,0.9887820330305137
12.0,12.0,train,0.0016508381335460399,91.25715522034079,0.9951748507903444
14.0,14.0,train,5.855839947941448E-4,71.32464059156813,0.8492363067646502
15.0,15.0,train,2.227766023566709E-5,1.5107189688100613,0.06945037304336832
16.0,16.0,train,1.0169334881724096E-4,14.423670917294237,0.2800508077043178
17.0,17.0,train,5.221682917545686E-5,4.754638017131431,0.15524981472818944
19.0,19.0,train,3.054514727335056E-4,53.51790743825423,0.6272785786328228
20.0,20.0,train,2.8629806913263624E-4,51.942760737330424,0.6034839286689809
23.0,23.0,train,6.39914996483413E-4,73.9004908861355,0.8735093529753561
24.0,24.0,train,3.1212724788907536E-4,54.10471427454347,0.6352319666111299
25.0,25.0,train,3.2092136864753665E-4,54.719226417465165,0.6454506571842422
26.0,26.0,train,6.971539858765802E-5,7.372051957213212,0.20168562166660708
27.0,27.0,train,4.455747114382107E-4,65.08501242652014,0.7629933081268198
28.0,28.0,train,4.103072165373107E-4,62.1171429994348,0.7343874041663241
29.0,29.0,train,6.018955900274753E-5,5.8638167882497285,0.17673282269776824
31.0,31.0,train,3.9447526382583524E-4,60.85239442722565,0.7204468562717647
32.0,32.0,train,3.166581148062492E-4,54.36495452784574,0.6405330488294849
33.0,33.0,train,0.0013188253388053362,87.06215835750292,0.985894198273214
34.0,34.0,train,0.0011776413895244757,84.80943868456973,0.9777407805776085
35.0,35.0,train,8.088299513529869E-4,78.5500668410485,0.926711884584074
36.0,36.0,train,4.231031060848245E-4,63.28265983794341,0.7451449657483724
37.0,37.0,train,1.1837342809969484E-4,19.562263737328696,0.3178246438762886
38.0,38.0,train,0.008233300398524025,100.0,0.9999999999972019
40.0,40.0,train,2.591631360981808E-4,48.599836172090974,0.5671503426884211
41.0,41.0,train,4.953359784978797E-4,67.28608932780715,0.7981937565306985
42.0,42.0,train,4.4332830798375666E-4,64.9364098610723,0.7612668068444324
43.0,43.0,train,0.0014552437675285357,89.54739294489981,0.9909223654725161
44.0,44.0,train,3.194037277340923E-4,54.58106384666214,0.643707837630536
45.0,45.0,train,3.662362356872441E-4,58.641502811097,0.6937402297300024
46.0,46.0,train,3.345448192876254E-4,55.88228941666179,0.66071865201579
47.0,47.0,train,1.697905103706903E-4,32.002262274431324,0.4222412347855081
2.0,2.0,test,0.0012567455683356195,85.9855712629979,0.9827611076837457
4.0,4.0,test,9.451166891863809E-4,81.37203593978995,0.9528161620056234
6.0,6.0,test,0.002127182490105031,95.28712966449181,0.9989646319201564
7.0,7.0,test,0.0016591504464765698,91.32111085397395,0.9953027168165769
13.0,13.0,test,8.457710670945076E-4,79.4109016747415,0.9349575281128547
18.0,18.0,test,3.0831508350734576E-4,53.88015419370791,0.6307112500855707
21.0,21.0,test,8.64806488004822E-5,10.955032279012714,0.2437792057086604
22.0,22.0,test,1.9720223088092655E-4,37.766617765371485,0.4712116655048004
30.0,30.0,test,2.1273136574048786E-4,40.90994402980809,0.49708907340871555
39.0,39.0,test,4.1824153059854055E-4,62.79514256633363,0.7411101181885056
