x,y,species median
421.0,421.0,0.5082153
422.0,422.0,0.001626186
423.0,423.0,0.22135621
424.0,424.0,9.161249E-7
425.0,425.0,0.0049747573
426.0,426.0,0.0044005383
427.0,427.0,0.020404613
428.0,428.0,0.0033683374
429.0,429.0,0.41348723
430.0,430.0,0.825086
431.0,431.0,0.44419545
432.0,432.0,9.12656E-7
433.0,433.0,0.2380462
434.0,434.0,0.13064703
435.0,435.0,0.5232803
436.0,436.0,9.934581E-4
437.0,437.0,0.8519014
438.0,438.0,0.18244572
439.0,439.0,0.24568811
440.0,440.0,0.07090457
441.0,441.0,0.16402398
442.0,442.0,0.020342795
443.0,443.0,7.172974E-6
444.0,444.0,0.19518626
445.0,445.0,0.94765735
446.0,446.0,4.6865636E-4
447.0,447.0,7.054788E-5
448.0,448.0,0.00635913
449.0,449.0,0.003184462
450.0,450.0,0.0035737704
451.0,451.0,0.22117099
452.0,452.0,0.1464369
453.0,453.0,0.20877288
454.0,454.0,0.10950656
455.0,455.0,0.14088446
456.0,456.0,0.33885688
457.0,457.0,0.3975113
458.0,458.0,0.28687194
459.0,459.0,0.44930485
460.0,460.0,0.1256818
461.0,461.0,1.271313E-5
462.0,462.0,1.8099736E-5
463.0,463.0,0.6069976
464.0,464.0,0.006353373
465.0,465.0,8.7745946E-5
466.0,466.0,0.048532546
467.0,467.0,0.9737496
468.0,468.0,1.5078894E-4
469.0,469.0,0.0018620453
470.0,470.0,0.023831962
471.0,471.0,6.983413E-5
472.0,472.0,0.32669684
473.0,473.0,0.00796841
474.0,474.0,0.3387219
475.0,475.0,0.2338191
476.0,476.0,3.321653E-4
477.0,477.0,9.68352E-7
478.0,478.0,0.28549024
479.0,479.0,0.11817929
480.0,480.0,0.05338426
481.0,481.0,0.37584585
482.0,482.0,0.51065
483.0,483.0,0.1727772
484.0,484.0,0.01544179
485.0,485.0,0.08517106
486.0,486.0,0.40749994
487.0,487.0,0.010148457
488.0,488.0,0.009235784
489.0,489.0,0.0017953739
490.0,490.0,0.33539927
491.0,491.0,0.090201564
492.0,492.0,0.044044547
493.0,493.0,9.5785735E-4
494.0,494.0,1.4041597E-6
495.0,495.0,2.9302447E-4
496.0,496.0,0.3531563
497.0,497.0,0.18706669
498.0,498.0,0.19214654
499.0,499.0,0.52069354
500.0,500.0,2.3624778E-4
501.0,501.0,0.0038352006
502.0,502.0,0.33269387
503.0,503.0,0.87755233
504.0,504.0,0.005345571
505.0,505.0,0.070984975
506.0,506.0,0.0029617806
507.0,507.0,0.47977555
508.0,508.0,0.0012000819
509.0,509.0,0.68426996
510.0,510.0,0.281926
511.0,511.0,5.87134E-4
512.0,512.0,0.89078546
513.0,513.0,0.014041173
514.0,514.0,3.317765E-4
515.0,515.0,0.050432835
516.0,516.0,3.712883E-4
517.0,517.0,0.0021856886
518.0,518.0,0.1981393
519.0,519.0,5.6682443E-6
520.0,520.0,2.5415476E-4
521.0,521.0,0.064099714
522.0,522.0,4.466916E-5
523.0,523.0,0.16621514
524.0,524.0,0.25301948
525.0,525.0,0.10376723
526.0,526.0,5.6404615E-4
527.0,527.0,9.717597E-7
528.0,528.0,8.444401E-6
529.0,529.0,0.0031449469
530.0,530.0,0.0036593708
531.0,531.0,0.0010398016
532.0,532.0,2.412901E-5
533.0,533.0,0.41486543
534.0,534.0,0.005738022
535.0,535.0,0.005696216
536.0,536.0,0.16159225
537.0,537.0,0.004250672
538.0,538.0,0.266166
539.0,539.0,0.33016518
540.0,540.0,0.38669088
541.0,541.0,0.0012235211
542.0,542.0,0.8276057
543.0,543.0,0.51829565
544.0,544.0,0.332125
545.0,545.0,3.2802538E-5
546.0,546.0,0.31865597
547.0,547.0,0.30324912
548.0,548.0,0.50108606
549.0,549.0,1.4574179E-6
550.0,550.0,0.0059229163
551.0,551.0,0.27360412
552.0,552.0,0.22848335
553.0,553.0,0.8696098
554.0,554.0,0.1600537
555.0,555.0,0.5611344
556.0,556.0,0.006436327
557.0,557.0,1.5176441E-4
558.0,558.0,0.3366653
559.0,559.0,0.14259446
560.0,560.0,0.20271784
561.0,561.0,0.059657257
562.0,562.0,2.0671976E-4
563.0,563.0,0.27001432
564.0,564.0,0.25671116
565.0,565.0,0.008676327
566.0,566.0,0.040412743
567.0,567.0,2.1746437E-5
568.0,568.0,0.1321357
569.0,569.0,3.6521335E-4
570.0,570.0,0.6650096
571.0,571.0,0.72434837
572.0,572.0,0.26583698
573.0,573.0,1.05664345E-4
574.0,574.0,0.0140203135
575.0,575.0,0.10757745
576.0,576.0,0.08327698
577.0,577.0,0.5483539
578.0,578.0,0.28197643
579.0,579.0,3.293118E-6
580.0,580.0,9.230143E-4
581.0,581.0,0.21348923
582.0,582.0,0.026003474
583.0,583.0,0.0046311035
584.0,584.0,0.035531342
585.0,585.0,0.0014047475
586.0,586.0,0.19155522
587.0,587.0,0.07401023
588.0,588.0,0.70667565
589.0,589.0,0.3713492
590.0,590.0,0.16650291
591.0,591.0,0.17242968
592.0,592.0,0.027858272
593.0,593.0,0.4419728
594.0,594.0,0.09003055
595.0,595.0,0.4839182
596.0,596.0,7.887816E-6
597.0,597.0,0.38056192
598.0,598.0,0.44978684
599.0,599.0,5.6463253E-4
600.0,600.0,0.13337791
601.0,601.0,0.21269421
602.0,602.0,0.29563233
603.0,603.0,0.012997167
604.0,604.0,4.753321E-6
605.0,605.0,0.2982322
606.0,606.0,0.81161594
607.0,607.0,0.0227079
608.0,608.0,0.55589235
609.0,609.0,0.010636906
610.0,610.0,2.911859E-4
611.0,611.0,0.6191514
612.0,612.0,0.012047824
613.0,613.0,0.29300052
614.0,614.0,0.18863666
615.0,615.0,0.33034813
616.0,616.0,0.01551554
617.0,617.0,0.05657114
618.0,618.0,0.0015867158
619.0,619.0,0.097872205
620.0,620.0,0.2756708
621.0,621.0,0.2573862
622.0,622.0,0.45101923
623.0,623.0,0.29899544
624.0,624.0,0.22406447
625.0,625.0,0.05257793
626.0,626.0,0.97381544
627.0,627.0,0.01529864
628.0,628.0,6.7771744E-4
629.0,629.0,0.44732463
630.0,630.0,0.10454879
631.0,631.0,0.036945533
632.0,632.0,3.8653134E-6
633.0,633.0,2.0234052E-6
634.0,634.0,0.0041663623
635.0,635.0,0.100679256
636.0,636.0,1.8039814E-6
637.0,637.0,0.7911444
638.0,638.0,5.0187424E-5
639.0,639.0,1.2858839E-4
640.0,640.0,3.396571E-6
641.0,641.0,0.067934334
642.0,642.0,1.0403757E-7
643.0,643.0,1.0344257E-6
644.0,644.0,0.19754452
645.0,645.0,0.15184444
646.0,646.0,0.11554523
647.0,647.0,0.0075111096
648.0,648.0,8.89425E-4
649.0,649.0,0.4222813
650.0,650.0,0.0073415297
651.0,651.0,0.41750488
652.0,652.0,8.361928E-4
653.0,653.0,0.003544443
654.0,654.0,0.015640918
655.0,655.0,0.32339612
656.0,656.0,0.25184396
657.0,657.0,1.739739E-4
658.0,658.0,0.025194466
659.0,659.0,0.26469302
660.0,660.0,9.483511E-4
661.0,661.0,7.693256E-7
662.0,662.0,0.2884736
663.0,663.0,1.3050423E-5
664.0,664.0,0.08290558
665.0,665.0,0.2399674
666.0,666.0,3.2996925E-6
667.0,667.0,0.09172938
668.0,668.0,0.0065199453
669.0,669.0,0.019208
670.0,670.0,8.417327E-7
671.0,671.0,0.49556366
672.0,672.0,0.2068368
673.0,673.0,0.0031007796
674.0,674.0,1.5492731E-5
675.0,675.0,0.33330432
676.0,676.0,0.07108865
677.0,677.0,0.16269398
678.0,678.0,0.25502533
679.0,679.0,0.016881762
680.0,680.0,0.123335674
681.0,681.0,0.041460562
682.0,682.0,0.35801235
683.0,683.0,0.0018655023
684.0,684.0,0.19738333
685.0,685.0,0.14017546
686.0,686.0,0.0035568164
687.0,687.0,1.6287177E-4
688.0,688.0,0.035499934
689.0,689.0,0.28203475
690.0,690.0,0.13398139
691.0,691.0,1.180397E-6
692.0,692.0,0.062614284
693.0,693.0,0.23304246
694.0,694.0,0.827689
695.0,695.0,0.0416915
696.0,696.0,1.9782035E-4
697.0,697.0,0.45063436
698.0,698.0,0.010465794
699.0,699.0,0.005228396
700.0,700.0,0.17107327
701.0,701.0,2.331503E-5
702.0,702.0,0.18750855
703.0,703.0,1.5385203E-6
704.0,704.0,0.051888112
705.0,705.0,7.602724E-4
706.0,706.0,0.4551235
707.0,707.0,0.11662518
708.0,708.0,0.17545746
709.0,709.0,0.14051071
710.0,710.0,1.030843E-6
711.0,711.0,0.30169374
712.0,712.0,6.4564633E-6
713.0,713.0,4.4612792E-5
714.0,714.0,0.13226202
715.0,715.0,0.14579251
716.0,716.0,0.33349782
717.0,717.0,0.053830814
718.0,718.0,0.064454935
719.0,719.0,0.003990377
720.0,720.0,0.39892167
721.0,721.0,5.316794E-4
722.0,722.0,0.013667357
723.0,723.0,0.056797855
724.0,724.0,0.060509004
725.0,725.0,0.31697533
726.0,726.0,0.11523409
727.0,727.0,0.5027325
728.0,728.0,0.002882106
729.0,729.0,8.975494E-4
730.0,730.0,0.0012138282
731.0,731.0,0.059989218
732.0,732.0,9.802695E-5
733.0,733.0,0.10571129
734.0,734.0,0.4253855
735.0,735.0,0.07362276
736.0,736.0,0.0039873747
737.0,737.0,0.003002742
738.0,738.0,0.12886041
739.0,739.0,0.42831331
740.0,740.0,0.036673833
741.0,741.0,0.2011321
742.0,742.0,0.10457535
743.0,743.0,0.3028714
744.0,744.0,0.16653275
745.0,745.0,9.572856E-5
746.0,746.0,1.1553837E-4
747.0,747.0,2.6473246E-4
748.0,748.0,3.162824E-6
749.0,749.0,0.003585266
750.0,750.0,0.05621652
751.0,751.0,0.11025148
752.0,752.0,0.09563309
753.0,753.0,0.076251194
754.0,754.0,2.1212708E-4
755.0,755.0,0.1631801
756.0,756.0,4.8350903E-5
757.0,757.0,1.846652E-6
758.0,758.0,0.0018423864
759.0,759.0,0.33382043
760.0,760.0,0.19867083
761.0,761.0,0.33051962
762.0,762.0,0.37214598
763.0,763.0,0.70583266
764.0,764.0,4.4119946E-4
765.0,765.0,5.8496105E-5
766.0,766.0,2.6475935E-5
767.0,767.0,0.1768033
768.0,768.0,0.028706418
769.0,769.0,0.5824429
770.0,770.0,0.37704808
771.0,771.0,0.6609846
772.0,772.0,0.0025151775
773.0,773.0,0.0035441006
774.0,774.0,0.19124685
775.0,775.0,1.7183823E-4
776.0,776.0,0.41809544
777.0,777.0,0.22984128
778.0,778.0,0.23147063
779.0,779.0,0.20820163
780.0,780.0,0.18567036
781.0,781.0,0.24736665
782.0,782.0,1.0383282E-5
783.0,783.0,0.070791684
784.0,784.0,0.2528448
785.0,785.0,0.06111008
786.0,786.0,0.065814435
787.0,787.0,0.21980537
788.0,788.0,0.050628684
789.0,789.0,0.056058258
790.0,790.0,0.093556635
791.0,791.0,0.0038169713
792.0,792.0,0.006067894
793.0,793.0,3.23241E-4
794.0,794.0,0.7236624
795.0,795.0,2.663373E-4
796.0,796.0,0.0031052784
797.0,797.0,0.22029811
798.0,798.0,0.35553923
799.0,799.0,0.27969736
800.0,800.0,8.753202E-6
801.0,801.0,0.006460568
802.0,802.0,2.0846918E-4
803.0,803.0,0.0955501
804.0,804.0,0.79934114
805.0,805.0,3.5565838E-6
806.0,806.0,0.016562507
807.0,807.0,5.027431E-5
808.0,808.0,5.189417E-7
809.0,809.0,0.45941764
810.0,810.0,0.27737147
811.0,811.0,0.83337986
812.0,812.0,0.6872541
813.0,813.0,0.120860115
814.0,814.0,0.07407661
815.0,815.0,3.738601E-5
816.0,816.0,3.9855204E-6
817.0,817.0,0.78622377
818.0,818.0,0.007065071
819.0,819.0,0.17421041
820.0,820.0,0.013989833
821.0,821.0,0.52884537
822.0,822.0,0.18122686
823.0,823.0,2.624841E-4
824.0,824.0,0.47368696
825.0,825.0,0.36408487
826.0,826.0,0.018409112
827.0,827.0,0.33239213
828.0,828.0,0.19923396
829.0,829.0,0.07071599
830.0,830.0,0.057364516
831.0,831.0,0.24162187
832.0,832.0,0.017600674
833.0,833.0,1.4273037E-4
834.0,834.0,0.20339248
835.0,835.0,0.9335921
836.0,836.0,0.14906918
837.0,837.0,0.009411442
838.0,838.0,0.3593282
839.0,839.0,0.0023629644
840.0,840.0,0.072974086
841.0,841.0,0.037993528
842.0,842.0,0.0023194447
843.0,843.0,0.3067966
844.0,844.0,0.43036214
845.0,845.0,0.25041062
846.0,846.0,0.1631551
847.0,847.0,2.9683673E-5
848.0,848.0,0.35986087
849.0,849.0,0.1879743
850.0,850.0,7.5451884E-4
851.0,851.0,1.583178E-5
852.0,852.0,2.0472978E-6
853.0,853.0,6.666342E-4
854.0,854.0,0.00383669
855.0,855.0,0.22657299
856.0,856.0,0.018848015
857.0,857.0,0.30245918
858.0,858.0,0.350551
859.0,859.0,0.36257297
860.0,860.0,0.19873752
861.0,861.0,0.07934707
862.0,862.0,0.05762231
863.0,863.0,0.10235619
864.0,864.0,0.02171109
865.0,865.0,0.32969844
866.0,866.0,0.0013826418
867.0,867.0,0.40500626
868.0,868.0,0.011317949
869.0,869.0,0.30881158
870.0,870.0,0.35352924
871.0,871.0,0.7073633
872.0,872.0,0.6213497
873.0,873.0,4.9785893E-5
874.0,874.0,0.2291691
875.0,875.0,0.0010093664
876.0,876.0,0.18255055
877.0,877.0,0.6514175
878.0,878.0,0.40395442
879.0,879.0,0.021021634
880.0,880.0,0.25791338
881.0,881.0,0.22937053
882.0,882.0,0.2529739
883.0,883.0,0.05111554
884.0,884.0,0.20871039
885.0,885.0,7.2132447E-4
886.0,886.0,0.07636577
887.0,887.0,0.18568148
888.0,888.0,0.08896933
889.0,889.0,0.10744263
890.0,890.0,0.15576102
891.0,891.0,2.214114E-4
892.0,892.0,1.4786241E-6
893.0,893.0,0.49927294
894.0,894.0,1.360437E-5
895.0,895.0,0.3118156
896.0,896.0,0.0010436232
897.0,897.0,0.22173321
898.0,898.0,0.49331078
899.0,899.0,0.024535839
900.0,900.0,0.24801452
901.0,901.0,0.24558964
902.0,902.0,4.7625136E-4
903.0,903.0,8.970363E-8
904.0,904.0,0.003919904
905.0,905.0,4.999372E-4
906.0,906.0,0.020709382
907.0,907.0,0.012344708
908.0,908.0,0.07399978
909.0,909.0,0.29269874
910.0,910.0,1.1295152E-6
911.0,911.0,0.27397648
912.0,912.0,8.786117E-6
913.0,913.0,0.030200915
914.0,914.0,8.5911347E-4
915.0,915.0,7.215201E-7
916.0,916.0,0.27240592
917.0,917.0,0.0030628156
918.0,918.0,0.40485665
919.0,919.0,0.31314415
920.0,920.0,0.24380822
921.0,921.0,0.29613155
922.0,922.0,0.7828456
923.0,923.0,0.17584385
924.0,924.0,0.0016800981
925.0,925.0,0.0033617027
926.0,926.0,0.043238197
927.0,927.0,0.20299652
928.0,928.0,4.6965386E-5
929.0,929.0,0.27061674
930.0,930.0,0.49028027
931.0,931.0,0.6305495
932.0,932.0,0.011025738
933.0,933.0,0.4140076
934.0,934.0,0.324598
935.0,935.0,0.22073245
936.0,936.0,0.24872863
937.0,937.0,0.18716325
938.0,938.0,0.17863229
939.0,939.0,2.4244723E-4
940.0,940.0,5.3554417E-5
941.0,941.0,0.31728733
942.0,942.0,3.292411E-6
943.0,943.0,0.0012971885
944.0,944.0,0.99558884
945.0,945.0,0.011068759
946.0,946.0,0.28392744
947.0,947.0,8.4657973E-4
948.0,948.0,0.75023854
949.0,949.0,1.21276746E-4
950.0,950.0,2.0272264E-5
951.0,951.0,1.8841343E-4
952.0,952.0,0.019273497
953.0,953.0,8.213587E-4
954.0,954.0,0.01637693
