x,y,species stddev
266.0,266.0,0.08047612
267.0,267.0,0.078659855
268.0,268.0,0.005564208
269.0,269.0,0.09716256
270.0,270.0,0.017331487
271.0,271.0,0.035293024
272.0,272.0,0.013886773
273.0,273.0,5.577941E-6
274.0,274.0,0.037663423
275.0,275.0,1.5468177E-4
276.0,276.0,0.050041415
277.0,277.0,0.017276878
278.0,278.0,0.04636052
279.0,279.0,0.14726488
280.0,280.0,0.09184981
281.0,281.0,0.06372525
282.0,282.0,0.06285745
283.0,283.0,0.0014119076
284.0,284.0,0.045223672
285.0,285.0,3.0361532E-5
286.0,286.0,0.0026379442
287.0,287.0,2.2590331E-5
288.0,288.0,0.017565804
289.0,289.0,6.863699E-5
290.0,290.0,0.0018326731
291.0,291.0,0.046207715
292.0,292.0,0.096960895
293.0,293.0,0.090256885
294.0,294.0,0.05900046
295.0,295.0,0.008463536
296.0,296.0,0.032644022
297.0,297.0,3.0194173E-4
298.0,298.0,0.06390026
299.0,299.0,0.06258473
300.0,300.0,0.022108277
301.0,301.0,4.0143196E-4
302.0,302.0,0.007391617
303.0,303.0,0.009175006
304.0,304.0,0.040676113
305.0,305.0,0.024873279
306.0,306.0,1.2884081E-4
307.0,307.0,0.07225254
308.0,308.0,0.020749457
309.0,309.0,9.0764015E-4
310.0,310.0,5.1463958E-5
311.0,311.0,0.058917835
312.0,312.0,0.041470315
313.0,313.0,0.07930434
314.0,314.0,5.313936E-6
315.0,315.0,0.018141517
316.0,316.0,0.06927449
317.0,317.0,0.04814107
318.0,318.0,0.03642444
319.0,319.0,0.1467081
320.0,320.0,2.1942625E-4
321.0,321.0,0.0018252571
322.0,322.0,4.5688197E-4
323.0,323.0,0.0010016521
324.0,324.0,0.0013157467
325.0,325.0,0.03350092
326.0,326.0,0.062742196
327.0,327.0,0.092140526
328.0,328.0,0.06945566
329.0,329.0,2.5319043E-4
330.0,330.0,0.008151813
331.0,331.0,0.0722343
332.0,332.0,0.0022636643
333.0,333.0,0.10539179
334.0,334.0,2.149413E-4
335.0,335.0,0.042548142
336.0,336.0,0.09017761
337.0,337.0,0.049478505
338.0,338.0,1.859823E-4
339.0,339.0,0.08272765
340.0,340.0,0.0010215837
341.0,341.0,8.7803224E-4
342.0,342.0,0.12543446
343.0,343.0,0.0030867162
344.0,344.0,0.0069277342
345.0,345.0,0.20876935
346.0,346.0,0.0458148
347.0,347.0,0.0014817204
348.0,348.0,0.0039270744
349.0,349.0,0.06407489
350.0,350.0,0.13537669
351.0,351.0,0.04061699
352.0,352.0,0.11887162
353.0,353.0,0.01429402
354.0,354.0,0.08623579
355.0,355.0,0.04236639
356.0,356.0,0.05917597
357.0,357.0,0.07528729
358.0,358.0,0.0011212274
359.0,359.0,0.23033617
360.0,360.0,0.021290405
361.0,361.0,9.9279005E-6
362.0,362.0,0.0033628615
363.0,363.0,0.13276601
364.0,364.0,0.08880951
365.0,365.0,2.7615755E-4
366.0,366.0,0.012889052
367.0,367.0,0.09143424
368.0,368.0,0.13438672
369.0,369.0,0.033708487
370.0,370.0,2.2126686E-4
371.0,371.0,3.2380584E-4
372.0,372.0,0.0027524424
373.0,373.0,0.028587526
374.0,374.0,0.08589475
375.0,375.0,0.036798734
376.0,376.0,0.0914593
377.0,377.0,1.5550123E-4
378.0,378.0,9.708622E-5
379.0,379.0,0.041540533
380.0,380.0,0.047258794
381.0,381.0,6.880314E-5
382.0,382.0,0.06573313
383.0,383.0,4.1793783E-6
384.0,384.0,0.001536533
385.0,385.0,0.023164324
386.0,386.0,0.0863363
387.0,387.0,0.151058
388.0,388.0,0.004997396
389.0,389.0,0.059547216
390.0,390.0,9.341965E-6
391.0,391.0,0.061692663
392.0,392.0,0.0010144063
393.0,393.0,0.08963926
394.0,394.0,0.04740189
395.0,395.0,1.36756E-4
396.0,396.0,0.03620015
397.0,397.0,0.0038110174
398.0,398.0,5.996643E-4
399.0,399.0,1.4380974E-4
400.0,400.0,0.02967441
401.0,401.0,0.025676776
402.0,402.0,0.049736477
403.0,403.0,8.1376557E-4
404.0,404.0,0.081117615
405.0,405.0,0.0014560546
406.0,406.0,0.076306365
407.0,407.0,3.6719858E-4
408.0,408.0,2.4406407E-4
409.0,409.0,0.055354368
410.0,410.0,0.041283615
411.0,411.0,0.013707562
412.0,412.0,0.03256437
413.0,413.0,0.090651125
414.0,414.0,0.0308219
415.0,415.0,0.09733272
416.0,416.0,0.0012688579
417.0,417.0,0.08079085
418.0,418.0,6.461141E-4
419.0,419.0,0.009312353
420.0,420.0,2.2550406E-5
421.0,421.0,0.06608977
422.0,422.0,0.0016153075
423.0,423.0,0.051735714
424.0,424.0,5.7371326E-6
425.0,425.0,0.005902455
426.0,426.0,0.002271154
427.0,427.0,0.020979
428.0,428.0,0.0016441729
429.0,429.0,0.10699119
430.0,430.0,0.044481583
431.0,431.0,0.0581938
432.0,432.0,4.587209E-6
433.0,433.0,0.04978792
434.0,434.0,0.032605547
435.0,435.0,0.20183943
436.0,436.0,4.7306952E-4
437.0,437.0,0.07344325
438.0,438.0,0.016607748
439.0,439.0,0.04876997
440.0,440.0,0.015715245
441.0,441.0,0.055340555
442.0,442.0,0.007645546
443.0,443.0,1.9464325E-5
444.0,444.0,0.020984411
445.0,445.0,0.089891136
446.0,446.0,2.6943008E-4
447.0,447.0,8.866563E-5
448.0,448.0,0.0028076633
449.0,449.0,0.0017936805
450.0,450.0,0.0012931294
451.0,451.0,0.044676222
452.0,452.0,0.032743983
453.0,453.0,0.065616615
454.0,454.0,0.041490726
455.0,455.0,0.0813111
456.0,456.0,0.052187
457.0,457.0,0.067709655
458.0,458.0,0.06186542
459.0,459.0,0.08986451
460.0,460.0,0.021772446
461.0,461.0,2.9331706E-5
462.0,462.0,6.2601546E-5
463.0,463.0,0.1095393
464.0,464.0,0.0024221414
465.0,465.0,1.6300277E-4
466.0,466.0,0.029216537
467.0,467.0,0.017315103
468.0,468.0,1.7267132E-4
469.0,469.0,7.3662633E-4
470.0,470.0,0.033445634
471.0,471.0,7.2823386E-5
472.0,472.0,0.06118157
473.0,473.0,0.0030417317
474.0,474.0,0.06291124
475.0,475.0,0.06174936
476.0,476.0,2.1430395E-4
477.0,477.0,5.4960456E-6
478.0,478.0,0.066986315
479.0,479.0,0.033815783
480.0,480.0,0.012488511
481.0,481.0,0.04189064
482.0,482.0,0.12561722
483.0,483.0,0.049829744
484.0,484.0,0.005351522
485.0,485.0,0.04271253
486.0,486.0,0.09556745
487.0,487.0,0.0028825356
488.0,488.0,0.002506695
489.0,489.0,0.0011174474
490.0,490.0,0.07445707
491.0,491.0,0.048188906
492.0,492.0,0.018590374
493.0,493.0,5.0325127E-4
494.0,494.0,8.0767E-6
495.0,495.0,1.9777963E-4
496.0,496.0,0.046874586
497.0,497.0,0.06327761
498.0,498.0,0.042978413
499.0,499.0,0.09574568
500.0,500.0,2.2669064E-4
501.0,501.0,0.0013362637
502.0,502.0,0.0651257
503.0,503.0,0.13332883
504.0,504.0,0.0022107281
505.0,505.0,0.019242067
506.0,506.0,0.0027272801
507.0,507.0,0.1386321
508.0,508.0,5.478191E-4
509.0,509.0,0.043571204
510.0,510.0,0.068520844
511.0,511.0,5.187925E-4
512.0,512.0,0.08196225
513.0,513.0,0.007686219
514.0,514.0,2.956119E-4
515.0,515.0,0.018499322
516.0,516.0,2.9276067E-4
517.0,517.0,0.0011495561
518.0,518.0,0.020494152
519.0,519.0,2.1732243E-5
520.0,520.0,2.9934596E-4
521.0,521.0,0.03728776
522.0,522.0,7.040694E-5
523.0,523.0,0.07835855
524.0,524.0,0.04819147
525.0,525.0,0.04853749
526.0,526.0,3.3586024E-4
527.0,527.0,5.859424E-6
528.0,528.0,3.1955882E-5
529.0,529.0,0.0015981984
530.0,530.0,0.0015636991
531.0,531.0,6.24093E-4
532.0,532.0,4.4723794E-5
533.0,533.0,0.088795595
534.0,534.0,0.0028925987
535.0,535.0,0.0023363673
536.0,536.0,0.027253801
537.0,537.0,0.0041200947
538.0,538.0,0.12562191
539.0,539.0,0.06597483
540.0,540.0,0.08468707
541.0,541.0,9.014516E-4
542.0,542.0,0.0453651
543.0,543.0,0.088639006
544.0,544.0,0.07400199
545.0,545.0,8.481466E-5
546.0,546.0,0.059903216
547.0,547.0,0.10556424
548.0,548.0,0.09507424
549.0,549.0,7.215576E-6
550.0,550.0,0.006530875
551.0,551.0,0.07415452
552.0,552.0,0.05462406
553.0,553.0,0.031511072
554.0,554.0,0.049518593
555.0,555.0,0.15819031
556.0,556.0,0.004144055
557.0,557.0,2.150949E-4
558.0,558.0,0.11123104
559.0,559.0,0.033594064
560.0,560.0,0.036945887
561.0,561.0,0.030569948
562.0,562.0,1.5523174E-4
563.0,563.0,0.04472357
564.0,564.0,0.016498324
565.0,565.0,0.0046474934
566.0,566.0,0.014607437
567.0,567.0,4.3657765E-5
568.0,568.0,0.07885754
569.0,569.0,2.864687E-4
570.0,570.0,0.0678309
571.0,571.0,0.09789634
572.0,572.0,0.07325692
573.0,573.0,1.6229851E-4
574.0,574.0,0.0037066962
575.0,575.0,0.046693735
576.0,576.0,0.035219897
577.0,577.0,0.08898183
578.0,578.0,0.06719254
579.0,579.0,1.1045398E-5
580.0,580.0,5.2343076E-4
581.0,581.0,0.06365206
582.0,582.0,0.0132440375
583.0,583.0,0.0020145925
584.0,584.0,0.018469729
585.0,585.0,6.8661914E-4
586.0,586.0,0.039139096
587.0,587.0,0.023364302
588.0,588.0,0.07648142
589.0,589.0,0.08559177
590.0,590.0,0.03391177
591.0,591.0,0.055933867
592.0,592.0,0.028227963
593.0,593.0,0.033614468
594.0,594.0,0.03499257
595.0,595.0,0.11177438
596.0,596.0,2.3007136E-5
597.0,597.0,0.0637742
598.0,598.0,0.098554246
599.0,599.0,3.1105932E-4
600.0,600.0,0.036565986
601.0,601.0,0.046523124
602.0,602.0,0.08585265
603.0,603.0,0.0062577166
604.0,604.0,1.4966804E-5
605.0,605.0,0.055541605
606.0,606.0,0.090385154
607.0,607.0,0.026432907
608.0,608.0,0.111736365
609.0,609.0,0.005541211
610.0,610.0,2.8226012E-4
611.0,611.0,0.08503439
612.0,612.0,0.0033244877
613.0,613.0,0.07177871
614.0,614.0,0.0579414
615.0,615.0,0.049096838
616.0,616.0,0.008464759
617.0,617.0,0.028144222
618.0,618.0,0.0010849935
619.0,619.0,0.03551266
620.0,620.0,0.08984072
621.0,621.0,0.13833694
622.0,622.0,0.09634933
623.0,623.0,0.08042057
624.0,624.0,0.06569133
625.0,625.0,0.040092822
626.0,626.0,0.027360078
627.0,627.0,0.024702428
628.0,628.0,6.182629E-4
629.0,629.0,0.094324686
630.0,630.0,0.029807545
631.0,631.0,0.01620722
632.0,632.0,1.6335081E-5
633.0,633.0,8.955151E-6
634.0,634.0,0.0017931468
635.0,635.0,0.030239329
636.0,636.0,7.951588E-6
637.0,637.0,0.08398341
638.0,638.0,7.081352E-5
639.0,639.0,1.7642952E-4
640.0,640.0,1.7615825E-5
641.0,641.0,0.026380805
642.0,642.0,8.26273E-7
643.0,643.0,4.1819344E-6
644.0,644.0,0.060350176
645.0,645.0,0.038852915
646.0,646.0,0.029911635
647.0,647.0,0.0033809838
648.0,648.0,5.7617726E-4
649.0,649.0,0.03756067
650.0,650.0,0.010489853
651.0,651.0,0.09991025
652.0,652.0,5.889608E-4
653.0,653.0,0.0015585857
654.0,654.0,0.0063718176
655.0,655.0,0.061510105
656.0,656.0,0.062899016
657.0,657.0,2.4219531E-4
658.0,658.0,0.010916457
659.0,659.0,0.06403119
660.0,660.0,4.937871E-4
661.0,661.0,4.6146943E-6
662.0,662.0,0.08221946
663.0,663.0,3.0872176E-5
664.0,664.0,0.05229026
665.0,665.0,0.052627414
666.0,666.0,1.2519438E-5
667.0,667.0,0.018115047
668.0,668.0,0.0022812225
669.0,669.0,0.0056031817
670.0,670.0,4.805983E-6
671.0,671.0,0.06754782
672.0,672.0,0.060745332
673.0,673.0,0.0015363012
674.0,674.0,3.3198867E-5
675.0,675.0,0.17863585
676.0,676.0,0.029034728
677.0,677.0,0.0823603
678.0,678.0,0.047732633
679.0,679.0,0.0048164497
680.0,680.0,0.055631086
681.0,681.0,0.024265185
682.0,682.0,0.08390022
683.0,683.0,7.957819E-4
684.0,684.0,0.07321419
685.0,685.0,0.048383247
686.0,686.0,0.001627363
687.0,687.0,2.2362955E-4
688.0,688.0,0.011688791
689.0,689.0,0.053986475
690.0,690.0,0.06356337
691.0,691.0,6.958793E-6
692.0,692.0,0.024619235
693.0,693.0,0.08028172
694.0,694.0,0.05098353
695.0,695.0,0.027198529
696.0,696.0,1.8737123E-4
697.0,697.0,0.10673819
698.0,698.0,0.0029200846
699.0,699.0,0.0019527094
700.0,700.0,0.0529398
701.0,701.0,4.9700848E-5
702.0,702.0,0.061830323
703.0,703.0,8.453798E-6
704.0,704.0,0.038226873
705.0,705.0,5.72684E-4
706.0,706.0,0.0712407
707.0,707.0,0.031136556
708.0,708.0,0.044823438
709.0,709.0,0.035237234
710.0,710.0,5.112732E-6
711.0,711.0,0.057980664
712.0,712.0,1.8826326E-5
713.0,713.0,1.0050311E-4
714.0,714.0,0.048947867
715.0,715.0,0.050921112
716.0,716.0,0.05784598
717.0,717.0,0.020435855
718.0,718.0,0.012266803
719.0,719.0,0.0014693629
720.0,720.0,0.060053367
721.0,721.0,4.8201994E-4
722.0,722.0,0.0044811554
723.0,723.0,0.04323715
724.0,724.0,0.01935975
725.0,725.0,0.046133664
726.0,726.0,0.03182009
727.0,727.0,0.10823562
728.0,728.0,0.0010491711
729.0,729.0,4.0213743E-4
730.0,730.0,8.217966E-4
731.0,731.0,0.041399553
732.0,732.0,1.464819E-4
733.0,733.0,0.04168484
734.0,734.0,0.06622574
735.0,735.0,0.030773723
736.0,736.0,0.002002809
737.0,737.0,0.0012461803
738.0,738.0,0.042238194
739.0,739.0,0.06521921
740.0,740.0,0.01070696
741.0,741.0,0.05497134
742.0,742.0,0.03785934
743.0,743.0,0.06572524
744.0,744.0,0.03886891
745.0,745.0,1.3937241E-4
746.0,746.0,1.670283E-4
747.0,747.0,3.2401917E-4
748.0,748.0,1.4542713E-5
749.0,749.0,0.0016517125
750.0,750.0,0.021340827
751.0,751.0,0.041025437
752.0,752.0,0.05274355
753.0,753.0,0.019821072
754.0,754.0,2.3280406E-4
755.0,755.0,0.06634403
756.0,756.0,1.0163483E-4
757.0,757.0,9.662983E-6
758.0,758.0,7.4774027E-4
759.0,759.0,0.07939823
760.0,760.0,0.06377019
761.0,761.0,0.057391018
762.0,762.0,0.09277077
763.0,763.0,0.04283948
764.0,764.0,2.661839E-4
765.0,765.0,8.154904E-5
766.0,766.0,5.023229E-5
767.0,767.0,0.071435206
768.0,768.0,0.010670046
769.0,769.0,0.15327656
770.0,770.0,0.074737824
771.0,771.0,0.1351607
772.0,772.0,0.001375898
773.0,773.0,0.001646037
774.0,774.0,0.052472983
775.0,775.0,1.8822307E-4
776.0,776.0,0.07400362
777.0,777.0,0.04909816
778.0,778.0,0.036823805
779.0,779.0,0.05382543
780.0,780.0,0.045557607
781.0,781.0,0.0563099
782.0,782.0,2.6949792E-5
783.0,783.0,0.02786481
784.0,784.0,0.07678869
785.0,785.0,0.023083847
786.0,786.0,0.026527775
787.0,787.0,0.06937634
788.0,788.0,0.033622205
789.0,789.0,0.022348646
790.0,790.0,0.027741581
791.0,791.0,0.0020532513
792.0,792.0,0.0031550936
793.0,793.0,3.1772783E-4
794.0,794.0,0.1173641
795.0,795.0,1.8388119E-4
796.0,796.0,0.0012378697
797.0,797.0,0.059128154
798.0,798.0,0.093550615
799.0,799.0,0.086645536
800.0,800.0,2.7650043E-5
801.0,801.0,0.0024164151
802.0,802.0,2.5196068E-4
803.0,803.0,0.032789364
804.0,804.0,0.055556983
805.0,805.0,1.1131925E-5
806.0,806.0,0.022191303
807.0,807.0,8.505034E-5
808.0,808.0,2.9628502E-6
809.0,809.0,0.09511253
810.0,810.0,0.06068923
811.0,811.0,0.07680364
812.0,812.0,0.089636825
813.0,813.0,0.03334398
814.0,814.0,0.029587517
815.0,815.0,6.243526E-5
816.0,816.0,1.1184928E-5
817.0,817.0,0.07658349
818.0,818.0,0.002678412
819.0,819.0,0.048600934
820.0,820.0,0.0061171446
821.0,821.0,0.098801434
822.0,822.0,0.051005192
823.0,823.0,1.4686979E-4
824.0,824.0,0.08657721
825.0,825.0,0.08412333
826.0,826.0,0.029038139
827.0,827.0,0.06266842
828.0,828.0,0.048421953
829.0,829.0,0.062572904
830.0,830.0,0.014013388
831.0,831.0,0.05986575
832.0,832.0,0.0046855817
833.0,833.0,1.6475211E-4
834.0,834.0,0.0331043
835.0,835.0,0.028321844
836.0,836.0,0.049230646
837.0,837.0,0.0048403107
838.0,838.0,0.060861588
839.0,839.0,9.550958E-4
840.0,840.0,0.025277684
841.0,841.0,0.010913229
842.0,842.0,9.3738316E-4
843.0,843.0,0.059836395
844.0,844.0,0.06706914
845.0,845.0,0.07703926
846.0,846.0,0.041237257
847.0,847.0,4.446073E-5
848.0,848.0,0.06593652
849.0,849.0,0.058309954
850.0,850.0,3.7177483E-4
851.0,851.0,5.715179E-5
852.0,852.0,1.0420369E-5
853.0,853.0,8.119365E-4
854.0,854.0,0.002170203
855.0,855.0,0.061153866
856.0,856.0,0.0071054413
857.0,857.0,0.09612011
858.0,858.0,0.06558568
859.0,859.0,0.06224337
860.0,860.0,0.04820009
861.0,861.0,0.027786696
862.0,862.0,0.016076166
863.0,863.0,0.032289226
864.0,864.0,0.013702763
865.0,865.0,0.08928162
866.0,866.0,7.070001E-4
867.0,867.0,0.09466003
868.0,868.0,0.0058614747
869.0,869.0,0.07054195
870.0,870.0,0.06675978
871.0,871.0,0.10793775
872.0,872.0,0.089646354
873.0,873.0,8.799963E-5
874.0,874.0,0.057279073
875.0,875.0,5.6381716E-4
876.0,876.0,0.03887715
877.0,877.0,0.11481721
878.0,878.0,0.09830353
879.0,879.0,0.02925697
880.0,880.0,0.11571707
881.0,881.0,0.060057297
882.0,882.0,0.059576757
883.0,883.0,0.017989064
884.0,884.0,0.12667897
885.0,885.0,3.2306593E-4
886.0,886.0,0.016621232
887.0,887.0,0.053415105
888.0,888.0,0.052716453
889.0,889.0,0.03427449
890.0,890.0,0.10003029
891.0,891.0,2.4751158E-4
892.0,892.0,6.943311E-6
893.0,893.0,0.12266264
894.0,894.0,3.077917E-5
895.0,895.0,0.14731412
896.0,896.0,4.522535E-4
897.0,897.0,0.0575825
898.0,898.0,0.10954434
899.0,899.0,0.008771101
900.0,900.0,0.043513514
901.0,901.0,0.039565317
902.0,902.0,2.623845E-4
903.0,903.0,7.347828E-7
904.0,904.0,0.0014767405
905.0,905.0,4.3839274E-4
906.0,906.0,0.020153828
907.0,907.0,0.003728594
908.0,908.0,0.023592439
909.0,909.0,0.06234209
910.0,910.0,5.388627E-6
911.0,911.0,0.10955331
912.0,912.0,2.4682518E-5
913.0,913.0,0.019325309
914.0,914.0,7.252008E-4
915.0,915.0,3.7095942E-6
916.0,916.0,0.07233796
917.0,917.0,0.0031318802
918.0,918.0,0.123356014
919.0,919.0,0.063446045
920.0,920.0,0.028130373
921.0,921.0,0.06556795
922.0,922.0,0.10510912
923.0,923.0,0.041800026
924.0,924.0,0.0013257533
925.0,925.0,0.0015804578
926.0,926.0,0.0110326195
927.0,927.0,0.049595557
928.0,928.0,8.374377E-5
929.0,929.0,0.0802896
930.0,930.0,0.07157041
931.0,931.0,0.11942929
932.0,932.0,0.004871049
933.0,933.0,0.062684335
934.0,934.0,0.058136024
935.0,935.0,0.063057564
936.0,936.0,0.05078614
937.0,937.0,0.04858445
938.0,938.0,0.040168166
939.0,939.0,2.919438E-4
940.0,940.0,8.537926E-5
941.0,941.0,0.03928748
942.0,942.0,1.1220178E-5
943.0,943.0,8.9478923E-4
944.0,944.0,0.073623136
945.0,945.0,0.0057192617
946.0,946.0,0.06870918
947.0,947.0,6.261425E-4
948.0,948.0,0.18994297
