X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,0.004123831905048819,92.91717649585355,0.9999048548485889
3.0,3.0,train,0.0034248370962602103,88.35923266827605,0.9995428536127864
4.0,4.0,train,0.002726396099586424,84.98032208901077,0.9978062666497727
5.0,5.0,train,0.003377829094455899,88.01676737708767,0.9994919597824355
6.0,6.0,train,0.004230934504995855,93.76124690245987,0.9999251935847808
7.0,7.0,train,0.004445120836144723,95.07474757773554,0.999953755338119
8.0,8.0,train,4.938590719823773E-4,54.84903684178419,0.6700999738424087
9.0,9.0,train,0.00736135525820105,99.17587553956488,0.9999999337611629
10.0,10.0,train,0.002970620266315232,86.39834486332026,0.9987323092448548
11.0,11.0,train,0.002746352400933638,85.25499112127115,0.9979024022973476
12.0,12.0,train,8.601664643868256E-4,65.95045020439694,0.8550711918769969
13.0,13.0,train,0.0013092374021779834,73.62251551808521,0.9471293038407149
16.0,16.0,train,1.2809028409131723E-4,20.042301981841373,0.24995948153666314
17.0,17.0,train,7.329019536630768E-5,9.231816382363418,0.15174492029946562
18.0,18.0,train,7.168550077185021E-4,62.2375562199121,0.8000534677353415
19.0,19.0,train,5.813442061077598E-4,57.94394560642369,0.7289398126473596
20.0,20.0,train,8.184548997269927E-4,64.80279364836011,0.8408405721890277
21.0,21.0,train,1.401899747615656E-4,22.447123758960974,0.2700637146856628
22.0,22.0,train,4.2000975506405777E-4,52.28228328482554,0.6105953409314826
23.0,23.0,train,7.258001656569584E-4,62.58642842216688,0.8040296155535056
24.0,24.0,train,5.539835507201317E-4,57.32222677002241,0.7117640191364857
25.0,25.0,train,3.3680682467355567E-4,46.76228267288053,0.5306014976448992
26.0,26.0,train,4.9783590608070656E-5,4.895262736396045,0.10576758389994179
27.0,27.0,train,8.293807688912314E-4,65.032625028506,0.8446979020613924
28.0,28.0,train,0.0011213623964082217,70.84775862402557,0.9193817948979411
29.0,29.0,train,8.683068301359744E-5,11.905437185951815,0.17714821944387615
30.0,30.0,train,1.5766173586824283E-4,26.059820423545844,0.29814682423266814
32.0,32.0,train,1.4841401186029604E-4,24.211400457705015,0.2834198601156338
33.0,33.0,train,0.001810120040472784,79.6679474750805,0.9828308850763237
34.0,34.0,train,3.1580521821594396E-4,45.24701568831648,0.5079347075143699
35.0,35.0,train,3.2744854281345476E-4,46.04903344391041,0.5206331306922076
38.0,38.0,train,0.008241224622384337,100.0,0.9999999908155554
39.0,39.0,train,2.851381348004181E-4,42.83535387955436,0.47285551979066087
40.0,40.0,train,1.3080403662486752E-4,20.553221080939824,0.2545161501274885
41.0,41.0,train,4.076913746184986E-4,51.472503728224325,0.5996736427840165
42.0,42.0,train,2.859830149085178E-4,42.89928975047934,0.4738546633466735
46.0,46.0,train,4.38366899717442E-4,53.24859181699936,0.626320715807096
1.0,1.0,test,2.7514772080840374E-4,42.050258005307384,0.4608961390630394
14.0,14.0,test,3.319384916505388E-4,46.36415999280018,0.5254419334744735
15.0,15.0,test,1.2775344928294811E-5,0.7378267698300759,0.028279598157445407
31.0,31.0,test,1.8732590966194783E-4,31.0752339359654,0.3433750364824041
36.0,36.0,test,2.0799438035239853E-4,34.08872417695763,0.3731534584415326
37.0,37.0,test,4.467439745788024E-6,0.2495120392289785,0.009981532374612856
43.0,43.0,test,2.2520677905500284E-4,36.19619725780504,0.3969192254733067
44.0,44.0,test,1.951332163919381E-4,32.241470180542784,0.3547862635678588
45.0,45.0,test,2.3948233454146117E-4,38.1723117799063,0.4159449537624966
47.0,47.0,test,9.755228039740529E-5,14.203915023072598,0.19672218070365188
